"Titre de tracé : p41_p"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 20072572, SEN S/N: 20072572, LBL: Pression)","Temp., °C (LGR S/N: 20072572, SEN S/N: 20072572, LBL: Temperature)","Hôte connecté (LGR S/N: 20072572)","Arrêté (LGR S/N: 20072572)","Fin de fichier (LGR S/N: 20072572)"
2491,06/13/17 10:30:00,1.05329,13.915,,,
2492,06/13/17 10:45:00,1.05234,13.915,,,
2493,06/13/17 11:00:00,1.05818,13.943,,,
2494,06/13/17 11:15:00,1.06252,13.972,,,
2495,06/13/17 11:30:00,1.06725,14.002,,,
2496,06/13/17 11:45:00,1.06920,14.029,,,
2497,06/13/17 12:00:00,1.07404,14.060,,,
2498,06/13/17 12:15:00,1.07843,14.102,,,
2499,06/13/17 12:30:00,1.08934,14.153,,,
2500,06/13/17 12:45:00,1.09319,14.204,,,
2501,06/13/17 13:00:00,1.09972,14.252,,,
2502,06/13/17 13:15:00,1.09972,14.282,,,
2503,06/13/17 13:30:00,1.10883,14.330,,,
2504,06/13/17 13:45:00,1.11429,14.387,,,
2505,06/13/17 14:00:00,1.12551,14.442,,,
2506,06/13/17 14:15:00,1.13230,14.499,,,
2507,06/13/17 14:30:00,1.13840,14.548,,,
2508,06/13/17 14:45:00,1.14431,14.622,,,
2509,06/13/17 15:00:00,1.15129,14.659,,,
2510,06/13/17 15:15:00,1.15953,14.720,,,
2511,06/13/17 15:30:00,1.16751,14.785,,,
2512,06/13/17 15:45:00,1.17479,14.851,,,
2513,06/13/17 16:00:00,1.18288,14.921,,,
2514,06/13/17 16:15:00,1.19383,14.998,,,
2515,06/13/17 16:30:00,1.20123,15.076,,,
2516,06/13/17 16:45:00,1.21168,15.155,,,
2517,06/13/17 17:00:00,1.21431,15.208,,,
2518,06/13/17 17:15:00,1.21904,15.284,,,
2519,06/13/17 17:30:00,1.22496,15.354,,,
2520,06/13/17 17:45:00,1.22824,15.411,,,
2521,06/13/17 18:00:00,1.23144,15.463,,,
2522,06/13/17 18:15:00,1.23423,15.512,,,
2523,06/13/17 18:30:00,1.23972,15.551,,,
2524,06/13/17 18:45:00,1.24426,15.597,,,
2525,06/13/17 19:00:00,1.24529,15.640,,,
2526,06/13/17 19:15:00,1.25154,15.687,,,
2527,06/13/17 19:30:00,1.25349,15.721,,,
2528,06/13/17 19:45:00,1.25399,15.754,,,
2529,06/13/17 20:00:00,1.25555,15.783,,,
2530,06/13/17 20:15:00,1.25502,15.804,,,
2531,06/13/17 20:30:00,1.25540,15.818,,,
2532,06/13/17 20:45:00,1.25517,15.819,,,
2533,06/13/17 21:00:00,1.25402,15.816,,,
2534,06/13/17 21:15:00,1.25143,15.804,,,
2535,06/13/17 21:30:00,1.24914,15.791,,,
2536,06/13/17 21:45:00,1.24552,15.772,,,
2537,06/13/17 22:00:00,1.24128,15.748,,,
2538,06/13/17 22:15:00,1.23854,15.728,,,
2539,06/13/17 22:30:00,1.23678,15.709,,,
2540,06/13/17 22:45:00,1.23423,15.700,,,
2541,06/13/17 23:00:00,1.23487,15.685,,,
2542,06/13/17 23:15:00,1.23346,15.675,,,
2543,06/13/17 23:30:00,1.23381,15.660,,,
2544,06/13/17 23:45:00,1.23133,15.646,,,
2545,06/14/17 00:00:00,1.22900,15.631,,,
2546,06/14/17 00:15:00,1.22595,15.613,,,
2547,06/14/17 00:30:00,1.22248,15.591,,,
2548,06/14/17 00:45:00,1.21843,15.564,,,
2549,06/14/17 01:00:00,1.21538,15.539,,,
2550,06/14/17 01:15:00,1.21042,15.509,,,
2551,06/14/17 01:30:00,1.20829,15.476,,,
2552,06/14/17 01:45:00,1.20500,15.436,,,
2553,06/14/17 02:00:00,1.20108,15.394,,,
2554,06/14/17 02:15:00,1.19490,15.349,,,
2555,06/14/17 02:30:00,1.18948,15.296,,,
2556,06/14/17 02:45:00,1.18502,15.249,,,
2557,06/14/17 03:00:00,1.17952,15.200,,,
2558,06/14/17 03:15:00,1.17346,15.146,,,
2559,06/14/17 03:30:00,1.16625,15.094,,,
2560,06/14/17 03:45:00,1.15999,15.036,,,
2561,06/14/17 04:00:00,1.15557,14.981,,,
2562,06/14/17 04:15:00,1.14843,14.925,,,
2563,06/14/17 04:30:00,1.14256,14.868,,,
2564,06/14/17 04:45:00,1.13558,14.812,,,
2565,06/14/17 05:00:00,1.12974,14.761,,,
2566,06/14/17 05:15:00,1.12562,14.711,,,
2567,06/14/17 05:30:00,1.12108,14.674,,,
2568,06/14/17 05:45:00,1.11826,14.644,,,
2569,06/14/17 06:00:00,1.11486,14.620,,,
2570,06/14/17 06:15:00,1.11208,14.607,,,
2571,06/14/17 06:30:00,1.11105,14.601,,,
2572,06/14/17 06:45:00,1.11227,14.595,,,
2573,06/14/17 07:00:00,1.11406,14.598,,,
2574,06/14/17 07:15:00,1.11574,14.601,,,
2575,06/14/17 07:30:00,1.11856,14.611,,,
2576,06/14/17 07:45:00,1.12039,14.628,,,
2577,06/14/17 08:00:00,1.12585,14.637,,,
2578,06/14/17 08:15:00,1.13077,14.667,,,
2579,06/14/17 08:30:00,1.13485,14.688,,,
2580,06/14/17 08:45:00,1.13844,14.713,,,
2581,06/14/17 09:00:00,1.14385,14.737,,,
2582,06/14/17 09:15:00,1.15301,14.780,,,
2583,06/14/17 09:30:00,1.15522,14.801,,,
2584,06/14/17 09:45:00,1.16434,14.846,,,
2585,06/14/17 10:00:00,1.17807,14.913,,,
2586,06/14/17 10:15:00,1.18650,14.976,,,
2587,06/14/17 10:30:00,1.19570,15.036,,,
2588,06/14/17 10:45:00,1.20050,15.084,,,
2589,06/14/17 11:00:00,1.20733,15.122,,,
2590,06/14/17 11:15:00,1.21092,15.160,,,
2591,06/14/17 11:30:00,1.22034,15.212,,,
2592,06/14/17 11:45:00,1.22683,15.261,,,
2593,06/14/17 12:00:00,1.23327,15.297,,,
2594,06/14/17 12:15:00,1.23640,15.330,,,
2595,06/14/17 12:30:00,1.24147,15.373,,,
2596,06/14/17 12:45:00,1.25048,15.430,,,
2597,06/14/17 13:00:00,1.25780,15.490,,,
2598,06/14/17 13:15:00,1.26802,15.549,,,
2599,06/14/17 13:30:00,1.27287,15.609,,,
2600,06/14/17 13:45:00,1.28077,15.666,,,
2601,06/14/17 14:00:00,1.28637,15.716,,,
2602,06/14/17 14:15:00,1.29145,15.770,,,
2603,06/14/17 14:30:00,1.30060,15.821,,,
2604,06/14/17 14:45:00,1.30686,15.927,,,
2605,06/14/17 15:00:00,1.31136,15.928,,,
2606,06/14/17 15:15:00,1.31655,15.983,,,
2607,06/14/17 15:30:00,1.32242,16.047,,,
2608,06/14/17 15:45:00,1.33001,16.120,,,
2609,06/14/17 16:00:00,1.33715,16.196,,,
2610,06/14/17 16:15:00,1.34535,16.271,,,
2611,06/14/17 16:30:00,1.35302,16.356,,,
2612,06/14/17 16:45:00,1.36084,16.438,,,
2613,06/14/17 17:00:00,1.36667,16.522,,,
2614,06/14/17 17:15:00,1.37667,16.610,,,
2615,06/14/17 17:30:00,1.38586,16.701,,,
2616,06/14/17 17:45:00,1.39277,16.781,,,
2617,06/14/17 18:00:00,1.40154,16.865,,,
2618,06/14/17 18:15:00,1.40833,16.944,,,
2619,06/14/17 18:30:00,1.41650,17.024,,,
2620,06/14/17 18:45:00,1.42260,17.088,,,
2621,06/14/17 19:00:00,1.42683,17.156,,,
2622,06/14/17 19:15:00,1.43282,17.222,,,
2623,06/14/17 19:30:00,1.43755,17.281,,,
2624,06/14/17 19:45:00,1.43862,17.332,,,
2625,06/14/17 20:00:00,1.43946,17.375,,,
2626,06/14/17 20:15:00,1.43954,17.413,,,
2627,06/14/17 20:30:00,1.44030,17.445,,,
2628,06/14/17 20:45:00,1.44003,17.467,,,
2629,06/14/17 21:00:00,1.44003,17.482,,,
2630,06/14/17 21:15:00,1.43915,17.486,,,
2631,06/14/17 21:30:00,1.43683,17.476,,,
2632,06/14/17 21:45:00,1.43370,17.463,,,
2633,06/14/17 22:00:00,1.43072,17.440,,,
2634,06/14/17 22:15:00,1.42699,17.412,,,
2635,06/14/17 22:30:00,1.42195,17.375,,,
2636,06/14/17 22:45:00,1.41718,17.332,,,
2637,06/14/17 23:00:00,1.41363,17.289,,,
2638,06/14/17 23:15:00,1.40875,17.241,,,
2639,06/14/17 23:30:00,1.40330,17.189,,,
2640,06/14/17 23:45:00,1.39796,17.141,,,
2641,06/15/17 00:00:00,1.39437,17.094,,,
2642,06/15/17 00:15:00,1.38899,17.042,,,
2643,06/15/17 00:30:00,1.38388,16.994,,,
2644,06/15/17 00:45:00,1.37778,16.944,,,
2645,06/15/17 01:00:00,1.37293,16.888,,,
2646,06/15/17 01:15:00,1.36656,16.829,,,
2647,06/15/17 01:30:00,1.36217,16.768,,,
2648,06/15/17 01:45:00,1.35477,16.707,,,
2649,06/15/17 02:00:00,1.34989,16.638,,,
2650,06/15/17 02:15:00,1.34321,16.567,,,
2651,06/15/17 02:30:00,1.33516,16.496,,,
2652,06/15/17 02:45:00,1.32784,16.423,,,
2653,06/15/17 03:00:00,1.31979,16.350,,,
2654,06/15/17 03:15:00,1.31392,16.278,,,
2655,06/15/17 03:30:00,1.30709,16.207,,,
2656,06/15/17 03:45:00,1.30022,16.140,,,
2657,06/15/17 04:00:00,1.29358,16.076,,,
2658,06/15/17 04:15:00,1.28706,16.015,,,
2659,06/15/17 04:30:00,1.28138,15.953,,,
2660,06/15/17 04:45:00,1.27432,15.891,,,
2661,06/15/17 05:00:00,1.26940,15.834,,,
2662,06/15/17 05:15:00,1.26364,15.786,,,
2663,06/15/17 05:30:00,1.26043,15.743,,,
2664,06/15/17 05:45:00,1.25433,15.701,,,
2665,06/15/17 06:00:00,1.25139,15.672,,,
2666,06/15/17 06:15:00,1.24781,15.648,,,
2667,06/15/17 06:30:00,1.24495,15.630,,,
2668,06/15/17 06:45:00,1.24544,15.621,,,
2669,06/15/17 07:00:00,1.24670,15.625,,,
2670,06/15/17 07:15:00,1.24922,15.637,,,
2671,06/15/17 07:30:00,1.25498,15.664,,,
2672,06/15/17 07:45:00,1.25849,15.690,,,
2673,06/15/17 08:00:00,1.26394,15.719,,,
2674,06/15/17 08:15:00,1.27058,15.758,,,
2675,06/15/17 08:30:00,1.27634,15.800,,,
2676,06/15/17 08:45:00,1.28252,15.821,,,
2677,06/15/17 09:00:00,1.28832,15.852,,,
2678,06/15/17 09:15:00,1.29900,15.903,,,
2679,06/15/17 09:30:00,1.30598,15.958,,,
2680,06/15/17 09:45:00,1.31659,16.029,,,
2681,06/15/17 10:00:00,1.32265,16.086,,,
2682,06/15/17 10:15:00,1.33070,16.149,,,
2683,06/15/17 10:30:00,1.33902,16.199,,,
2684,06/15/17 10:45:00,1.34333,16.238,,,
2685,06/15/17 11:00:00,1.35042,16.283,,,
2686,06/15/17 11:15:00,1.35657,16.342,,,
2687,06/15/17 11:30:00,1.36767,16.443,,,
2688,06/15/17 11:45:00,1.37617,16.505,,,
2689,06/15/17 12:00:00,1.37396,16.540,,,
2690,06/15/17 12:15:00,1.38487,16.615,,,
2691,06/15/17 12:30:00,1.40101,16.717,,,
2692,06/15/17 12:45:00,1.40520,16.796,,,
2693,06/15/17 13:00:00,1.41520,16.871,,,
2694,06/15/17 13:15:00,1.42634,16.979,,,
2695,06/15/17 13:30:00,1.43622,17.067,,,
2696,06/15/17 13:45:00,1.44800,17.149,,,
2697,06/15/17 14:00:00,1.45727,17.250,,,
2698,06/15/17 14:15:00,1.46796,17.342,,,
2699,06/15/17 14:30:00,1.47543,17.428,,,
2700,06/15/17 14:45:00,1.48680,17.574,,,
2701,06/15/17 15:00:00,1.49416,17.620,,,
2702,06/15/17 15:15:00,1.49935,17.687,,,
2703,06/15/17 15:30:00,0.00217,17.749,,,
2704,06/15/17 15:45:00,1.51068,17.825,,,
2705,06/15/17 16:00:00,1.51640,17.888,,,
2706,06/15/17 16:15:00,1.52628,17.946,,,
2707,06/15/17 16:30:00,1.53052,18.013,,,
2708,06/15/17 16:45:00,1.54292,18.069,,,
2709,06/15/17 17:00:00,1.54028,18.118,,,
2710,06/15/17 17:15:00,1.54513,18.164,,,
2711,06/15/17 17:30:00,0.00546,18.219,,,
2712,06/15/17 17:45:00,1.55352,18.265,,,
2713,06/15/17 18:00:00,1.55638,18.310,,,
2714,06/15/17 18:15:00,1.55653,18.334,,,
2715,06/15/17 18:30:00,1.55791,18.340,,,
2716,06/15/17 18:45:00,1.55177,18.338,,,
2717,06/15/17 19:00:00,0.00328,18.334,,,
2718,06/15/17 19:15:00,1.54871,18.331,,,
2719,06/15/17 19:30:00,1.54677,18.322,,,
2720,06/15/17 19:45:00,1.54002,18.313,,,
2721,06/15/17 20:00:00,1.53510,18.290,,,
2722,06/15/17 20:15:00,1.53178,18.267,,,
2723,06/15/17 20:30:00,1.52991,18.243,,,
2724,06/15/17 20:45:00,1.52518,18.218,,,
2725,06/15/17 21:00:00,1.52293,18.185,,,
2726,06/15/17 21:15:00,1.51644,18.145,,,
2727,06/15/17 21:30:00,1.51118,18.099,,,
2728,06/15/17 21:45:00,1.50637,18.059,,,
2729,06/15/17 22:00:00,1.50137,18.010,,,
2730,06/15/17 22:15:00,1.49786,17.961,,,
2731,06/15/17 22:30:00,1.49298,17.911,,,
2732,06/15/17 22:45:00,1.48665,17.851,,,
2733,06/15/17 23:00:00,1.48146,17.776,,,
2734,06/15/17 23:15:00,1.47421,17.718,,,
2735,06/15/17 23:30:00,1.46998,17.674,,,
2736,06/15/17 23:45:00,1.46651,17.634,,,
2737,06/16/17 00:00:00,1.46193,17.589,,,
2738,06/16/17 00:15:00,1.45823,17.546,,,
2739,06/16/17 00:30:00,1.45224,17.492,,,
2740,06/16/17 00:45:00,1.44736,17.434,,,
2741,06/16/17 01:00:00,1.44560,17.390,,,
2742,06/16/17 01:15:00,1.44152,17.351,,,
2743,06/16/17 01:30:00,1.43523,17.306,,,
2744,06/16/17 01:45:00,1.42985,17.245,,,
2745,06/16/17 02:00:00,1.42172,17.174,,,
2746,06/16/17 02:15:00,1.41562,17.103,,,
2747,06/16/17 02:30:00,1.40780,17.015,,,
2748,06/16/17 02:45:00,1.39734,16.924,,,
2749,06/16/17 03:00:00,1.38849,16.829,,,
2750,06/16/17 03:15:00,1.37770,16.723,,,
2751,06/16/17 03:30:00,1.36511,16.619,,,
2752,06/16/17 03:45:00,1.35470,16.515,,,
2753,06/16/17 04:00:00,1.34413,16.412,,,
2754,06/16/17 04:15:00,1.33322,16.308,,,
2755,06/16/17 04:30:00,1.32143,16.201,,,
2756,06/16/17 04:45:00,1.30991,16.092,,,
2757,06/16/17 05:00:00,1.29770,15.980,,,
2758,06/16/17 05:15:00,1.28744,15.880,,,
2759,06/16/17 05:30:00,1.27699,15.788,,,
2760,06/16/17 05:45:00,1.26764,15.713,,,
2761,06/16/17 06:00:00,1.26051,15.663,,,
2762,06/16/17 06:15:00,1.25486,15.616,,,
2763,06/16/17 06:30:00,1.24971,15.567,,,
2764,06/16/17 06:45:00,1.24250,15.517,,,
2765,06/16/17 07:00:00,1.23724,15.470,,,
2766,06/16/17 07:15:00,1.23117,15.430,,,
2767,06/16/17 07:30:00,1.22862,15.394,,,
2768,06/16/17 07:45:00,1.22736,15.366,,,
2769,06/16/17 08:00:00,1.22221,15.324,,,
2770,06/16/17 08:15:00,1.22080,15.285,,,
2771,06/16/17 08:30:00,1.21931,15.278,,,
2772,06/16/17 08:45:00,1.21908,15.237,,,
2773,06/16/17 09:00:00,1.21332,15.193,,,
2774,06/16/17 09:15:00,1.20768,15.164,,,
2775,06/16/17 09:30:00,1.21057,15.137,,,
2776,06/16/17 09:45:00,1.21015,15.134,,,
2777,06/16/17 10:00:00,1.20809,15.111,,,
2778,06/16/17 10:15:00,1.20825,15.102,,,
2779,06/16/17 10:30:00,1.20993,15.099,,,
2780,06/16/17 10:45:00,1.20790,15.073,,,
2781,06/16/17 11:00:00,1.21138,15.072,,,
2782,06/16/17 11:15:00,1.20680,15.057,,,
2783,06/16/17 11:30:00,1.20962,15.075,,,
2784,06/16/17 11:45:00,1.21241,15.099,,,
2785,06/16/17 12:00:00,1.21103,15.100,,,
2786,06/16/17 12:15:00,1.21435,15.106,,,
2787,06/16/17 12:30:00,1.20928,15.113,,,
2788,06/16/17 12:45:00,1.21233,15.128,,,
2789,06/16/17 13:00:00,1.22110,15.158,,,
2790,06/16/17 13:15:00,1.22671,15.202,,,
2791,06/16/17 13:30:00,1.22515,15.236,,,
2792,06/16/17 13:45:00,1.23404,15.281,,,
2793,06/16/17 14:00:00,1.23732,15.312,,,
2794,06/16/17 14:15:00,1.23598,15.340,,,
2795,06/16/17 14:30:00,1.24300,15.375,,,
2796,06/16/17 14:45:00,1.24773,15.429,,,
2797,06/16/17 15:00:00,1.24880,15.436,,,
2798,06/16/17 15:15:00,1.25322,15.484,,,
2799,06/16/17 15:30:00,1.25959,15.525,,,
2800,06/16/17 15:45:00,1.26318,15.575,,,
2801,06/16/17 16:00:00,1.26864,15.621,,,
2802,06/16/17 16:15:00,1.27161,15.669,,,
2803,06/16/17 16:30:00,1.27531,15.709,,,
2804,06/16/17 16:45:00,1.27142,15.752,,,
2805,06/16/17 17:00:00,1.28435,15.798,,,
2806,06/16/17 17:15:00,1.28943,15.848,,,
2807,06/16/17 17:30:00,1.29229,15.903,,,
2808,06/16/17 17:45:00,1.29492,15.949,,,
2809,06/16/17 18:00:00,1.29873,15.976,,,
2810,06/16/17 18:15:00,1.30079,16.022,,,
2811,06/16/17 18:30:00,1.30724,16.071,,,
2812,06/16/17 18:45:00,1.30690,16.096,,,
2813,06/16/17 19:00:00,1.30724,16.135,,,
2814,06/16/17 19:15:00,1.31022,16.172,,,
2815,06/16/17 19:30:00,1.31067,16.193,,,
2816,06/16/17 19:45:00,1.30941,16.213,,,
2817,06/16/17 20:00:00,1.30858,16.229,,,
2818,06/16/17 20:15:00,1.30400,16.237,,,
2819,06/16/17 20:30:00,1.30156,16.239,,,
2820,06/16/17 20:45:00,1.29885,16.229,,,
2821,06/16/17 21:00:00,1.29343,16.211,,,
2822,06/16/17 21:15:00,1.28817,16.186,,,
2823,06/16/17 21:30:00,1.28397,16.156,,,
2824,06/16/17 21:45:00,1.27943,16.119,,,
2825,06/16/17 22:00:00,1.27306,16.086,,,
2826,06/16/17 22:15:00,1.26898,16.046,,,
2827,06/16/17 22:30:00,1.26616,16.006,,,
2828,06/16/17 22:45:00,1.25944,15.967,,,
2829,06/16/17 23:00:00,1.25341,15.924,,,
2830,06/16/17 23:15:00,1.24819,15.879,,,
2831,06/16/17 23:30:00,1.24151,15.831,,,
2832,06/16/17 23:45:00,1.23579,15.783,,,
2833,06/17/17 00:00:00,1.23056,15.733,,,
2834,06/17/17 00:15:00,1.22469,15.685,,,
2835,06/17/17 00:30:00,1.21874,15.643,,,
2836,06/17/17 00:45:00,1.21386,15.597,,,
2837,06/17/17 01:00:00,1.20771,15.552,,,
2838,06/17/17 01:15:00,1.20211,15.506,,,
2839,06/17/17 01:30:00,1.19646,15.455,,,
2840,06/17/17 01:45:00,1.18925,15.408,,,
2841,06/17/17 02:00:00,1.18315,15.354,,,
2842,06/17/17 02:15:00,1.17552,15.299,,,
2843,06/17/17 02:30:00,1.17029,15.245,,,
2844,06/17/17 02:45:00,1.16358,15.185,,,
2845,06/17/17 03:00:00,1.15576,15.119,,,
2846,06/17/17 03:15:00,1.14614,15.051,,,
2847,06/17/17 03:30:00,1.13729,14.978,,,
2848,06/17/17 03:45:00,1.12909,14.904,,,
2849,06/17/17 04:00:00,1.12131,14.828,,,
2850,06/17/17 04:15:00,1.11238,14.755,,,
2851,06/17/17 04:30:00,1.10506,14.683,,,
2852,06/17/17 04:45:00,1.09548,14.608,,,
2853,06/17/17 05:00:00,1.08515,14.535,,,
2854,06/17/17 05:15:00,1.07652,14.463,,,
2855,06/17/17 05:30:00,1.06794,14.396,,,
2856,06/17/17 05:45:00,1.06123,14.334,,,
2857,06/17/17 06:00:00,1.05394,14.276,,,
2858,06/17/17 06:15:00,1.04784,14.228,,,
2859,06/17/17 06:30:00,1.04356,14.194,,,
2860,06/17/17 06:45:00,1.04074,14.165,,,
2861,06/17/17 07:00:00,1.04002,14.156,,,
2862,06/17/17 07:15:00,1.04128,14.161,,,
2863,06/17/17 07:30:00,1.04463,14.182,,,
2864,06/17/17 07:45:00,1.04730,14.191,,,
2865,06/17/17 08:00:00,1.04929,14.195,,,
2866,06/17/17 08:15:00,1.05089,14.210,,,
2867,06/17/17 08:30:00,1.05318,14.223,,,
2868,06/17/17 08:45:00,1.05653,14.247,,,
2869,06/17/17 09:00:00,1.06531,14.283,,,
2870,06/17/17 09:15:00,1.06722,14.301,,,
2871,06/17/17 09:30:00,1.07424,14.337,,,
2872,06/17/17 09:45:00,1.08171,14.373,,,
2873,06/17/17 10:00:00,1.09266,14.427,,,
2874,06/17/17 10:15:00,1.10494,14.487,,,
2875,06/17/17 10:30:00,1.11151,14.538,,,
2876,06/17/17 10:45:00,1.11749,14.583,,,
2877,06/17/17 11:00:00,1.12234,14.623,,,
2878,06/17/17 11:15:00,1.12840,14.662,,,
2879,06/17/17 11:30:00,1.13493,14.713,,,
2880,06/17/17 11:45:00,1.13878,14.743,,,
2881,06/17/17 12:00:00,1.14153,14.752,,,
2882,06/17/17 12:15:00,1.14374,14.780,,,
2883,06/17/17 12:30:00,1.14603,14.818,,,
2884,06/17/17 12:45:00,1.15465,14.862,,,
2885,06/17/17 13:00:00,1.15969,14.918,,,
2886,06/17/17 13:15:00,1.17082,14.997,,,
2887,06/17/17 13:30:00,1.17815,15.057,,,
2888,06/17/17 13:45:00,1.18322,15.108,,,
2889,06/17/17 14:00:00,1.19104,15.167,,,
2890,06/17/17 14:15:00,1.19753,15.228,,,
2891,06/17/17 14:30:00,1.20153,15.276,,,
2892,06/17/17 14:45:00,1.20981,15.370,,,
2893,06/17/17 15:00:00,1.22026,15.399,,,
2894,06/17/17 15:15:00,1.23011,15.499,,,
2895,06/17/17 15:30:00,1.24178,15.578,,,
2896,06/17/17 15:45:00,1.24735,15.655,,,
2897,06/17/17 16:00:00,1.25345,15.713,,,
2898,06/17/17 16:15:00,1.26436,15.813,,,
2899,06/17/17 16:30:00,1.27558,15.913,,,
2900,06/17/17 16:45:00,1.28141,15.992,,,
2901,06/17/17 17:00:00,1.29225,16.088,,,
2902,06/17/17 17:15:00,1.30209,16.166,,,
2903,06/17/17 17:30:00,1.30713,16.250,,,
2904,06/17/17 17:45:00,1.31579,16.324,,,
2905,06/17/17 18:00:00,1.32139,16.391,,,
2906,06/17/17 18:15:00,1.32803,16.464,,,
2907,06/17/17 18:30:00,1.33646,16.552,,,
2908,06/17/17 18:45:00,1.34737,16.633,,,
2909,06/17/17 19:00:00,1.35176,16.705,,,
2910,06/17/17 19:15:00,1.35573,16.771,,,
2911,06/17/17 19:30:00,1.35843,16.823,,,
2912,06/17/17 19:45:00,1.36027,16.872,,,
2913,06/17/17 20:00:00,1.36725,16.918,,,
2914,06/17/17 20:15:00,1.36713,16.960,,,
2915,06/17/17 20:30:00,1.36603,16.999,,,
2916,06/17/17 20:45:00,1.35348,17.019,,,
2917,06/17/17 21:00:00,1.35367,17.034,,,
2918,06/17/17 21:15:00,1.35252,17.031,,,
2919,06/17/17 21:30:00,1.34977,17.021,,,
2920,06/17/17 21:45:00,1.34642,16.997,,,
2921,06/17/17 22:00:00,1.34241,16.972,,,
2922,06/17/17 22:15:00,1.33848,16.938,,,
2923,06/17/17 22:30:00,1.33375,16.894,,,
2924,06/17/17 22:45:00,1.32918,16.848,,,
2925,06/17/17 23:00:00,1.32418,16.802,,,
2926,06/17/17 23:15:00,1.31865,16.755,,,
2927,06/17/17 23:30:00,1.31369,16.707,,,
2928,06/17/17 23:45:00,1.31010,16.661,,,
2929,06/18/17 00:00:00,1.30571,16.619,,,
2930,06/18/17 00:15:00,1.30110,16.576,,,
2931,06/18/17 00:30:00,1.29671,16.533,,,
2932,06/18/17 00:45:00,1.29286,16.491,,,
2933,06/18/17 01:00:00,1.28965,16.455,,,
2934,06/18/17 01:15:00,1.28508,16.420,,,
2935,06/18/17 01:30:00,1.28008,16.384,,,
2936,06/18/17 01:45:00,1.27619,16.345,,,
2937,06/18/17 02:00:00,1.27237,16.302,,,
2938,06/18/17 02:15:00,1.26715,16.256,,,
2939,06/18/17 02:30:00,1.26196,16.202,,,
2940,06/18/17 02:45:00,1.25574,16.143,,,
2941,06/18/17 03:00:00,1.24838,16.077,,,
2942,06/18/17 03:15:00,1.24125,16.016,,,
2943,06/18/17 03:30:00,1.23438,15.949,,,
2944,06/18/17 03:45:00,1.22648,15.883,,,
2945,06/18/17 04:00:00,1.22026,15.818,,,
2946,06/18/17 04:15:00,1.21336,15.751,,,
2947,06/18/17 04:30:00,1.20619,15.685,,,
2948,06/18/17 04:45:00,1.20127,15.631,,,
2949,06/18/17 05:00:00,1.19402,15.582,,,
2950,06/18/17 05:15:00,1.18917,15.534,,,
2951,06/18/17 05:30:00,1.18456,15.493,,,
2952,06/18/17 05:45:00,1.17987,15.455,,,
2953,06/18/17 06:00:00,1.17666,15.427,,,
2954,06/18/17 06:15:00,1.17384,15.399,,,
2955,06/18/17 06:30:00,1.17315,15.382,,,
2956,06/18/17 06:45:00,1.17350,15.376,,,
2957,06/18/17 07:00:00,1.17430,15.382,,,
2958,06/18/17 07:15:00,1.18025,15.400,,,
2959,06/18/17 07:30:00,1.18463,15.427,,,
2960,06/18/17 07:45:00,1.19047,15.460,,,
2961,06/18/17 08:00:00,1.19600,15.487,,,
2962,06/18/17 08:15:00,1.20138,15.517,,,
2963,06/18/17 08:30:00,1.20794,15.548,,,
2964,06/18/17 08:45:00,1.21500,15.569,,,
2965,06/18/17 09:00:00,1.22076,15.605,,,
2966,06/18/17 09:15:00,1.22942,15.642,,,
2967,06/18/17 09:30:00,1.23453,15.679,,,
2968,06/18/17 09:45:00,1.24296,15.716,,,
2969,06/18/17 10:00:00,1.24685,15.751,,,
2970,06/18/17 10:15:00,1.25246,15.781,,,
2971,06/18/17 10:30:00,1.25959,15.816,,,
2972,06/18/17 10:45:00,1.26410,15.849,,,
2973,06/18/17 11:00:00,1.26593,15.885,,,
2974,06/18/17 11:15:00,1.27169,15.918,,,
2975,06/18/17 11:30:00,1.27737,15.965,,,
2976,06/18/17 11:45:00,1.28176,16.003,,,
2977,06/18/17 12:00:00,1.28538,16.040,,,
2978,06/18/17 12:15:00,0.00313,16.083,,,
2979,06/18/17 12:30:00,1.30068,16.126,,,
2980,06/18/17 12:45:00,1.30613,16.183,,,
2981,06/18/17 13:00:00,1.31193,16.247,,,
2982,06/18/17 13:15:00,1.31846,16.305,,,
2983,06/18/17 13:30:00,1.32559,16.366,,,
2984,06/18/17 13:45:00,1.33433,16.435,,,
2985,06/18/17 14:00:00,1.34081,16.497,,,
2986,06/18/17 14:15:00,1.34730,16.567,,,
2987,06/18/17 14:30:00,1.35279,16.640,,,
2988,06/18/17 14:45:00,1.36332,16.749,,,
2989,06/18/17 15:00:00,1.36854,16.786,,,
2990,06/18/17 15:15:00,1.37652,16.860,,,
2991,06/18/17 15:30:00,1.38582,16.939,,,
2992,06/18/17 15:45:00,1.39284,17.021,,,
2993,06/18/17 16:00:00,1.40238,17.110,,,
2994,06/18/17 16:15:00,1.40986,17.202,,,
2995,06/18/17 16:30:00,1.41901,17.284,,,
2996,06/18/17 16:45:00,1.42565,17.373,,,
2997,06/18/17 17:00:00,1.43633,17.470,,,
2998,06/18/17 17:15:00,1.44251,17.559,,,
2999,06/18/17 17:30:00,1.45212,17.663,,,
3000,06/18/17 17:45:00,1.45933,17.738,,,
3001,06/18/17 18:00:00,1.46605,17.822,,,
3002,06/18/17 18:15:00,1.47494,17.909,,,
