ID,ak,n,ss,l,r,temp1_rmse,temp1_bias,temp1_rbias,temp1_correlation,temp2_rmse,temp2_bias,temp2_rbias,temp2_correlation,temp3_rmse,temp3_bias,temp3_rbias,temp3_correlation
81,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.35D+04,0.555736,-0.407950,-0.027855,0.963641,0.240412,-0.175107,-0.012375,0.989156
82,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.50D+04,0.545347,-0.405768,-0.027710,0.965752,0.220629,-0.171206,-0.012103,0.992186
83,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.35D+04,0.567052,-0.410161,-0.028002,0.961231,0.261691,-0.178817,-0.012634,0.985508
84,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.50D+04,0.559244,-0.408786,-0.027911,0.962936,0.247221,-0.176579,-0.012478,0.988068
85,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.35D+04,0.536377,-0.391632,-0.026771,0.965318,0.223140,-0.159869,-0.011311,0.990223
86,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.50D+04,0.526324,-0.389391,-0.026622,0.967288,0.203845,-0.155991,-0.011039,0.992983
87,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.35D+04,0.549058,-0.395477,-0.027027,0.962944,0.247030,-0.166327,-0.011762,0.986661
88,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.50D+04,0.541380,-0.394040,-0.026931,0.964569,0.232719,-0.164080,-0.011605,0.989063
89,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.35D+04,0.554677,-0.407625,-0.027834,0.963827,0.237727,-0.174521,-0.012335,0.989571
90,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.50D+04,0.544674,-0.405474,-0.027691,0.965842,0.218622,-0.170663,-0.012065,0.992455
91,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.35D+04,0.566106,-0.409936,-0.027987,0.961420,0.259480,-0.178454,-0.012609,0.985903
92,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.50D+04,0.558484,-0.408574,-0.027897,0.963076,0.245355,-0.176201,-0.012452,0.988371
93,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.35D+04,0.535113,-0.391134,-0.026738,0.965516,0.220076,-0.158974,-0.011248,0.990638
94,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.50D+04,0.525469,-0.388928,-0.026591,0.967387,0.201487,-0.155142,-0.010980,0.993252
95,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.35D+04,0.547932,-0.395120,-0.027003,0.963148,0.244500,-0.165738,-0.011721,0.987067
96,0.50D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.50D+04,0.540455,-0.393699,-0.026908,0.964722,0.230552,-0.163478,-0.011563,0.989374
97,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.35D+04,0.519908,-0.403592,-0.027566,0.972504,0.219056,-0.172182,-0.012171,0.992710
98,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.50D+04,0.511285,-0.401411,-0.027421,0.974046,0.201931,-0.168280,-0.011899,0.994997
99,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.35D+04,0.529445,-0.405790,-0.027712,0.970696,0.238037,-0.175877,-0.012429,0.989837
100,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.50D+04,0.522856,-0.404419,-0.027621,0.971983,0.225113,-0.173639,-0.012273,0.991863
101,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.35D+04,0.495272,-0.382415,-0.026157,0.974262,0.199256,-0.154181,-0.010913,0.993584
102,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.50D+04,0.486937,-0.380147,-0.026006,0.975674,0.182597,-0.150264,-0.010638,0.995616
103,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.35D+04,0.506085,-0.386225,-0.026411,0.972524,0.220598,-0.160541,-0.011358,0.990868
104,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.50D+04,0.499610,-0.384770,-0.026314,0.973731,0.207809,-0.158268,-0.011199,0.992734
105,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.35D+04,0.519026,-0.403268,-0.027544,0.972634,0.216549,-0.171594,-0.012130,0.993052
106,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.50D+04,0.510731,-0.401115,-0.027401,0.974100,0.200062,-0.167735,-0.011861,0.995216
107,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.35D+04,0.528639,-0.405565,-0.027697,0.970837,0.235934,-0.175513,-0.012404,0.990172
108,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.50D+04,0.522219,-0.404206,-0.027607,0.972083,0.223361,-0.173260,-0.012247,0.992114
109,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.35D+04,0.494200,-0.381925,-0.026125,0.974399,0.196445,-0.153298,-0.010851,0.993910
110,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.50D+04,0.486211,-0.379693,-0.025976,0.975736,0.180450,-0.149428,-0.010580,0.995822
111,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.35D+04,0.505115,-0.385872,-0.026388,0.972675,0.218230,-0.159959,-0.011317,0.991199
112,0.75D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.50D+04,0.498820,-0.384433,-0.026292,0.973840,0.205809,-0.157675,-0.011157,0.992981
113,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.35D+04,0.555733,-0.407948,-0.027855,0.963642,0.240410,-0.175105,-0.012375,0.989156
114,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.50D+04,0.545343,-0.405767,-0.027710,0.965753,0.220627,-0.171205,-0.012103,0.992186
115,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.35D+04,0.567049,-0.410160,-0.028002,0.961231,0.261690,-0.178816,-0.012634,0.985508
116,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.50D+04,0.559241,-0.408785,-0.027911,0.962936,0.247220,-0.176578,-0.012478,0.988068
117,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.35D+04,0.536161,-0.391458,-0.026759,0.965339,0.222966,-0.159711,-0.011300,0.990233
118,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.50D+04,0.526109,-0.389216,-0.026610,0.967308,0.203673,-0.155833,-0.011028,0.992991
119,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.35D+04,0.548859,-0.395319,-0.027016,0.962964,0.246883,-0.166197,-0.011753,0.986672
120,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.50D+04,0.541181,-0.393882,-0.026920,0.964590,0.232572,-0.163949,-0.011596,0.989072
121,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.35D+04,0.554672,-0.407624,-0.027834,0.963828,0.237724,-0.174519,-0.012334,0.989571
