"dateHour.t1";"horoDate.t1";"molo1temp1";"molo1temp2";"molo1temp3";"molo1temp4"
"13347";"09/18/19 12:15:00 PM";2019-09-18 12:15:00;13.3;13.778;14.105;14.029
"13348";"09/18/19 12:30:00 PM";2019-09-18 12:30:00;13.326;13.769;14.098;14.027
"13349";"09/18/19 12:45:00 PM";2019-09-18 12:45:00;13.353;13.763;14.092;14.026
"13350";"09/18/19 01:00:00 PM";2019-09-18 13:00:00;13.379;13.757;14.084;14.024
"13351";"09/18/19 01:15:00 PM";2019-09-18 13:15:00;13.404;13.753;14.077;14.023
"13352";"09/18/19 01:30:00 PM";2019-09-18 13:30:00;13.431;13.748;14.071;14.021
"13353";"09/18/19 01:45:00 PM";2019-09-18 13:45:00;13.46;13.747;14.063;14.018
"13354";"09/18/19 02:00:00 PM";2019-09-18 14:00:00;13.487;13.744;14.057;14.017
"13355";"09/18/19 02:15:00 PM";2019-09-18 14:15:00;13.512;13.744;14.05;14.015
"13356";"09/18/19 02:30:00 PM";2019-09-18 14:30:00;13.535;13.744;14.044;14.014
"13357";"09/18/19 02:45:00 PM";2019-09-18 14:45:00;13.557;13.744;14.038;14.011
"13358";"09/18/19 03:00:00 PM";2019-09-18 15:00:00;13.577;13.745;14.032;14.009
"13359";"09/18/19 03:15:00 PM";2019-09-18 15:15:00;13.593;13.747;14.026;14.008
"13360";"09/18/19 03:30:00 PM";2019-09-18 15:30:00;13.607;13.748;14.02;14.005
"13361";"09/18/19 03:45:00 PM";2019-09-18 15:45:00;13.616;13.751;14.014;14.003
"13362";"09/18/19 04:00:00 PM";2019-09-18 16:00:00;13.62;13.754;14.008;14
"13363";"09/18/19 04:15:00 PM";2019-09-18 16:15:00;13.622;13.757;14.003;13.999
"13364";"09/18/19 04:30:00 PM";2019-09-18 16:30:00;13.622;13.759;13.997;13.996
"13365";"09/18/19 04:45:00 PM";2019-09-18 16:45:00;13.62;13.762;13.993;13.994
"13366";"09/18/19 05:00:00 PM";2019-09-18 17:00:00;13.619;13.765;13.988;13.991
"13367";"09/18/19 05:15:00 PM";2019-09-18 17:15:00;13.614;13.766;13.984;13.988
"13368";"09/18/19 05:30:00 PM";2019-09-18 17:30:00;13.61;13.768;13.979;13.987
"13369";"09/18/19 05:45:00 PM";2019-09-18 17:45:00;13.601;13.769;13.975;13.984
"13370";"09/18/19 06:00:00 PM";2019-09-18 18:00:00;13.592;13.769;13.97;13.982
"13371";"09/18/19 06:15:00 PM";2019-09-18 18:15:00;13.577;13.771;13.967;13.979
"13372";"09/18/19 06:30:00 PM";2019-09-18 18:30:00;13.557;13.771;13.963;13.976
"13373";"09/18/19 06:45:00 PM";2019-09-18 18:45:00;13.535;13.769;13.96;13.975
"13374";"09/18/19 07:00:00 PM";2019-09-18 19:00:00;13.509;13.769;13.955;13.972
"13375";"09/18/19 07:15:00 PM";2019-09-18 19:15:00;13.485;13.766;13.952;13.969
"13376";"09/18/19 07:30:00 PM";2019-09-18 19:30:00;13.46;13.765;13.949;13.967
"13377";"09/18/19 07:45:00 PM";2019-09-18 19:45:00;13.433;13.76;13.946;13.964
"13378";"09/18/19 08:00:00 PM";2019-09-18 20:00:00;13.403;13.756;13.942;13.961
"13379";"09/18/19 08:15:00 PM";2019-09-18 20:15:00;13.371;13.751;13.939;13.96
"13380";"09/18/19 08:30:00 PM";2019-09-18 20:30:00;13.338;13.745;13.936;13.957
"13381";"09/18/19 08:45:00 PM";2019-09-18 20:45:00;13.302;13.739;13.933;13.954
"13382";"09/18/19 09:00:00 PM";2019-09-18 21:00:00;13.266;13.732;13.93;13.952
"13383";"09/18/19 09:15:00 PM";2019-09-18 21:15:00;13.228;13.723;13.927;13.949
"13384";"09/18/19 09:30:00 PM";2019-09-18 21:30:00;13.189;13.714;13.924;13.946
"13385";"09/18/19 09:45:00 PM";2019-09-18 21:45:00;13.151;13.705;13.921;13.945
"13386";"09/18/19 10:00:00 PM";2019-09-18 22:00:00;13.112;13.694;13.918;13.942
"13387";"09/18/19 10:15:00 PM";2019-09-18 22:15:00;13.072;13.682;13.913;13.94
"13388";"09/18/19 10:30:00 PM";2019-09-18 22:30:00;13.031;13.67;13.91;13.937
"13389";"09/18/19 10:45:00 PM";2019-09-18 22:45:00;12.992;13.657;13.907;13.934
"13390";"09/18/19 11:00:00 PM";2019-09-18 23:00:00;12.954;13.643;13.904;13.933
"13391";"09/18/19 11:15:00 PM";2019-09-18 23:15:00;12.918;13.629;13.9;13.93
"13392";"09/18/19 11:30:00 PM";2019-09-18 23:30:00;12.883;13.614;13.897;13.928
"13393";"09/18/19 11:45:00 PM";2019-09-18 23:45:00;12.85;13.599;13.892;13.925
"13394";"09/19/19 12:00:00 AM";2019-09-19 00:00:00;12.817;13.583;13.888;13.924
"13395";"09/19/19 12:15:00 AM";2019-09-19 00:15:00;12.787;13.566;13.885;13.921
"13396";"09/19/19 12:30:00 AM";2019-09-19 00:30:00;12.757;13.551;13.88;13.919
"13397";"09/19/19 12:45:00 AM";2019-09-19 00:45:00;12.73;13.535;13.876;13.916
"13398";"09/19/19 01:00:00 AM";2019-09-19 01:00:00;12.702;13.517;13.871;13.915
"13399";"09/19/19 01:15:00 AM";2019-09-19 01:15:00;12.677;13.5;13.867;13.912
"13400";"09/19/19 01:30:00 AM";2019-09-19 01:30:00;12.651;13.484;13.861;13.91
"13401";"09/19/19 01:45:00 AM";2019-09-19 01:45:00;12.625;13.467;13.856;13.909
"13402";"09/19/19 02:00:00 AM";2019-09-19 02:00:00;12.6;13.449;13.852;13.906
"13403";"09/19/19 02:15:00 AM";2019-09-19 02:15:00;12.574;13.433;13.846;13.904
"13404";"09/19/19 02:30:00 AM";2019-09-19 02:30:00;12.548;13.416;13.84;13.901
"13405";"09/19/19 02:45:00 AM";2019-09-19 02:45:00;12.524;13.4;13.835;13.9
"13406";"09/19/19 03:00:00 AM";2019-09-19 03:00:00;12.5;13.382;13.829;13.897
"13407";"09/19/19 03:15:00 AM";2019-09-19 03:15:00;12.476;13.365;13.823;13.895
"13408";"09/19/19 03:30:00 AM";2019-09-19 03:30:00;12.452;13.348;13.817;13.892
"13409";"09/19/19 03:45:00 AM";2019-09-19 03:45:00;12.428;13.332;13.811;13.889
"13410";"09/19/19 04:00:00 AM";2019-09-19 04:00:00;12.405;13.314;13.805;13.888
"13411";"09/19/19 04:15:00 AM";2019-09-19 04:15:00;12.382;13.297;13.798;13.885
"13412";"09/19/19 04:30:00 AM";2019-09-19 04:30:00;12.36;13.281;13.792;13.883
"13413";"09/19/19 04:45:00 AM";2019-09-19 04:45:00;12.338;13.264;13.786;13.88
"13414";"09/19/19 05:00:00 AM";2019-09-19 05:00:00;12.319;13.246;13.778;13.877
"13415";"09/19/19 05:15:00 AM";2019-09-19 05:15:00;12.299;13.23;13.772;13.876
"13416";"09/19/19 05:30:00 AM";2019-09-19 05:30:00;12.281;13.213;13.765;13.873
"13417";"09/19/19 05:45:00 AM";2019-09-19 05:45:00;12.266;13.197;13.757;13.87
"13418";"09/19/19 06:00:00 AM";2019-09-19 06:00:00;12.249;13.18;13.751;13.867
"13419";"09/19/19 06:15:00 AM";2019-09-19 06:15:00;12.231;13.165;13.744;13.865
"13420";"09/19/19 06:30:00 AM";2019-09-19 06:30:00;12.21;13.148;13.736;13.862
"13421";"09/19/19 06:45:00 AM";2019-09-19 06:45:00;12.189;13.132;13.729;13.859
"13422";"09/19/19 07:00:00 AM";2019-09-19 07:00:00;12.165;13.117;13.721;13.856
"13423";"09/19/19 07:15:00 AM";2019-09-19 07:15:00;12.142;13.1;13.714;13.853
"13424";"09/19/19 07:30:00 AM";2019-09-19 07:30:00;12.119;13.085;13.706;13.85
"13425";"09/19/19 07:45:00 AM";2019-09-19 07:45:00;12.095;13.069;13.699;13.847
"13426";"09/19/19 08:00:00 AM";2019-09-19 08:00:00;12.072;13.054;13.691;13.844
"13427";"09/19/19 08:15:00 AM";2019-09-19 08:15:00;12.051;13.037;13.684;13.841
"13428";"09/19/19 08:30:00 AM";2019-09-19 08:30:00;12.033;13.022;13.675;13.838
"13429";"09/19/19 08:45:00 AM";2019-09-19 08:45:00;12.016;13.005;13.667;13.835
"13430";"09/19/19 09:00:00 AM";2019-09-19 09:00:00;12.006;12.989;13.66;13.832
"13431";"09/19/19 09:15:00 AM";2019-09-19 09:15:00;12.001;12.974;13.651;13.829
"13432";"09/19/19 09:30:00 AM";2019-09-19 09:30:00;12.004;12.957;13.643;13.826
"13433";"09/19/19 09:45:00 AM";2019-09-19 09:45:00;12.013;12.942;13.634;13.823
"13434";"09/19/19 10:00:00 AM";2019-09-19 10:00:00;12.028;12.927;13.626;13.819
"13435";"09/19/19 10:15:00 AM";2019-09-19 10:15:00;12.048;12.913;13.617;13.816
"13436";"09/19/19 10:30:00 AM";2019-09-19 10:30:00;12.072;12.9;13.61;13.813
"13437";"09/19/19 10:45:00 AM";2019-09-19 10:45:00;12.096;12.888;13.601;13.81
"13438";"09/19/19 11:00:00 AM";2019-09-19 11:00:00;12.125;12.877;13.592;13.805
"13439";"09/19/19 11:15:00 AM";2019-09-19 11:15:00;12.155;12.868;13.583;13.802
"13440";"09/19/19 11:30:00 AM";2019-09-19 11:30:00;12.186;12.859;13.575;13.798
"13441";"09/19/19 11:45:00 AM";2019-09-19 11:45:00;12.213;12.853;13.566;13.795
"13442";"09/19/19 12:00:00 PM";2019-09-19 12:00:00;12.24;12.847;13.557;13.79
"13443";"09/19/19 12:15:00 PM";2019-09-19 12:15:00;12.264;12.843;13.548;13.787
"13444";"09/19/19 12:30:00 PM";2019-09-19 12:30:00;12.292;12.838;13.541;13.784
"13445";"09/19/19 12:45:00 PM";2019-09-19 12:45:00;12.323;12.837;13.532;13.78
"13446";"09/19/19 01:00:00 PM";2019-09-19 13:00:00;12.355;12.834;13.524;13.775
"13447";"09/19/19 01:15:00 PM";2019-09-19 13:15:00;12.39;12.834;13.515;13.772
"13448";"09/19/19 01:30:00 PM";2019-09-19 13:30:00;12.425;12.834;13.508;13.768
"13449";"09/19/19 01:45:00 PM";2019-09-19 13:45:00;12.456;12.835;13.5;13.765
"13450";"09/19/19 02:00:00 PM";2019-09-19 14:00:00;12.488;12.837;13.493;13.76
"13451";"09/19/19 02:15:00 PM";2019-09-19 14:15:00;12.517;12.84;13.485;13.756
"13452";"09/19/19 02:30:00 PM";2019-09-19 14:30:00;12.545;12.843;13.478;13.753
"13453";"09/19/19 02:45:00 PM";2019-09-19 14:45:00;12.573;12.847;13.47;13.748
"13454";"09/19/19 03:00:00 PM";2019-09-19 15:00:00;12.597;12.852;13.464;13.744
"13455";"09/19/19 03:15:00 PM";2019-09-19 15:15:00;12.616;12.856;13.457;13.741
"13456";"09/19/19 03:30:00 PM";2019-09-19 15:30:00;12.633;12.862;13.451;13.736
"13457";"09/19/19 03:45:00 PM";2019-09-19 15:45:00;12.644;12.868;13.445;13.732
"13458";"09/19/19 04:00:00 PM";2019-09-19 16:00:00;12.651;12.874;13.439;13.729
"13459";"09/19/19 04:15:00 PM";2019-09-19 16:15:00;12.654;12.88;13.433;13.724
"13460";"09/19/19 04:30:00 PM";2019-09-19 16:30:00;12.656;12.885;13.427;13.72
"13461";"09/19/19 04:45:00 PM";2019-09-19 16:45:00;12.654;12.891;13.422;13.715
"13462";"09/19/19 05:00:00 PM";2019-09-19 17:00:00;12.651;12.895;13.416;13.712
"13463";"09/19/19 05:15:00 PM";2019-09-19 17:15:00;12.644;12.9;13.412;13.708
"13464";"09/19/19 05:30:00 PM";2019-09-19 17:30:00;12.634;12.904;13.407;13.703
"13465";"09/19/19 05:45:00 PM";2019-09-19 17:45:00;12.624;12.907;13.403;13.7
"13466";"09/19/19 06:00:00 PM";2019-09-19 18:00:00;12.613;12.91;13.398;13.696
"13467";"09/19/19 06:15:00 PM";2019-09-19 18:15:00;12.598;12.913;13.395;13.691
"13468";"09/19/19 06:30:00 PM";2019-09-19 18:30:00;12.579;12.915;13.391;13.688
"13469";"09/19/19 06:45:00 PM";2019-09-19 18:45:00;12.556;12.915;13.388;13.684
"13470";"09/19/19 07:00:00 PM";2019-09-19 19:00:00;12.532;12.916;13.385;13.681
"13471";"09/19/19 07:15:00 PM";2019-09-19 19:15:00;12.509;12.915;13.38;13.676
"13472";"09/19/19 07:30:00 PM";2019-09-19 19:30:00;12.487;12.913;13.377;13.673
"13473";"09/19/19 07:45:00 PM";2019-09-19 19:45:00;12.462;12.912;13.374;13.669
"13474";"09/19/19 08:00:00 PM";2019-09-19 20:00:00;12.437;12.909;13.371;13.666
"13475";"09/19/19 08:15:00 PM";2019-09-19 20:15:00;12.406;12.904;13.368;13.661
"13476";"09/19/19 08:30:00 PM";2019-09-19 20:30:00;12.375;12.9;13.365;13.658
"13477";"09/19/19 08:45:00 PM";2019-09-19 20:45:00;12.341;12.895;13.362;13.655
"13478";"09/19/19 09:00:00 PM";2019-09-19 21:00:00;12.307;12.889;13.359;13.651
"13479";"09/19/19 09:15:00 PM";2019-09-19 21:15:00;12.272;12.882;13.356;13.648
"13480";"09/19/19 09:30:00 PM";2019-09-19 21:30:00;12.236;12.874;13.353;13.645
"13481";"09/19/19 09:45:00 PM";2019-09-19 21:45:00;12.201;12.867;13.35;13.64
"13482";"09/19/19 10:00:00 PM";2019-09-19 22:00:00;12.168;12.856;13.347;13.637
"13483";"09/19/19 10:15:00 PM";2019-09-19 22:15:00;12.136;12.847;13.344;13.634
"13484";"09/19/19 10:30:00 PM";2019-09-19 22:30:00;12.104;12.835;13.341;13.631
"13485";"09/19/19 10:45:00 PM";2019-09-19 22:45:00;12.075;12.825;13.338;13.626
"13486";"09/19/19 11:00:00 PM";2019-09-19 23:00:00;12.046;12.812;13.333;13.623
"13487";"09/19/19 11:15:00 PM";2019-09-19 23:15:00;12.021;12.8;13.33;13.62
"13488";"09/19/19 11:30:00 PM";2019-09-19 23:30:00;12.001;12.787;13.327;13.617
"13489";"09/19/19 11:45:00 PM";2019-09-19 23:45:00;11.983;12.775;13.323;13.614
"13490";"09/20/19 12:00:00 AM";2019-09-20 00:00:00;11.968;12.761;13.318;13.611
"13491";"09/20/19 12:15:00 AM";2019-09-20 00:15:00;11.954;12.748;13.315;13.608
"13492";"09/20/19 12:30:00 AM";2019-09-20 00:30:00;11.939;12.736;13.311;13.605
"13493";"09/20/19 12:45:00 AM";2019-09-20 00:45:00;11.924;12.722;13.306;13.602
"13494";"09/20/19 01:00:00 AM";2019-09-20 01:00:00;11.904;12.71;13.302;13.599
"13495";"09/20/19 01:15:00 AM";2019-09-20 01:15:00;11.881;12.698;13.297;13.596
"13496";"09/20/19 01:30:00 AM";2019-09-20 01:30:00;11.857;12.686;13.293;13.593
"13497";"09/20/19 01:45:00 AM";2019-09-20 01:45:00;11.833;12.672;13.288;13.59
"13498";"09/20/19 02:00:00 AM";2019-09-20 02:00:00;11.815;12.66;13.282;13.587
"13499";"09/20/19 02:15:00 AM";2019-09-20 02:15:00;11.798;12.648;13.278;13.584
"13500";"09/20/19 02:30:00 AM";2019-09-20 02:30:00;11.781;12.634;13.273;13.581
"13501";"09/20/19 02:45:00 AM";2019-09-20 02:45:00;11.759;12.621;13.267;13.578
"13502";"09/20/19 03:00:00 AM";2019-09-20 03:00:00;11.733;12.609;13.261;13.575
"13503";"09/20/19 03:15:00 AM";2019-09-20 03:15:00;11.704;12.597;13.257;13.572
"13504";"09/20/19 03:30:00 AM";2019-09-20 03:30:00;11.674;12.583;13.251;13.569
"13505";"09/20/19 03:45:00 AM";2019-09-20 03:45:00;11.642;12.57;13.246;13.566
"13506";"09/20/19 04:00:00 AM";2019-09-20 04:00:00;11.61;12.556;13.24;13.563
"13507";"09/20/19 04:15:00 AM";2019-09-20 04:15:00;11.578;12.542;13.234;13.56
"13508";"09/20/19 04:30:00 AM";2019-09-20 04:30:00;11.548;12.527;13.228;13.557
"13509";"09/20/19 04:45:00 AM";2019-09-20 04:45:00;11.517;12.512;13.222;13.553
"13510";"09/20/19 05:00:00 AM";2019-09-20 05:00:00;11.488;12.497;13.216;13.55
"13511";"09/20/19 05:15:00 AM";2019-09-20 05:15:00;11.46;12.482;13.21;13.547
"13512";"09/20/19 05:30:00 AM";2019-09-20 05:30:00;11.432;12.465;13.204;13.544
"13513";"09/20/19 05:45:00 AM";2019-09-20 05:45:00;11.405;12.449;13.198;13.541
"13514";"09/20/19 06:00:00 AM";2019-09-20 06:00:00;11.38;12.434;13.191;13.538
"13515";"09/20/19 06:15:00 AM";2019-09-20 06:15:00;11.356;12.417;13.184;13.535
"13516";"09/20/19 06:30:00 AM";2019-09-20 06:30:00;11.332;12.4;13.178;13.532
"13517";"09/20/19 06:45:00 AM";2019-09-20 06:45:00;11.307;12.384;13.171;13.527
"13518";"09/20/19 07:00:00 AM";2019-09-20 07:00:00;11.285;12.367;13.165;13.524
"13519";"09/20/19 07:15:00 AM";2019-09-20 07:15:00;11.262;12.349;13.157;13.521
"13520";"09/20/19 07:30:00 AM";2019-09-20 07:30:00;11.239;12.332;13.151;13.518
"13521";"09/20/19 07:45:00 AM";2019-09-20 07:45:00;11.218;12.316;13.144;13.514
"13522";"09/20/19 08:00:00 AM";2019-09-20 08:00:00;11.196;12.299;13.136;13.511
"13523";"09/20/19 08:15:00 AM";2019-09-20 08:15:00;11.178;12.283;13.129;13.508
"13524";"09/20/19 08:30:00 AM";2019-09-20 08:30:00;11.163;12.266;13.121;13.503
"13525";"09/20/19 08:45:00 AM";2019-09-20 08:45:00;11.149;12.251;13.114;13.5
"13526";"09/20/19 09:00:00 AM";2019-09-20 09:00:00;11.14;12.234;13.106;13.497
"13527";"09/20/19 09:15:00 AM";2019-09-20 09:15:00;11.137;12.217;13.099;13.493
"13528";"09/20/19 09:30:00 AM";2019-09-20 09:30:00;11.143;12.202;13.091;13.49
"13529";"09/20/19 09:45:00 AM";2019-09-20 09:45:00;11.155;12.187;13.082;13.485
"13530";"09/20/19 10:00:00 AM";2019-09-20 10:00:00;11.174;12.172;13.075;13.482
"13531";"09/20/19 10:15:00 AM";2019-09-20 10:15:00;11.196;12.158;13.066;13.478
"13532";"09/20/19 10:30:00 AM";2019-09-20 10:30:00;11.224;12.145;13.058;13.475
"13533";"09/20/19 10:45:00 AM";2019-09-20 10:45:00;11.253;12.134;13.049;13.47
"13534";"09/20/19 11:00:00 AM";2019-09-20 11:00:00;11.285;12.124;13.04;13.466
"13535";"09/20/19 11:15:00 AM";2019-09-20 11:15:00;11.32;12.115;13.031;13.463
"13536";"09/20/19 11:30:00 AM";2019-09-20 11:30:00;11.358;12.107;13.023;13.458
"13537";"09/20/19 11:45:00 AM";2019-09-20 11:45:00;11.399;12.101;13.014;13.454
"13538";"09/20/19 12:00:00 PM";2019-09-20 12:00:00;11.443;12.096;13.005;13.451
"13539";"09/20/19 12:15:00 PM";2019-09-20 12:15:00;11.487;12.093;12.996;13.446
"13540";"09/20/19 12:30:00 PM";2019-09-20 12:30:00;11.532;12.092;12.989;13.442
"13541";"09/20/19 12:45:00 PM";2019-09-20 12:45:00;11.576;12.092;12.98;13.437
"13542";"09/20/19 01:00:00 PM";2019-09-20 13:00:00;11.622;12.092;12.971;13.434
"13543";"09/20/19 01:15:00 PM";2019-09-20 13:15:00;11.665;12.095;12.963;13.43
"13544";"09/20/19 01:30:00 PM";2019-09-20 13:30:00;11.707;12.099;12.956;13.425
"13545";"09/20/19 01:45:00 PM";2019-09-20 13:45:00;11.749;12.104;12.947;13.421
"13546";"09/20/19 02:00:00 PM";2019-09-20 14:00:00;11.79;12.11;12.939;13.416
"13547";"09/20/19 02:15:00 PM";2019-09-20 14:15:00;11.828;12.116;12.932;13.412
"13548";"09/20/19 02:30:00 PM";2019-09-20 14:30:00;11.865;12.124;12.925;13.407
"13549";"09/20/19 02:45:00 PM";2019-09-20 14:45:00;11.898;12.133;12.918;13.403
"13550";"09/20/19 03:00:00 PM";2019-09-20 15:00:00;11.93;12.142;12.912;13.398
"13551";"09/20/19 03:15:00 PM";2019-09-20 15:15:00;11.959;12.151;12.906;13.394
"13552";"09/20/19 03:30:00 PM";2019-09-20 15:30:00;11.984;12.16;12.9;13.389
"13553";"09/20/19 03:45:00 PM";2019-09-20 15:45:00;12.007;12.171;12.894;13.386
"13554";"09/20/19 04:00:00 PM";2019-09-20 16:00:00;12.024;12.181;12.888;13.382
"13555";"09/20/19 04:15:00 PM";2019-09-20 16:15:00;12.039;12.192;12.883;13.377
"13556";"09/20/19 04:30:00 PM";2019-09-20 16:30:00;12.05;12.202;12.879;13.373
"13557";"09/20/19 04:45:00 PM";2019-09-20 16:45:00;12.06;12.213;12.874;13.368
"13558";"09/20/19 05:00:00 PM";2019-09-20 17:00:00;12.069;12.222;12.87;13.364
"13559";"09/20/19 05:15:00 PM";2019-09-20 17:15:00;12.075;12.231;12.865;13.359
"13560";"09/20/19 05:30:00 PM";2019-09-20 17:30:00;12.08;12.24;12.862;13.354
"13561";"09/20/19 05:45:00 PM";2019-09-20 17:45:00;12.084;12.249;12.858;13.35
"13562";"09/20/19 06:00:00 PM";2019-09-20 18:00:00;12.086;12.258;12.855;13.347
"13563";"09/20/19 06:15:00 PM";2019-09-20 18:15:00;12.084;12.266;12.852;13.342
"13564";"09/20/19 06:30:00 PM";2019-09-20 18:30:00;12.077;12.273;12.85;13.338
"13565";"09/20/19 06:45:00 PM";2019-09-20 18:45:00;12.065;12.279;12.847;13.333
"13566";"09/20/19 07:00:00 PM";2019-09-20 19:00:00;12.051;12.286;12.846;13.33
"13567";"09/20/19 07:15:00 PM";2019-09-20 19:15:00;12.037;12.292;12.844;13.326
"13568";"09/20/19 07:30:00 PM";2019-09-20 19:30:00;12.022;12.296;12.843;13.323
"13569";"09/20/19 07:45:00 PM";2019-09-20 19:45:00;12.006;12.301;12.841;13.318
"13570";"09/20/19 08:00:00 PM";2019-09-20 20:00:00;11.989;12.304;12.838;13.315
"13571";"09/20/19 08:15:00 PM";2019-09-20 20:15:00;11.972;12.305;12.838;13.311
"13572";"09/20/19 08:30:00 PM";2019-09-20 20:30:00;11.954;12.307;12.837;13.308
"13573";"09/20/19 08:45:00 PM";2019-09-20 20:45:00;11.936;12.308;12.835;13.303
"13574";"09/20/19 09:00:00 PM";2019-09-20 21:00:00;11.915;12.308;12.834;13.3
"13575";"09/20/19 09:15:00 PM";2019-09-20 21:15:00;11.892;12.308;12.832;13.297
"13576";"09/20/19 09:30:00 PM";2019-09-20 21:30:00;11.868;12.307;12.831;13.294
"13577";"09/20/19 09:45:00 PM";2019-09-20 21:45:00;11.843;12.304;12.829;13.29
"13578";"09/20/19 10:00:00 PM";2019-09-20 22:00:00;11.818;12.302;12.829;13.287
"13579";"09/20/19 10:15:00 PM";2019-09-20 22:15:00;11.792;12.298;12.828;13.284
"13580";"09/20/19 10:30:00 PM";2019-09-20 22:30:00;11.766;12.295;12.826;13.281
"13581";"09/20/19 10:45:00 PM";2019-09-20 22:45:00;11.742;12.29;12.825;13.278
"13582";"09/20/19 11:00:00 PM";2019-09-20 23:00:00;11.719;12.284;12.823;13.275
"13583";"09/20/19 11:15:00 PM";2019-09-20 23:15:00;11.699;12.278;12.821;13.272
"13584";"09/20/19 11:30:00 PM";2019-09-20 23:30:00;11.681;12.272;12.82;13.269
"13585";"09/20/19 11:45:00 PM";2019-09-20 23:45:00;11.666;12.264;12.818;13.266
"13586";"09/21/19 12:00:00 AM";2019-09-21 00:00:00;11.652;12.258;12.817;13.263
"13587";"09/21/19 12:15:00 AM";2019-09-21 00:15:00;11.639;12.251;12.814;13.26
"13588";"09/21/19 12:30:00 AM";2019-09-21 00:30:00;11.625;12.243;12.812;13.257
"13589";"09/21/19 12:45:00 AM";2019-09-21 00:45:00;11.611;12.236;12.811;13.254
"13590";"09/21/19 01:00:00 AM";2019-09-21 01:00:00;11.596;12.228;12.808;13.251
"13591";"09/21/19 01:15:00 AM";2019-09-21 01:15:00;11.579;12.221;12.806;13.249
"13592";"09/21/19 01:30:00 AM";2019-09-21 01:30:00;11.561;12.213;12.803;13.246
"13593";"09/21/19 01:45:00 AM";2019-09-21 01:45:00;11.542;12.205;12.802;13.243
"13594";"09/21/19 02:00:00 AM";2019-09-21 02:00:00;11.522;12.198;12.799;13.24
"13595";"09/21/19 02:15:00 AM";2019-09-21 02:15:00;11.499;12.19;12.796;13.239
"13596";"09/21/19 02:30:00 AM";2019-09-21 02:30:00;11.476;12.181;12.794;13.236
"13597";"09/21/19 02:45:00 AM";2019-09-21 02:45:00;11.452;12.174;12.791;13.233
"13598";"09/21/19 03:00:00 AM";2019-09-21 03:00:00;11.431;12.165;12.788;13.231
"13599";"09/21/19 03:15:00 AM";2019-09-21 03:15:00;11.411;12.154;12.785;13.228
"13600";"09/21/19 03:30:00 AM";2019-09-21 03:30:00;11.396;12.145;12.782;13.225
"13601";"09/21/19 03:45:00 AM";2019-09-21 03:45:00;11.38;12.136;12.779;13.222
"13602";"09/21/19 04:00:00 AM";2019-09-21 04:00:00;11.367;12.125;12.776;13.221
"13603";"09/21/19 04:15:00 AM";2019-09-21 04:15:00;11.352;12.115;12.772;13.218
"13604";"09/21/19 04:30:00 AM";2019-09-21 04:30:00;11.335;12.106;12.769;13.215
"13605";"09/21/19 04:45:00 AM";2019-09-21 04:45:00;11.318;12.095;12.766;13.213
"13606";"09/21/19 05:00:00 AM";2019-09-21 05:00:00;11.301;12.086;12.761;13.21
"13607";"09/21/19 05:15:00 AM";2019-09-21 05:15:00;11.283;12.075;12.758;13.209
"13608";"09/21/19 05:30:00 AM";2019-09-21 05:30:00;11.263;12.065;12.755;13.206
"13609";"09/21/19 05:45:00 AM";2019-09-21 05:45:00;11.241;12.056;12.751;13.203
"13610";"09/21/19 06:00:00 AM";2019-09-21 06:00:00;11.216;12.045;12.746;13.2
"13611";"09/21/19 06:15:00 AM";2019-09-21 06:15:00;11.192;12.034;12.743;13.198
"13612";"09/21/19 06:30:00 AM";2019-09-21 06:30:00;11.166;12.024;12.739;13.195
"13613";"09/21/19 06:45:00 AM";2019-09-21 06:45:00;11.142;12.012;12.734;13.192
"13614";"09/21/19 07:00:00 AM";2019-09-21 07:00:00;11.116;12.001;12.73;13.191
"13615";"09/21/19 07:15:00 AM";2019-09-21 07:15:00;11.09;11.989;12.726;13.188
"13616";"09/21/19 07:30:00 AM";2019-09-21 07:30:00;11.064;11.977;12.722;13.184
"13617";"09/21/19 07:45:00 AM";2019-09-21 07:45:00;11.038;11.965;12.717;13.183
"13618";"09/21/19 08:00:00 AM";2019-09-21 08:00:00;11.012;11.953;12.713;13.18
"13619";"09/21/19 08:15:00 AM";2019-09-21 08:15:00;10.988;11.939;12.707;13.177
"13620";"09/21/19 08:30:00 AM";2019-09-21 08:30:00;10.966;11.927;12.702;13.174
"13621";"09/21/19 08:45:00 AM";2019-09-21 08:45:00;10.947;11.913;12.698;13.171
"13622";"09/21/19 09:00:00 AM";2019-09-21 09:00:00;10.931;11.9;12.693;13.169
"13623";"09/21/19 09:15:00 AM";2019-09-21 09:15:00;10.924;11.886;12.687;13.166
"13624";"09/21/19 09:30:00 AM";2019-09-21 09:30:00;10.924;11.872;12.683;13.163
"13625";"09/21/19 09:45:00 AM";2019-09-21 09:45:00;10.934;11.859;12.677;13.16
"13626";"09/21/19 10:00:00 AM";2019-09-21 10:00:00;10.953;11.847;12.672;13.157
"13627";"09/21/19 10:15:00 AM";2019-09-21 10:15:00;10.977;11.834;12.666;13.154
"13628";"09/21/19 10:30:00 AM";2019-09-21 10:30:00;11.008;11.822;12.66;13.151
"13629";"09/21/19 10:45:00 AM";2019-09-21 10:45:00;11.043;11.813;12.654;13.148
"13630";"09/21/19 11:00:00 AM";2019-09-21 11:00:00;11.082;11.804;12.648;13.145
