#,P2Date,H2,TP2
250,17/04/2022 04:15:00,0.012195266,10.309
251,17/04/2022 04:30:00,0.021988166,10.247
252,17/04/2022 04:45:00,0.020230769,10.191
253,17/04/2022 05:00:00,0.012171598,10.139
254,17/04/2022 05:15:00,0.013798817,10.084
255,17/04/2022 05:30:00,0.024426036,10.029
256,17/04/2022 05:45:00,0.017295858,9.977
257,17/04/2022 06:00:00,0.012869822,9.927
258,17/04/2022 06:15:00,0.01995858,9.888
259,17/04/2022 06:30:00,0.020769231,9.866
260,17/04/2022 06:45:00,0.009147929,9.854
261,17/04/2022 07:00:00,0.017455621,9.851
262,17/04/2022 07:15:00,0.023005917,9.869
263,17/04/2022 07:30:00,0.019982249,9.911
264,17/04/2022 07:45:00,0.02539645,9.963
265,17/04/2022 08:00:00,0.020142012,10.018
266,17/04/2022 08:15:00,0.016301775,10.089
267,17/04/2022 08:30:00,0.021266272,10.17
268,17/04/2022 08:45:00,0.019822485,10.259
269,17/04/2022 09:00:00,0.018331361,10.354
270,17/04/2022 09:15:00,0.016798817,10.45
271,17/04/2022 09:30:00,0.021313609,10.551
272,17/04/2022 09:45:00,0.021650888,10.661
273,17/04/2022 10:00:00,0.01804142,10.774
274,17/04/2022 10:15:00,0.024633136,10.898
275,17/04/2022 10:30:00,0.016863905,11.023
276,17/04/2022 10:45:00,0.018467456,11.157
277,17/04/2022 11:00:00,0.020272189,11.288
278,17/04/2022 11:15:00,0.02208284,11.431
279,17/04/2022 11:30:00,0.01239645,11.566
280,17/04/2022 11:45:00,0.013816568,11.705
281,17/04/2022 12:00:00,0.024159763,11.85
282,17/04/2022 12:15:00,0.01564497,11.998
283,17/04/2022 12:30:00,0.01943787,12.154
284,17/04/2022 12:45:00,0.019573965,12.298
285,17/04/2022 13:00:00,0.024473373,12.434
286,17/04/2022 13:15:00,0.022692308,12.56
287,17/04/2022 13:30:00,0.020230769,12.675
288,17/04/2022 13:45:00,0.027071006,12.796
289,17/04/2022 14:00:00,0.021538462,12.91
290,17/04/2022 14:15:00,0.013662722,13.017
291,17/04/2022 14:30:00,0.025781065,13.115
292,17/04/2022 14:45:00,0.019710059,13.201
293,17/04/2022 15:00:00,0.024899408,13.269
294,17/04/2022 15:15:00,0.013727811,13.33
295,17/04/2022 15:30:00,0.025508876,13.386
296,17/04/2022 15:45:00,0.025242604,13.448
297,17/04/2022 16:00:00,0.023887574,13.5
298,17/04/2022 16:15:00,0.022307692,13.544
299,17/04/2022 16:30:00,0.022573965,13.578
