k,k2,l,l2,RMSE1,MAE1,PBias1,KGE1,RMSE2,MAE2,PBias2,KGE2,RMSE3,MAE3,PBias3,KGE3
1e-11,1e-15,2.0,4.0,0.8172982631694194,0.6446874863982485,-0.05832273296445937,0.34809784461178406,0.47474955453618867,0.3745351689427245,-0.25911037083757604,0.2165502278553565,0.3022869886444213,0.23484870860192583,-0.02038119257958964,0.14879265862255242
1e-11,1e-15,2.6666666666666665,2.0,0.82059236963296,0.6473361787414761,-0.05860323549113775,0.349501191066257,0.49298779386593994,0.3889536560132339,-0.25588093896939623,0.22486443272364998,0.27657076766104993,0.21500547367411693,-0.001212741939056533,0.13614546086388635
1e-11,1e-15,2.6666666666666665,2.6666666666666665,0.8207540481387999,0.6474621969616706,-0.05903506460215637,0.3495702587159124,0.5005027480029455,0.39496548760970657,-0.263971910950623,0.22830141802026793,0.2987736581626288,0.23224344920040038,-0.015130517397779578,0.14706826252642946
1e-11,1e-15,2.6666666666666665,3.333333333333333,0.8209077303840503,0.6475824465089809,-0.05929115858819264,0.34963584426202454,0.5062201222378522,0.3995230112437016,-0.2687547631216007,0.23091423522751853,0.31304055814801496,0.24328244313012598,-0.02331448206385985,0.15408658728191738
1e-11,1e-15,2.6666666666666665,4.0,0.8210412416818588,0.6476870026216263,-0.05946459576237436,0.34969279975489753,0.5106705004026713,0.4030575327217446,-0.27198581960372986,0.23294727376096913,0.32308053375718704,0.25103645735998426,-0.02882389122465477,0.15902541305103135
1e-11,1e-15,3.333333333333333,2.0,0.8228142145644262,0.6491202791296484,-0.059270939976299716,0.35044791665631114,0.5132177294231991,0.4050297061353039,-0.2635010298134227,0.23409994510598742,0.2880881693543892,0.223988427309356,-0.006328290454633399,0.14181422470803207
1e-11,1e-15,3.333333333333333,2.6666666666666665,0.8230682006211888,0.6493190477829316,-0.05969996419688888,0.35055629436653835,0.5221520324295549,0.41213959048805415,-0.2715215559943114,0.2381833967092134,0.3109421199505203,0.24170778587291716,-0.020156056222369635,0.1530571352668767
1e-11,1e-15,3.333333333333333,3.333333333333333,0.8232842875853661,0.649488468133053,-0.0599535530841376,0.3506484540056438,0.5287460462763343,0.4173756226833256,-0.27624776418745656,0.24119539748461238,0.3255007099293855,0.2529562812346236,-0.028269523328162623,0.1602188085841204
1e-11,1e-15,3.333333333333333,4.0,0.8234629477584677,0.6496285716818115,-0.06012488213013771,0.3507246345591176,0.5337876704443287,0.4213683266464532,-0.27943340153426455,0.24349760496434636,0.33568068639311516,0.2608040294179448,-0.03372326359884601,0.16522639273949902
1e-11,1e-15,4.0,2.0,0.8243891270929913,0.6503864828377259,-0.05971680834171796,0.35111894741861416,0.5275633080391294,0.41640712786936795,-0.26860290563869665,0.24064830392504732,0.29605867955372567,0.23019215127304282,-0.009767887503639598,0.14573733686266777
1e-11,1e-15,4.0,2.6666666666666665,0.8247107147423677,0.6506384631713946,-0.06014298812360507,0.3512561120438257,0.5374414643195498,0.4242521562283261,-0.2765620228080078,0.24516155307331755,0.31926766146452035,0.24816509006876245,-0.023522364567199902,0.15715479338360894
1e-11,1e-15,4.0,3.333333333333333,0.8249711929748375,0.6508426877528669,-0.06039425411843867,0.3513671736314363,0.5445960131914493,0.4299136914024617,-0.28124111406954144,0.24842871646060338,0.33395523762729185,0.2595057891557836,-0.03158026221783592,0.1643798313993261
1e-11,1e-15,4.0,4.0,0.8251812290712046,0.6510074554566893,-0.06056371164083179,0.35145671343247575,0.5500027035131665,0.4341885182400711,-0.28438997874094274,0.250897055294953,0.3441748246389931,0.26738405580410096,-0.036991003947952926,0.16940683391746592
1e-11,4.641588833612772e-15,2.0,2.0,0.8174299038523372,0.6448052509213227,-0.05846030524077317,0.34815377902614086,0.46497274164714225,0.3667018559493438,-0.25625849521172833,0.2120807102693466,0.2594815073020338,0.20152045937122878,-0.006835246189916217,0.127728290814638
1e-11,4.641588833612772e-15,2.0,2.6666666666666665,0.8174519685993994,0.6448203819284036,-0.05882556114032853,0.34816335768760687,0.46999668797344085,0.3707683370500031,-0.263153540433609,0.21438066687182855,0.2803505321087084,0.21778745529219146,-0.018638255938813204,0.1379950915953072
1e-11,4.641588833612772e-15,2.0,3.333333333333333,0.817507794225976,0.6448632054389974,-0.05904335131685955,0.3481872514511921,0.47411011546174026,0.3740670161327326,-0.2672469408452828,0.21626162996521914,0.2939642465916193,0.22836442904937626,-0.025584530647116483,0.14469240139663486
1e-11,4.641588833612772e-15,2.0,4.0,0.8175685286484028,0.6449103961694276,-0.05919141867455903,0.3482132025153699,0.477439890818777,0.37673397875440473,-0.27002031900900175,0.2177834765358706,0.30364468441448594,0.23587078376928738,-0.030262828184843615,0.14945465580649941
1e-11,4.641588833612772e-15,2.6666666666666665,2.0,0.8208351557329586,0.6475358017713805,-0.0594331319570973,0.34960480557281204,0.4957350391003754,0.3911825589329901,-0.26729054898054616,0.22612442666600374,0.27770334113423756,0.21577842460387117,-0.014223893223321262,0.13669696682882393
1e-11,4.641588833612772e-15,2.6666666666666665,2.6666666666666665,0.8209831881199858,0.6476508279097057,-0.05979775773442805,0.3496680373157065,0.5030152790024609,0.39700159927994033,-0.2741253167216605,0.2294525456782801,0.2998299754529169,0.23298503481948496,-0.02592609565854865,0.1475822813743347
1e-11,4.641588833612772e-15,2.6666666666666665,3.333333333333333,0.8211276087562087,0.6477637024073056,-0.060014037608568695,0.3497296641402552,0.5085879089789821,0.40144579831529925,-0.27816146624717747,0.23199835128910817,0.3140868364743907,0.2440381001114035,-0.032787717593816115,0.15459581753283003
1e-11,4.641588833612772e-15,2.6666666666666665,4.0,0.8212543642026637,0.6478628937697564,-0.060160488567244506,0.34978373275305974,0.5129399672740534,0.4049016217234904,-0.28088524974194484,0.23398591114359613,0.32413580187451574,0.251809991495812,-0.03739656586662743,0.15953922652837815
1e-11,4.641588833612772e-15,3.333333333333333,2.0,0.8230247426120226,0.6492932653268633,-0.05999471243266966,0.35053774408233085,0.5157167320521129,0.40704327762994763,-0.2736882953671352,0.23524505162624776,0.2891069386971628,0.22467336483226616,-0.018540566450223835,0.14230997840888204
1e-11,4.641588833612772e-15,3.333333333333333,2.6666666666666665,0.8232632210554931,0.6494796684416431,-0.06035698023384017,0.3506394953202284,0.5243828743898673,0.4139390217387216,-0.2804572847621565,0.2392045643774181,0.3118430210285742,0.2423269759639863,-0.030156878911998065,0.1534950234343757
1e-11,4.641588833612772e-15,3.333333333333333,3.333333333333333,0.8234689431580402,0.6496407913475699,-0.06057098126414321,0.3507272278756218,0.5308135318204467,0.4190490024994693,-0.284439203591015,0.24214118395567397,0.32636773735957963,0.2535687844769697,-0.0369508070181766,0.1606402428096404
1e-11,4.641588833612772e-15,3.333333333333333,4.0,0.8236401223584946,0.6497749440916245,-0.060715456654300774,0.3508002138354761,0.5357450997554886,0.42295481635119014,-0.2871190265429376,0.24439264614465173,0.3365411043963505,0.26142861793779143,-0.04150608820434804,0.16564477915585196
1e-11,4.641588833612772e-15,4.0,2.0,0.824577144734666,0.6505408790191368,-0.06036731947336857,0.35119915832196347,0.5298699731331152,0.4182611710374078,-0.2779511948869502,0.24170467262981243,0.2969959048280915,0.23080738446774532,-0.021431712516538925,0.14619316079886746
1e-11,4.641588833612772e-15,4.0,2.6666666666666665,0.8248820036589823,0.6507794647084165,-0.06072697095010946,0.3513291780985227,0.5394587826198705,0.4258746317541855,-0.28466129273239593,0.24608445725139372,0.32005921943227983,0.24869679832051364,-0.032977459045215436,0.15753914142858338
1e-11,4.641588833612772e-15,4.0,3.333333333333333,0.8251314312957367,0.6509749428107634,-0.06093875127632649,0.35143552168616077,0.5464387079707321,0.43139915372377396,-0.2885972946271424,0.24927119072415038,0.3346971380271467,0.2600192385273071,-0.03971769457578025,0.1647400030341689
1e-11,4.641588833612772e-15,4.0,4.0,0.8253335586199831,0.6511334043365419,-0.06108140766434627,0.3515216855272354,0.5517285328436067,0.43558548073356484,-0.29124101811281916,0.25168574371695984,0.34489986939174777,0.26789573716230336,-0.04423139196524788,0.16975894737391561
1e-11,2.1544346900318866e-14,2.0,2.0,0.818471658949554,0.6456686729711996,-0.06287014965483988,0.3485986046957573,0.4760213901798788,0.37587803943092746,-0.31649638043234307,0.21714828216269777,0.27206607135501215,0.2114442829185908,-0.07206072333966987,0.13387161613174337
1e-11,2.1544346900318866e-14,2.0,2.6666666666666665,0.8185163225884047,0.6457024957418905,-0.06295415146984261,0.3486177190802078,0.48139520627890287,0.38017331210663685,-0.3179301349760542,0.2196009631794864,0.29236386080622045,0.22727307034078767,-0.07372346562297749,0.1438612402150572
1e-11,2.1544346900318866e-14,2.0,3.333333333333333,0.8185840718608322,0.6457555250039565,-0.06300622527886772,0.34864663629243975,0.48565030262511893,0.3835684878723077,-0.3187880916257233,0.22154263588104695,0.30547034462809985,0.23746532173966894,-0.0746438429105263,0.15031177663549866
1e-11,2.1544346900318866e-14,2.0,4.0,0.8186517764943703,0.645808643250334,-0.0630423595413179,0.3486755178723827,0.4890371958628636,0.3862642687853012,-0.319368012723065,0.22308797184089657,0.31472877359738327,0.2446483390036963,-0.07523011825657323,0.15486853112098886
1e-11,2.1544346900318866e-14,2.6666666666666665,2.0,0.8216420324422088,0.6482065522665051,-0.06310055942444104,0.349949263075349,0.5053930974993441,0.39912854239639095,-0.3185962045769619,0.23054842294680178,0.289454607682808,0.22504326316100323,-0.07337062130987697,0.14243415183863806
1e-11,2.1544346900318866e-14,2.6666666666666665,2.6666666666666665,0.8218037832151717,0.6483324274866005,-0.06318215461696884,0.35001825554296706,0.5127892892170248,0.40501317066665243,-0.31995170920506844,0.23392334197678977,0.3107110766865661,0.24157664456545788,-0.0749765171037023,0.152895552970449
1e-11,2.1544346900318866e-14,2.6666666666666665,3.333333333333333,0.8219536308007277,0.6484497527094942,-0.06323135384341709,0.35008214388608094,0.5183448322766135,0.40942008642511196,-0.32073895887624093,0.23645797224268905,0.3242814709306275,0.25209351485201625,-0.07584146077261014,0.15957438329061924
1e-11,2.1544346900318866e-14,2.6666666666666665,4.0,0.8220823264830224,0.6485506322359216,-0.06326478455519288,0.3501370045760698,0.5226376245004022,0.41281900801671634,-0.32125887007142234,0.23841633187717548,0.33378640136415705,0.2594409193953618,-0.07637983101339377,0.16425245087104623
1e-11,2.1544346900318866e-14,3.333333333333333,2.0,0.8236894294384927,0.6498471476814247,-0.06320434763106433,0.350821470062749,0.5243386661901505,0.4141088181299691,-0.3195497919581036,0.23919165336358095,0.30027802693694333,0.23346635425076015,-0.07399282318734567,0.1477642194177533
1e-11,2.1544346900318866e-14,3.333333333333333,2.6666666666666665,0.8239355117054803,0.6500394191254665,-0.06328171319908238,0.3509263836038574,0.5329785825246356,0.42097513646016954,-0.32082256656093344,0.2431336840167766,0.3219739915071577,0.2503154498740007,-0.07553855915764815,0.15844196197884464
1e-11,2.1544346900318866e-14,3.333333333333333,3.333333333333333,0.8241423283058507,0.6502013911120174,-0.06332728169108584,0.3510145365376769,0.5392982794250492,0.4259824551403883,-0.3215436699296632,0.24601670397621833,0.3357112378700954,0.2609568633105509,-0.07635326571073006,0.1652029481538856
1e-11,2.1544346900318866e-14,3.333333333333333,4.0,0.8243121704137175,0.6503344161565909,-0.06335770216690181,0.35108692184107715,0.5441032070595525,0.4297791453417166,-0.3220107269818328,0.24820853076461347,0.3452725258656301,0.26834447929282096,-0.07685104657801105,0.16990879157229832
1e-11,2.1544346900318866e-14,4.0,2.0,0.8251457669809471,0.6510152776439674,-0.06325825040831827,0.35144186469676675,0.5377189269024649,0.42468300056080144,-0.3200519665374937,0.24529581544002754,0.3077457345893061,0.23927182320493642,-0.07433936771863683,0.15144195244344838
1e-11,2.1544346900318866e-14,4.0,2.6666666666666665,0.8254539722230533,0.651256557139656,-0.06333132440950792,0.3515732381204001,0.5471870637205664,0.43218790831680465,-0.32125124363445523,0.24961547912951865,0.32965785304484646,0.2562789793104651,-0.07583148231834891,0.16222614505424748
1e-11,2.1544346900318866e-14,4.0,3.333333333333333,0.825701540306165,0.6514504435300474,-0.06337349818945866,0.3516787471764339,0.5539948884024641,0.4375784967377725,-0.32191648924449734,0.25272103043813177,0.3434428451453644,0.26693709576221625,-0.07660415550781494,0.1690106865884734
1e-11,2.1544346900318866e-14,4.0,4.0,0.8259001312370735,0.6516059973435754,-0.06340121978792204,0.35176337610537156,0.5591148703793986,0.4416242285981127,-0.322340175638544,0.25505647021652356,0.3529898157300824,0.274293407499678,-0.07706905758779517,0.17370953408879608
1e-11,1e-13,2.0,2.0,0.8228983131863488,0.6493474014199409,-0.0798929233042314,0.3504855398727087,0.5350732571976559,0.42449599906715063,-0.5666847160081568,0.24382455488686583,0.3504766364274091,0.27454933354538935,-0.37094789150421403,0.17177926460780402
1e-11,1e-13,2.0,2.6666666666666665,0.8230203422954996,0.6494436381862533,-0.07903855844825908,0.35053752891946044,0.5401591116724204,0.4284058043308862,-0.5468057455301614,0.24617239969480653,0.36176046715822796,0.2826091374748622,-0.32468546101303136,0.1774777084313538
1e-11,1e-13,2.0,3.333333333333333,0.8231236748477819,0.6495250391078737,-0.07852966430431951,0.3505815477595088,0.5438905351698092,0.4312989676162213,-0.5348816756817625,0.24789023715615865,0.3690517452156388,0.2879428329285191,-0.2970564477801214,0.18114681685542988
1e-11,1e-13,2.0,4.0,0.8232089190578084,0.6495919716463231,-0.07818352332715463,0.35061785961565317,0.5467282130806095,0.43350306770536684,-0.5267354312050849,0.2491950466817323,0.37414162149685226,0.29170910580359666,-0.27824869154500753,0.18370426944060547
1e-11,1e-13,2.6666666666666665,2.0,0.8250870115216994,0.6510744669075839,-0.07784667834255603,0.3514177747788366,0.5551096567593901,0.439860318435326,-0.5377104385598278,0.25301648550787936,0.36065478272352475,0.2819779356313621,-0.3478754395408413,0.17687636281472452
1e-11,1e-13,2.6666666666666665,2.6666666666666665,0.825295231294452,0.651237796766803,-0.07689179994950478,0.35150647015570535,0.5615385400763493,0.44486084350349736,-0.5165515491915739,0.2559752319202434,0.37243364916930904,0.2905471881818414,-0.3014177142411306,0.18281067615028446
1e-11,1e-13,2.6666666666666665,3.333333333333333,0.8254577583233866,0.6513649903100492,-0.07632159237167803,0.35157569894785634,0.5661069497847024,0.44842263437172664,-0.5038538007873511,0.25807383978519516,0.3798933111499562,0.29607761745906697,-0.2737137941708844,0.1865578941979521
1e-11,1e-13,2.6666666666666665,4.0,0.8255861929592618,0.6514651836820607,-0.07593302013448497,0.3516304050935112,0.5695104836952956,0.45107792453298323,-0.4951762795312917,0.25963608959831885,0.3850217563057427,0.299919381767032,-0.2548741462453661,0.18913103394567587
1e-11,1e-13,3.333333333333333,2.0,0.8265436347055777,0.6522259973224537,-0.07643848452085594,0.35203818932972253,0.5680990400748626,0.44984834615641217,-0.5186909910099267,0.2589729790318084,0.3670435897345839,0.286676749266227,-0.3330521059898581,0.18007461326142438
1e-11,1e-13,3.333333333333333,2.6666666666666665,0.8268152281972754,0.652438496025267,-0.07541547653231344,0.35215387387424657,0.5753638731737719,0.4555174122828462,-0.4967113060156913,0.2623118448701177,0.37900850714063933,0.2954396536685679,-0.28647816520181996,0.18609552928853113
1e-11,1e-13,3.333333333333333,3.333333333333333,0.8270196196774782,0.6525979212188672,-0.07480366455672921,0.3522409319371387,0.580424134101636,0.45947603724311237,-0.4835191199852274,0.2646341186975387,0.3864730662874562,0.3010303440247546,-0.25873333105416896,0.1898421151470312
1e-11,1e-13,3.333333333333333,4.0,0.8271776727423484,0.6527207993546744,-0.07438633174192859,0.35230825208016525,0.5841431419832359,0.462381986837037,-0.47450351368041604,0.2663398179817885,0.3915447702631378,0.30484759973198294,-0.23987904214242103,0.19238521807376263
1e-11,1e-13,4.0,2.0,0.8276016296007449,0.6530638767867364,-0.0753903152774045,0.35248881341853366,0.5773215818784693,0.4569670797003993,-0.5049458086570335,0.2632012259618064,0.3714638443813971,0.2899259388637767,-0.32248839646631766,0.18228750222806578
1e-11,1e-13,4.0,2.6666666666666665,0.8279207600195408,0.6533132092439808,-0.07431707164018651,0.35262474243927333,0.585144565001187,0.4630841123731259,-0.4823825633066381,0.26679379194053854,0.3834834923198198,0.2987959812843202,-0.27583552086868146,0.18833181440998592
1e-11,1e-13,4.0,3.333333333333333,0.828155533406139,0.6534960435792906,-0.07367464816745069,0.35272473935000237,0.5905148172119932,0.46729151499425653,-0.46884066326951496,0.2692569516652513,0.3908924325044461,0.30437122319599597,-0.248065095492405,0.19204885247184889
1e-11,1e-13,4.0,4.0,0.8283344927555376,0.6536349503706615,-0.07323621507597407,0.3528009629187754,0.5944214452056968,0.47034429372486436,-0.45958711411945435,0.271047892439915,0.3958781319305507,0.3081201757816849,-0.22920339934230063,0.19454811274530415
