T3-475;Date;T-10 (øC);T-20 (øC);T-30 (øC);T-40 (øC)
9031;23/06/2022 19:15:00;16,848;16,515;16,029;15,612
9032;23/06/2022 19:30:00;16,851;16,518;16,034;15,615
9033;23/06/2022 19:45:00;16,854;16,522;16,037;15,618
9034;23/06/2022 20:00:00;16,857;16,527;16,041;15,621
9035;23/06/2022 20:15:00;16,86;16,531;16,044;15,624
9036;23/06/2022 20:30:00;16,862;16,534;16,049;15,627
9037;23/06/2022 20:45:00;16,863;16,539;16,052;15,63
9038;23/06/2022 21:00:00;16,865;16,542;16,055;15,633
9039;23/06/2022 21:15:00;16,865;16,545;16,059;15,636
9040;23/06/2022 21:30:00;16,866;16,548;16,062;15,639
9041;23/06/2022 21:45:00;16,866;16,551;16,065;15,642
9042;23/06/2022 22:00:00;16,866;16,554;16,07;15,645
9043;23/06/2022 22:15:00;16,866;16,555;16,073;15,648
9044;23/06/2022 22:30:00;16,865;16,557;16,076;15,651
9045;23/06/2022 22:45:00;16,863;16,56;16,079;15,654
9046;23/06/2022 23:00:00;16,862;16,561;16,082;15,657
9047;23/06/2022 23:15:00;16,86;16,561;16,085;15,66
9048;23/06/2022 23:30:00;16,857;16,563;16,088;15,663
9049;23/06/2022 23:45:00;16,856;16,564;16,091;15,666
9050;24/06/2022 00:00:00;16,853;16,564;16,093;15,669
9051;24/06/2022 00:15:00;16,848;16,564;16,095;15,672
9052;24/06/2022 00:30:00;16,845;16,564;16,098;15,675
9053;24/06/2022 00:45:00;16,841;16,563;16,099;15,676
9054;24/06/2022 01:00:00;16,836;16,563;16,102;15,679
9055;24/06/2022 01:15:00;16,832;16,561;16,104;15,682
9056;24/06/2022 01:30:00;16,827;16,56;16,105;15,685
9057;24/06/2022 01:45:00;16,822;16,558;16,107;15,688
9058;24/06/2022 02:00:00;16,817;16,557;16,108;15,691
9059;24/06/2022 02:15:00;16,811;16,555;16,108;15,693
9060;24/06/2022 02:30:00;16,805;16,552;16,11;15,696
9061;24/06/2022 02:45:00;16,798;16,549;16,11;15,699
9062;24/06/2022 03:00:00;16,792;16,546;16,11;15,7
9063;24/06/2022 03:15:00;16,786;16,542;16,111;15,703
9064;24/06/2022 03:30:00;16,778;16,539;16,111;15,704
9065;24/06/2022 03:45:00;16,771;16,534;16,111;15,706
9066;24/06/2022 04:00:00;16,764;16,53;16,111;15,709
9067;24/06/2022 04:15:00;16,756;16,525;16,111;15,71
9068;24/06/2022 04:30:00;16,749;16,521;16,111;15,712
9069;24/06/2022 04:45:00;16,741;16,516;16,11;15,715
9070;24/06/2022 05:00:00;16,734;16,51;16,11;15,716
9071;24/06/2022 05:15:00;16,726;16,506;16,108;15,718
9072;24/06/2022 05:30:00;16,717;16,5;16,108;15,719
9073;24/06/2022 05:45:00;16,71;16,494;16,107;15,721
9074;24/06/2022 06:00:00;16,702;16,488;16,107;15,722
9075;24/06/2022 06:15:00;16,694;16,482;16,105;15,724
9076;24/06/2022 06:30:00;16,686;16,476;16,104;15,725
9077;24/06/2022 06:45:00;16,679;16,47;16,102;15,727
9078;24/06/2022 07:00:00;16,671;16,464;16,101;15,727
9079;24/06/2022 07:15:00;16,664;16,457;16,099;15,728
9080;24/06/2022 07:30:00;16,656;16,451;16,096;15,73
9081;24/06/2022 07:45:00;16,649;16,445;16,095;15,73
9082;24/06/2022 08:00:00;16,643;16,439;16,092;15,731
9083;24/06/2022 08:15:00;16,636;16,433;16,091;15,733
9084;24/06/2022 08:30:00;16,63;16,426;16,088;15,733
9085;24/06/2022 08:45:00;16,624;16,421;16,086;15,733
9086;24/06/2022 09:00:00;16,618;16,414;16,083;15,734
9087;24/06/2022 09:15:00;16,613;16,409;16,08;15,734
9088;24/06/2022 09:30:00;16,609;16,403;16,079;15,734
9089;24/06/2022 09:45:00;16,604;16,397;16,076;15,734
9090;24/06/2022 10:00:00;16,6;16,393;16,073;15,734
9091;24/06/2022 10:15:00;16,595;16,387;16,07;15,734
9092;24/06/2022 10:30:00;16,592;16,382;16,068;15,734
9093;24/06/2022 10:45:00;16,589;16,378;16,065;15,734
9094;24/06/2022 11:00:00;16,586;16,374;16,062;15,734
9095;24/06/2022 11:15:00;16,585;16,369;16,059;15,734
9096;24/06/2022 11:30:00;16,582;16,366;16,058;15,734
9097;24/06/2022 11:45:00;16,58;16,363;16,055;15,734
9098;24/06/2022 12:00:00;16,58;16,359;16,052;15,734
9099;24/06/2022 12:15:00;16,579;16,356;16,05;15,733
9100;24/06/2022 12:30:00;16,579;16,354;16,047;15,733
9101;24/06/2022 12:45:00;16,579;16,351;16,046;15,733
9102;24/06/2022 13:00:00;16,579;16,35;16,044;15,733
9103;24/06/2022 13:15:00;16,58;16,348;16,041;15,731
9104;24/06/2022 13:30:00;16,58;16,347;16,04;15,731
9105;24/06/2022 13:45:00;16,582;16,345;16,038;15,73
9106;24/06/2022 14:00:00;16,583;16,344;16,037;15,73
9107;24/06/2022 14:15:00;16,585;16,344;16,035;15,73
9108;24/06/2022 14:30:00;16,588;16,344;16,034;15,728
9109;24/06/2022 14:45:00;16,589;16,344;16,032;15,728
9110;24/06/2022 15:00:00;16,591;16,344;16,031;15,728
9111;24/06/2022 15:15:00;16,594;16,344;16,031;15,727
9112;24/06/2022 15:30:00;16,595;16,344;16,029;15,727
9113;24/06/2022 15:45:00;16,598;16,345;16,029;15,727
9114;24/06/2022 16:00:00;16,6;16,347;16,028;15,725
9115;24/06/2022 16:15:00;16,603;16,347;16,028;15,725
9116;24/06/2022 16:30:00;16,604;16,348;16,026;15,725
9117;24/06/2022 16:45:00;16,607;16,35;16,026;15,724
9118;24/06/2022 17:00:00;16,609;16,351;16,026;15,724
9119;24/06/2022 17:15:00;16,61;16,353;16,026;15,724
9120;24/06/2022 17:30:00;16,612;16,354;16,026;15,724
9121;24/06/2022 17:45:00;16,613;16,356;16,026;15,724
9122;24/06/2022 18:00:00;16,615;16,357;16,026;15,724
9123;24/06/2022 18:15:00;16,616;16,359;16,026;15,722
9124;24/06/2022 18:30:00;16,618;16,36;16,028;15,722
9125;24/06/2022 18:45:00;16,619;16,362;16,028;15,722
9126;24/06/2022 19:00:00;16,619;16,363;16,028;15,722
9127;24/06/2022 19:15:00;16,621;16,365;16,029;15,722
9128;24/06/2022 19:30:00;16,621;16,366;16,029;15,722
9129;24/06/2022 19:45:00;16,621;16,368;16,029;15,722
9130;24/06/2022 20:00:00;16,621;16,369;16,031;15,722
9131;24/06/2022 20:15:00;16,621;16,371;16,031;15,722
9132;24/06/2022 20:30:00;16,621;16,372;16,032;15,724
9133;24/06/2022 20:45:00;16,621;16,372;16,032;15,724
9134;24/06/2022 21:00:00;16,619;16,374;16,034;15,724
9135;24/06/2022 21:15:00;16,618;16,375;16,034;15,724
9136;24/06/2022 21:30:00;16,616;16,375;16,035;15,724
9137;24/06/2022 21:45:00;16,615;16,376;16,035;15,725
9138;24/06/2022 22:00:00;16,613;16,376;16,037;15,725
9139;24/06/2022 22:15:00;16,61;16,376;16,037;15,725
9140;24/06/2022 22:30:00;16,607;16,376;16,038;15,725
9141;24/06/2022 22:45:00;16,604;16,376;16,038;15,727
9142;24/06/2022 23:00:00;16,601;16,376;16,038;15,727
9143;24/06/2022 23:15:00;16,597;16,375;16,04;15,727
9144;24/06/2022 23:30:00;16,592;16,375;16,04;15,727
9145;24/06/2022 23:45:00;16,588;16,374;16,04;15,728
9146;25/06/2022 00:00:00;16,583;16,372;16,04;15,728
9147;25/06/2022 00:15:00;16,577;16,371;16,041;15,728
9148;25/06/2022 00:30:00;16,572;16,369;16,041;15,73
9149;25/06/2022 00:45:00;16,566;16,366;16,041;15,73
9150;25/06/2022 01:00:00;16,56;16,365;16,041;15,73
9151;25/06/2022 01:15:00;16,552;16,362;16,04;15,73
9152;25/06/2022 01:30:00;16,545;16,359;16,04;15,731
9153;25/06/2022 01:45:00;16,537;16,356;16,04;15,731
9154;25/06/2022 02:00:00;16,53;16,351;16,04;15,731
9155;25/06/2022 02:15:00;16,521;16,348;16,038;15,731
9156;25/06/2022 02:30:00;16,512;16,344;16,038;15,733
9157;25/06/2022 02:45:00;16,503;16,339;16,037;15,733
9158;25/06/2022 03:00:00;16,494;16,335;16,035;15,733
9159;25/06/2022 03:15:00;16,484;16,329;16,034;15,733
9160;25/06/2022 03:30:00;16,473;16,324;16,034;15,733
9161;25/06/2022 03:45:00;16,463;16,318;16,032;15,733
9162;25/06/2022 04:00:00;16,452;16,312;16,029;15,733
9163;25/06/2022 04:15:00;16,442;16,306;16,028;15,733
9164;25/06/2022 04:30:00;16,43;16,299;16,026;15,733
9165;25/06/2022 04:45:00;16,418;16,292;16,023;15,733
9166;25/06/2022 05:00:00;16,406;16,286;16,022;15,733
9167;25/06/2022 05:15:00;16,394;16,277;16,019;15,731
9168;25/06/2022 05:30:00;16,382;16,269;16,016;15,731
9169;25/06/2022 05:45:00;16,369;16,26;16,013;15,731
9170;25/06/2022 06:00:00;16,356;16,253;16,01;15,73
9171;25/06/2022 06:15:00;16,344;16,244;16,006;15,73
9172;25/06/2022 06:30:00;16,33;16,234;16,003;15,728
9173;25/06/2022 06:45:00;16,317;16,225;15,998;15,728
9174;25/06/2022 07:00:00;16,302;16,216;15,994;15,727
9175;25/06/2022 07:15:00;16,289;16,205;15,989;15,725
9176;25/06/2022 07:30:00;16,275;16,195;15,986;15,725
9177;25/06/2022 07:45:00;16,262;16,184;15,98;15,724
9178;25/06/2022 08:00:00;16,247;16,174;15,976;15,722
9179;25/06/2022 08:15:00;16,234;16,164;15,971;15,721
9180;25/06/2022 08:30:00;16,219;16,153;15,967;15,719
9181;25/06/2022 08:45:00;16,205;16,141;15,961;15,718
9182;25/06/2022 09:00:00;16,19;16,131;15,956;15,716
9183;25/06/2022 09:15:00;16,175;16,119;15,95;15,715
9184;25/06/2022 09:30:00;16,162;16,108;15,944;15,712
9185;25/06/2022 09:45:00;16,147;16,096;15,939;15,71
9186;25/06/2022 10:00:00;16,134;16,085;15,933;15,707
9187;25/06/2022 10:15:00;16,119;16,073;15,927;15,706
9188;25/06/2022 10:30:00;16,105;16,062;15,921;15,704
9189;25/06/2022 10:45:00;16,091;16,05;15,915;15,701
9190;25/06/2022 11:00:00;16,077;16,038;15,909;15,699
9191;25/06/2022 11:15:00;16,064;16,028;15,903;15,697
9192;25/06/2022 11:30:00;16,05;16,016;15,895;15,694
9193;25/06/2022 11:45:00;16,038;16,004;15,889;15,691
9194;25/06/2022 12:00:00;16,025;15,994;15,883;15,688
9195;25/06/2022 12:15:00;16,013;15,983;15,876;15,685
9196;25/06/2022 12:30:00;16,001;15,971;15,87;15,682
9197;25/06/2022 12:45:00;15,989;15,961;15,863;15,679
9198;25/06/2022 13:00:00;15,977;15,949;15,857;15,676
9199;25/06/2022 13:15:00;15,967;15,939;15,849;15,673
9200;25/06/2022 13:30:00;15,955;15,928;15,843;15,669
9201;25/06/2022 13:45:00;15,944;15,918;15,836;15,666
9202;25/06/2022 14:00:00;15,934;15,909;15,83;15,663
9203;25/06/2022 14:15:00;15,925;15,898;15,822;15,658
9204;25/06/2022 14:30:00;15,915;15,889;15,815;15,655
9205;25/06/2022 14:45:00;15,906;15,879;15,809;15,652
9206;25/06/2022 15:00:00;15,895;15,87;15,801;15,648
9207;25/06/2022 15:15:00;15,886;15,861;15,795;15,645
9208;25/06/2022 15:30:00;15,877;15,852;15,788;15,64
9209;25/06/2022 15:45:00;15,87;15,843;15,782;15,636
9210;25/06/2022 16:00:00;15,861;15,834;15,776;15,633
9211;25/06/2022 16:15:00;15,854;15,825;15,769;15,628
9212;25/06/2022 16:30:00;15,845;15,818;15,763;15,625
9213;25/06/2022 16:45:00;15,837;15,809;15,757;15,621
9214;25/06/2022 17:00:00;15,83;15,801;15,749;15,616
9215;25/06/2022 17:15:00;15,822;15,794;15,743;15,613
9216;25/06/2022 17:30:00;15,815;15,786;15,737;15,609
9217;25/06/2022 17:45:00;15,807;15,779;15,731;15,605
9218;25/06/2022 18:00:00;15,8;15,772;15,725;15,6
9219;25/06/2022 18:15:00;15,792;15,764;15,719;15,597
9220;25/06/2022 18:30:00;15,785;15,758;15,713;15,593
9221;25/06/2022 18:45:00;15,778;15,751;15,706;15,588
9222;25/06/2022 19:00:00;15,77;15,743;15,701;15,584
9223;25/06/2022 19:15:00;15,763;15,737;15,696;15,581
9224;25/06/2022 19:30:00;15,755;15,731;15,69;15,576
9225;25/06/2022 19:45:00;15,748;15,724;15,684;15,572
9226;25/06/2022 20:00:00;15,74;15,718;15,678;15,567
9227;25/06/2022 20:15:00;15,733;15,71;15,673;15,563
9228;25/06/2022 20:30:00;15,724;15,704;15,667;15,56
9229;25/06/2022 20:45:00;15,716;15,699;15,661;15,555
9230;25/06/2022 21:00:00;15,707;15,691;15,657;15,551
9231;25/06/2022 21:15:00;15,7;15,685;15,651;15,548
9232;25/06/2022 21:30:00;15,69;15,679;15,645;15,543
9233;25/06/2022 21:45:00;15,682;15,672;15,64;15,539
9234;25/06/2022 22:00:00;15,673;15,666;15,634;15,534
9235;25/06/2022 22:15:00;15,663;15,658;15,63;15,53
9236;25/06/2022 22:30:00;15,654;15,652;15,624;15,527
9237;25/06/2022 22:45:00;15,645;15,646;15,619;15,523
9238;25/06/2022 23:00:00;15,634;15,639;15,613;15,52
9239;25/06/2022 23:15:00;15,624;15,633;15,609;15,515
9240;25/06/2022 23:30:00;15,613;15,625;15,603;15,511
9241;25/06/2022 23:45:00;15,603;15,618;15,599;15,508
9242;26/06/2022 00:00:00;15,593;15,611;15,593;15,503
9243;26/06/2022 00:15:00;15,581;15,603;15,588;15,499
9244;26/06/2022 00:30:00;15,57;15,596;15,582;15,496
9245;26/06/2022 00:45:00;15,558;15,588;15,578;15,491
9246;26/06/2022 01:00:00;15,545;15,579;15,572;15,487
9247;26/06/2022 01:15:00;15,533;15,57;15,567;15,484
9248;26/06/2022 01:30:00;15,521;15,563;15,561;15,479
9249;26/06/2022 01:45:00;15,508;15,554;15,555;15,475
9250;26/06/2022 02:00:00;15,493;15,543;15,549;15,47
9251;26/06/2022 02:15:00;15,479;15,534;15,543;15,467
9252;26/06/2022 02:30:00;15,464;15,524;15,537;15,463
9253;26/06/2022 02:45:00;15,449;15,514;15,531;15,458
9254;26/06/2022 03:00:00;15,434;15,503;15,525;15,455
9255;26/06/2022 03:15:00;15,418;15,493;15,518;15,451
9256;26/06/2022 03:30:00;15,403;15,481;15,512;15,446
9257;26/06/2022 03:45:00;15,387;15,47;15,506;15,442
9258;26/06/2022 04:00:00;15,372;15,458;15,499;15,437
9259;26/06/2022 04:15:00;15,355;15,446;15,493;15,434
9260;26/06/2022 04:30:00;15,339;15,434;15,485;15,43
9261;26/06/2022 04:45:00;15,323;15,421;15,478;15,426
9262;26/06/2022 05:00:00;15,306;15,409;15,47;15,421
9263;26/06/2022 05:15:00;15,29;15,396;15,463;15,417
9264;26/06/2022 05:30:00;15,273;15,382;15,455;15,412
9265;26/06/2022 05:45:00;15,258;15,367;15,446;15,406
9266;26/06/2022 06:00:00;15,242;15,354;15,439;15,402
9267;26/06/2022 06:15:00;15,225;15,34;15,43;15,397
9268;26/06/2022 06:30:00;15,211;15,326;15,423;15,393
9269;26/06/2022 06:45:00;15,194;15,312;15,414;15,387
9270;26/06/2022 07:00:00;15,179;15,299;15,405;15,382
9271;26/06/2022 07:15:00;15,164;15,285;15,396;15,378
9272;26/06/2022 07:30:00;15,149;15,27;15,387;15,372
9273;26/06/2022 07:45:00;15,136;15,257;15,378;15,366
9274;26/06/2022 08:00:00;15,121;15,243;15,369;15,361
9275;26/06/2022 08:15:00;15,108;15,23;15,36;15,355
9276;26/06/2022 08:30:00;15,094;15,215;15,349;15,349
9277;26/06/2022 08:45:00;15,081;15,203;15,34;15,345
9278;26/06/2022 09:00:00;15,069;15,19;15,331;15,339
9279;26/06/2022 09:15:00;15,057;15,176;15,321;15,333
9280;26/06/2022 09:30:00;15,045;15,163;15,312;15,327
9281;26/06/2022 09:45:00;15,033;15,149;15,303;15,321
9282;26/06/2022 10:00:00;15,022;15,137;15,293;15,315
9283;26/06/2022 10:15:00;15,013;15,125;15,284;15,309
9284;26/06/2022 10:30:00;15,003;15,113;15,275;15,303
9285;26/06/2022 10:45:00;14,994;15,102;15,264;15,296
9286;26/06/2022 11:00:00;14,987;15,091;15,255;15,29
9287;26/06/2022 11:15:00;14,979;15,081;15,246;15,284
9288;26/06/2022 11:30:00;14,972;15,07;15,237;15,278
9289;26/06/2022 11:45:00;14,966;15,061;15,228;15,27
9290;26/06/2022 12:00:00;14,961;15,052;15,22;15,264
9291;26/06/2022 12:15:00;14,955;15,043;15,211;15,258
9292;26/06/2022 12:30:00;14,952;15,036;15,202;15,251
9293;26/06/2022 12:45:00;14,948;15,028;15,194;15,245
9294;26/06/2022 13:00:00;14,945;15,021;15,185;15,239
9295;26/06/2022 13:15:00;14,943;15,015;15,178;15,233
9296;26/06/2022 13:30:00;14,94;15,007;15,17;15,225
9297;26/06/2022 13:45:00;14,939;15,003;15,163;15,22
9298;26/06/2022 14:00:00;14,939;14,997;15,155;15,214
9299;26/06/2022 14:15:00;14,937;14,992;15,148;15,206
9300;26/06/2022 14:30:00;14,937;14,988;15,14;15,2
9301;26/06/2022 14:45:00;14,937;14,985;15,134;15,194
9302;26/06/2022 15:00:00;14,937;14,982;15,128;15,188
9303;26/06/2022 15:15:00;14,939;14,979;15,121;15,182
9304;26/06/2022 15:30:00;14,94;14,976;15,116;15,176
9305;26/06/2022 15:45:00;14,94;14,975;15,111;15,17
9306;26/06/2022 16:00:00;14,942;14,972;15,105;15,164
9307;26/06/2022 16:15:00;14,943;14,97;15,1;15,158
9308;26/06/2022 16:30:00;14,945;14,969;15,094;15,152
9309;26/06/2022 16:45:00;14,946;14,967;15,09;15,146
9310;26/06/2022 17:00:00;14,948;14,967;15,085;15,142
9311;26/06/2022 17:15:00;14,949;14,966;15,081;15,136
9312;26/06/2022 17:30:00;14,951;14,966;15,076;15,13
9313;26/06/2022 17:45:00;14,952;14,966;15,072;15,125
9314;26/06/2022 18:00:00;14,954;14,966;15,069;15,121
9315;26/06/2022 18:15:00;14,955;14,966;15,064;15,115
9316;26/06/2022 18:30:00;14,957;14,966;15,061;15,111
9317;26/06/2022 18:45:00;14,958;14,966;15,058;15,106
9318;26/06/2022 19:00:00;14,958;14,966;15,055;15,1
9319;26/06/2022 19:15:00;14,96;14,966;15,052;15,096
9320;26/06/2022 19:30:00;14,96;14,967;15,049;15,091
9321;26/06/2022 19:45:00;14,961;14,967;15,046;15,087
9322;26/06/2022 20:00:00;14,961;14,967;15,043;15,082
9323;26/06/2022 20:15:00;14,961;14,969;15,04;15,078
9324;26/06/2022 20:30:00;14,961;14,969;15,039;15,075
9325;26/06/2022 20:45:00;14,961;14,969;15,036;15,07
9326;26/06/2022 21:00:00;14,961;14,969;15,034;15,066
9327;26/06/2022 21:15:00;14,96;14,969;15,031;15,063
9328;26/06/2022 21:30:00;14,96;14,969;15,03;15,058
9329;26/06/2022 21:45:00;14,958;14,969;15,028;15,055
9330;26/06/2022 22:00:00;14,957;14,969;15,025;15,051
9331;26/06/2022 22:15:00;14,955;14,969;15,024;15,048
9332;26/06/2022 22:30:00;14,952;14,969;15,022;15,045
9333;26/06/2022 22:45:00;14,949;14,967;15,019;15,04
9334;26/06/2022 23:00:00;14,948;14,967;15,018;15,037
9335;26/06/2022 23:15:00;14,945;14,966;15,016;15,034
9336;26/06/2022 23:30:00;14,942;14,966;15,015;15,031
9337;26/06/2022 23:45:00;14,937;14,964;15,012;15,028
9338;27/06/2022 00:00:00;14,934;14,963;15,01;15,024
9339;27/06/2022 00:15:00;14,93;14,961;15,009;15,021
9340;27/06/2022 00:30:00;14,925;14,96;15,006;15,018
9341;27/06/2022 00:45:00;14,919;14,957;15,004;15,015
9342;27/06/2022 01:00:00;14,915;14,955;15,003;15,012
9343;27/06/2022 01:15:00;14,909;14,952;15;15,009
9344;27/06/2022 01:30:00;14,903;14,949;14,998;15,007
9345;27/06/2022 01:45:00;14,897;14,946;14,995;15,004
9346;27/06/2022 02:00:00;14,889;14,943;14,994;15,001
9347;27/06/2022 02:15:00;14,883;14,939;14,991;14,998
9348;27/06/2022 02:30:00;14,876;14,934;14,988;14,995
9349;27/06/2022 02:45:00;14,868;14,93;14,987;14,992
9350;27/06/2022 03:00:00;14,861;14,925;14,984;14,989
9351;27/06/2022 03:15:00;14,852;14,921;14,981;14,987
9352;27/06/2022 03:30:00;14,845;14,916;14,978;14,985
9353;27/06/2022 03:45:00;14,837;14,91;14,975;14,982
9354;27/06/2022 04:00:00;14,828;14,904;14,972;14,979
9355;27/06/2022 04:15:00;14,821;14,898;14,967;14,976
9356;27/06/2022 04:30:00;14,812;14,892;14,964;14,973
9357;27/06/2022 04:45:00;14,804;14,886;14,961;14,97
9358;27/06/2022 05:00:00;14,795;14,88;14,957;14,967
9359;27/06/2022 05:15:00;14,788;14,873;14,954;14,964
9360;27/06/2022 05:30:00;14,779;14,865;14,949;14,961
9361;27/06/2022 05:45:00;14,771;14,859;14,945;14,958
9362;27/06/2022 06:00:00;14,764;14,852;14,94;14,955
9363;27/06/2022 06:15:00;14,756;14,845;14,936;14,952
9364;27/06/2022 06:30:00;14,749;14,837;14,931;14,949
9365;27/06/2022 06:45:00;14,741;14,831;14,927;14,945
9366;27/06/2022 07:00:00;14,735;14,824;14,922;14,942
9367;27/06/2022 07:15:00;14,729;14,816;14,918;14,939
9368;27/06/2022 07:30:00;14,723;14,81;14,912;14,936
9369;27/06/2022 07:45:00;14,719;14,803;14,907;14,931
9370;27/06/2022 08:00:00;14,713;14,795;14,903;14,928
9371;27/06/2022 08:15:00;14,708;14,789;14,897;14,925
9372;27/06/2022 08:30:00;14,705;14,783;14,892;14,921
9373;27/06/2022 08:45:00;14,701;14,777;14,888;14,918
9374;27/06/2022 09:00:00;14,698;14,771;14,882;14,915
9375;27/06/2022 09:15:00;14,695;14,765;14,877;14,91
9376;27/06/2022 09:30:00;14,694;14,759;14,871;14,907
9377;27/06/2022 09:45:00;14,692;14,755;14,867;14,903
9378;27/06/2022 10:00:00;14,691;14,75;14,862;14,9
9379;27/06/2022 10:15:00;14,689;14,746;14,858;14,895
9380;27/06/2022 10:30:00;14,689;14,741;14,852;14,891
9381;27/06/2022 10:45:00;14,689;14,738;14,848;14,888
9382;27/06/2022 11:00:00;14,689;14,734;14,843;14,883
9383;27/06/2022 11:15:00;14,691;14,731;14,839;14,88
9384;27/06/2022 11:30:00;14,692;14,728;14,834;14,876
9385;27/06/2022 11:45:00;14,695;14,726;14,83;14,873
9386;27/06/2022 12:00:00;14,696;14,723;14,827;14,868
9387;27/06/2022 12:15:00;14,701;14,722;14,822;14,864
9388;27/06/2022 12:30:00;14,704;14,722;14,819;14,861
9389;27/06/2022 12:45:00;14,708;14,72;14,815;14,856
9390;27/06/2022 13:00:00;14,713;14,72;14,812;14,853
9391;27/06/2022 13:15:00;14,717;14,719;14,809;14,849
9392;27/06/2022 13:30:00;14,723;14,72;14,804;14,846
9393;27/06/2022 13:45:00;14,728;14,72;14,801;14,843
9394;27/06/2022 14:00:00;14,734;14,72;14,8;14,839
9395;27/06/2022 14:15:00;14,741;14,722;14,797;14,836
9396;27/06/2022 14:30:00;14,747;14,723;14,794;14,831
9397;27/06/2022 14:45:00;14,755;14,726;14,792;14,828
9398;27/06/2022 15:00:00;14,761;14,728;14,789;14,825
9399;27/06/2022 15:15:00;14,768;14,731;14,788;14,822
9400;27/06/2022 15:30:00;14,776;14,732;14,786;14,819
9401;27/06/2022 15:45:00;14,783;14,735;14,785;14,816
9402;27/06/2022 16:00:00;14,791;14,74;14,783;14,812
9403;27/06/2022 16:15:00;14,798;14,743;14,782;14,809
9404;27/06/2022 16:30:00;14,806;14,746;14,78;14,807
9405;27/06/2022 16:45:00;14,813;14,75;14,78;14,804
9406;27/06/2022 17:00:00;14,821;14,755;14,779;14,801
9407;27/06/2022 17:15:00;14,828;14,758;14,779;14,798
9408;27/06/2022 17:30:00;14,836;14,762;14,779;14,795
9409;27/06/2022 17:45:00;14,842;14,767;14,779;14,794
9410;27/06/2022 18:00:00;14,849;14,771;14,777;14,791
9411;27/06/2022 18:15:00;14,855;14,776;14,777;14,789
9412;27/06/2022 18:30:00;14,861;14,78;14,779;14,786
9413;27/06/2022 18:45:00;14,868;14,786;14,779;14,785
9414;27/06/2022 19:00:00;14,873;14,791;14,779;14,782
9415;27/06/2022 19:15:00;14,879;14,795;14,78;14,78
9416;27/06/2022 19:30:00;14,883;14,8;14,78;14,779
9417;27/06/2022 19:45:00;14,888;14,806;14,782;14,777
9418;27/06/2022 20:00:00;14,892;14,81;14,783;14,776
9419;27/06/2022 20:15:00;14,897;14,815;14,783;14,774
9420;27/06/2022 20:30:00;14,9;14,819;14,785;14,773
9421;27/06/2022 20:45:00;14,903;14,824;14,786;14,771
9422;27/06/2022 21:00:00;14,906;14,828;14,788;14,77
9423;27/06/2022 21:15:00;14,907;14,831;14,789;14,77
9424;27/06/2022 21:30:00;14,909;14,836;14,791;14,768
9425;27/06/2022 21:45:00;14,91;14,839;14,792;14,767
9426;27/06/2022 22:00:00;14,91;14,843;14,792;14,765
9427;27/06/2022 22:15:00;14,91;14,846;14,795;14,765
9428;27/06/2022 22:30:00;14,91;14,849;14,797;14,764
9429;27/06/2022 22:45:00;14,91;14,852;14,798;14,764
9430;27/06/2022 23:00:00;14,907;14,853;14,8;14,762
9431;27/06/2022 23:15:00;14,906;14,856;14,8;14,762
9432;27/06/2022 23:30:00;14,903;14,858;14,801;14,762
9433;27/06/2022 23:45:00;14,9;14,859;14,803;14,761
9434;28/06/2022 00:00:00;14,895;14,861;14,804;14,761
9435;28/06/2022 00:15:00;14,891;14,861;14,806;14,761
9436;28/06/2022 00:30:00;14,886;14,861;14,806;14,759
