   308          0.50         -0.77     -78480.00         -8.77          5.00
   309          0.50         -0.77     -78480.00         -8.77          5.00
   310          0.50         -0.77     -78480.00         -8.77          5.00
   311          0.50         -0.78     -78480.00         -8.78          5.00
   312          0.50         -0.78     -78480.00         -8.78          5.00
   313          0.50         -0.78     -78480.00         -8.78          5.00
   314          0.50         -0.78     -78480.00         -8.78          5.00
   315          0.50         -0.79     -78480.00         -8.79          5.00
   316          0.50         -0.79     -78480.00         -8.79          5.00
   317          0.50         -0.79     -78480.00         -8.79          5.00
   318          0.50         -0.79     -78480.00         -8.79          5.00
   319          0.50         -0.80     -78480.00         -8.80          5.00
   320          0.50         -0.80     -78480.00         -8.80          5.00
   321          0.50         -0.80     -78480.00         -8.80          5.00
   322          0.50         -0.80     -78480.00         -8.80          5.00
   323          0.50         -0.81     -78480.00         -8.81          5.00
   324          0.50         -0.81     -78480.00         -8.81          5.00
   325          0.50         -0.81     -78480.00         -8.81          5.00
   326          0.50         -0.81     -78480.00         -8.81          5.00
   327          0.50         -0.82     -78480.00         -8.82          5.00
   328          0.50         -0.82     -78480.00         -8.82          5.00
   329          0.50         -0.82     -78480.00         -8.82          5.00
   330          0.50         -0.82     -78480.00         -8.82          5.00
   331          0.50         -0.83     -78480.00         -8.83          5.00
   332          0.50         -0.83     -78480.00         -8.83          5.00
   333          0.50         -0.83     -78480.00         -8.83          5.00
   334          0.50         -0.83     -78480.00         -8.83          5.00
   335          0.50         -0.84     -78480.00         -8.84          5.00
   336          0.50         -0.84     -78480.00         -8.84          5.00
   337          0.50         -0.84     -78480.00         -8.84          5.00
   338          0.50         -0.84     -78480.00         -8.84          5.00
   339          0.50         -0.85     -78480.00         -8.85          5.00
   340          0.50         -0.85     -78480.00         -8.85          5.00
   341          0.50         -0.85     -78480.00         -8.85          5.00
   342          0.50         -0.85     -78480.00         -8.85          5.00
   343          0.50         -0.86     -78480.00         -8.86          5.00
   344          0.50         -0.86     -78480.00         -8.86          5.00
   345          0.50         -0.86     -78480.00         -8.86          5.00
   346          0.50         -0.86     -78480.00         -8.86          5.00
   347          0.50         -0.87     -78480.00         -8.87          5.00
   348          0.50         -0.87     -78480.00         -8.87          5.00
   349          0.50         -0.87     -78480.00         -8.87          5.00
   350          0.50         -0.87     -78480.00         -8.87          5.00
   351          0.50         -0.88     -78480.00         -8.88          5.00
   352          0.50         -0.88     -78480.00         -8.88          5.00
   353          0.50         -0.88     -78480.00         -8.88          5.00
   354          0.50         -0.88     -78480.00         -8.88          5.00
   355          0.50         -0.89     -78480.00         -8.89          5.00
   356          0.50         -0.89     -78480.00         -8.89          5.00
   357          0.50         -0.89     -78480.00         -8.89          5.00
   358          0.50         -0.89     -78480.00         -8.89          5.00
   359          0.50         -0.90     -78480.00         -8.90          5.00
   360          0.50         -0.90     -78480.00         -8.90          5.00
   361          0.50         -0.90     -78480.00         -8.90          5.00
   362          0.50         -0.90     -78480.00         -8.90          5.00
   363          0.50         -0.91     -78480.00         -8.91          5.00
   364          0.50         -0.91     -78480.00         -8.91          5.00
   365          0.50         -0.91     -78480.00         -8.91          5.00
   366          0.50         -0.91     -78480.00         -8.91          5.00
   367          0.50         -0.92     -78480.00         -8.92          5.00
   368          0.50         -0.92     -78480.00         -8.92          5.00
   369          0.50         -0.92     -78480.00         -8.92          5.00
   370          0.50         -0.92     -78480.00         -8.92          5.00
   371          0.50         -0.93     -78480.00         -8.93          5.00
   372          0.50         -0.93     -78480.00         -8.93          5.00
   373          0.50         -0.93     -78480.00         -8.93          5.00
   374          0.50         -0.93     -78480.00         -8.93          5.00
   375          0.50         -0.94     -78480.00         -8.94          5.00
   376          0.50         -0.94     -78480.00         -8.94          5.00
   377          0.50         -0.94     -78480.00         -8.94          5.00
   378          0.50         -0.94     -78480.00         -8.94          5.00
   379          0.50         -0.95     -78480.00         -8.95          5.00
   380          0.50         -0.95     -78480.00         -8.95          5.00
   381          0.50         -0.95     -78480.00         -8.95          5.00
   382          0.50         -0.95     -78480.00         -8.95          5.00
   383          0.50         -0.96     -78480.00         -8.96          5.00
   384          0.50         -0.96     -78480.00         -8.96          5.00
   385          0.50         -0.96     -78480.00         -8.96          5.00
   386          0.50         -0.96     -78480.00         -8.96          5.00
   387          0.50         -0.97     -78480.00         -8.97          5.00
   388          0.50         -0.97     -78480.00         -8.97          5.00
   389          0.50         -0.97     -78480.00         -8.97          5.00
   390          0.50         -0.97     -78480.00         -8.97          5.00
   391          0.50         -0.98     -78480.00         -8.98          5.00
   392          0.50         -0.98     -78480.00         -8.98          5.00
   393          0.50         -0.98     -78480.00         -8.98          5.00
   394          0.50         -0.98     -78480.00         -8.98          5.00
   395          0.50         -0.99     -78480.00         -8.99          5.00
   396          0.50         -0.99     -78480.00         -8.99          5.00
   397          0.50         -0.99     -78480.00         -8.99          5.00
   398          0.50         -0.99     -78480.00         -8.99          5.00
   399          0.50         -1.00     -78480.00         -9.00          5.00
   400          0.50         -1.00     -78480.00         -9.00          5.00
