#,P2Date,H2,TP2
521,20/04/2022 00:00:00,-1.826627219,10.829
522,20/04/2022 00:15:00,-1.840236686,10.785
523,20/04/2022 00:30:00,-1.668639053,10.744
524,20/04/2022 00:45:00,-1.953254438,10.71
525,20/04/2022 01:00:00,-2.063313609,10.68
526,20/04/2022 01:15:00,-0.781656805,10.646
527,20/04/2022 01:30:00,-1.905325444,10.612
528,20/04/2022 01:45:00,-1.31183432,10.582
529,20/04/2022 02:00:00,-2.106508876,10.557
530,20/04/2022 02:15:00,-1.849112426,10.539
531,20/04/2022 02:30:00,-2.063313609,10.521
532,20/04/2022 02:45:00,-0.828994083,10.501
533,20/04/2022 03:00:00,-1.731952663,10.479
534,20/04/2022 03:15:00,-1.521893491,10.458
535,20/04/2022 03:30:00,-1.388757396,10.439
