#,dates,pressure_differential_m,temperature_stream_C
426,10/04/2017 04:15:00,-0.047660563,10.735
427,10/04/2017 04:30:00,-0.047903789,10.657
428,10/04/2017 04:45:00,-0.048430146,10.589
429,10/04/2017 05:00:00,-0.047920368,10.528
430,10/04/2017 05:15:00,-0.048431355,10.466
431,10/04/2017 05:30:00,-0.048366612,10.409
432,10/04/2017 05:45:00,-0.048162125,10.357
433,10/04/2017 06:00:00,-0.04807207,10.312
434,10/04/2017 06:15:00,-0.048615644,10.27
435,10/04/2017 06:30:00,-0.048406215,10.245
436,10/04/2017 06:45:00,-0.047945334,10.228
437,10/04/2017 07:00:00,-0.047416625,10.221
438,10/04/2017 07:15:00,-0.047239782,10.216
439,10/04/2017 07:30:00,-0.046909625,10.214
440,10/04/2017 07:45:00,-0.046853543,10.214
441,10/04/2017 08:00:00,-0.045416696,10.219
442,10/04/2017 08:15:00,-0.04525389,10.227
443,10/04/2017 08:30:00,-0.043023312,10.231
444,10/04/2017 08:45:00,-0.042963622,10.239
445,10/04/2017 09:00:00,-0.04224046,10.25
446,10/04/2017 09:15:00,-0.040423727,10.271
447,10/04/2017 09:30:00,-0.039220288,10.308
448,10/04/2017 09:45:00,-0.037816513,10.36
449,10/04/2017 10:00:00,-0.038001547,10.407
450,10/04/2017 10:15:00,-0.037515877,10.461
451,10/04/2017 10:30:00,-0.036790046,10.51
452,10/04/2017 10:45:00,-0.036440493,10.551
453,10/04/2017 11:00:00,-0.036337463,10.623
454,10/04/2017 11:15:00,-0.036637855,10.695
455,10/04/2017 11:30:00,-0.035898037,10.771
456,10/04/2017 11:45:00,-0.035548522,10.844
457,10/04/2017 12:00:00,-0.035120301,10.907
458,10/04/2017 12:15:00,-0.034905151,11.015
459,10/04/2017 12:30:00,-0.034595873,11.075
460,10/04/2017 12:45:00,-0.034807611,11.139
461,10/04/2017 13:00:00,-0.035076332,11.201
462,10/04/2017 13:15:00,-0.034178262,11.311
463,10/04/2017 13:30:00,-0.034574083,11.384
464,10/04/2017 13:45:00,-0.034733819,11.455
465,10/04/2017 14:00:00,-0.033709589,11.584
466,10/04/2017 14:15:00,-0.034762549,11.652
467,10/04/2017 14:30:00,-0.034242579,11.766
468,10/04/2017 14:45:00,-0.034052689,11.818
469,10/04/2017 15:00:00,-0.034014329,11.887
470,10/04/2017 15:15:00,-0.034304779,11.965
471,10/04/2017 15:30:00,-0.034280892,12.034
472,10/04/2017 15:45:00,-0.034053996,12.152
473,10/04/2017 16:00:00,-0.033306874,12.172
474,10/04/2017 16:15:00,-0.033902576,12.227
475,10/04/2017 16:30:00,-0.033282699,12.378
476,10/04/2017 16:45:00,-0.033856606,12.361
477,10/04/2017 17:00:00,-0.034168328,12.452
478,10/04/2017 17:15:00,-0.033578615,12.488
479,10/04/2017 17:30:00,-0.033393672,12.517
480,10/04/2017 17:45:00,-0.033398216,12.535
481,10/04/2017 18:00:00,-0.032643839,12.539
482,10/04/2017 18:15:00,-0.032682741,12.545
483,10/04/2017 18:30:00,-0.033276083,12.517
484,10/04/2017 18:45:00,-0.033701185,12.493
485,10/04/2017 19:00:00,-0.033986053,12.443
486,10/04/2017 19:15:00,-0.033673017,12.387
487,10/04/2017 19:30:00,-0.033576157,12.325
488,10/04/2017 19:45:00,-0.034150006,12.26
489,10/04/2017 20:00:00,-0.034569173,12.189
490,10/04/2017 20:15:00,-0.034900141,12.113
491,10/04/2017 20:30:00,-0.035384875,12.033
492,10/04/2017 20:45:00,-0.034780996,11.948
493,10/04/2017 21:00:00,-0.035517181,11.86
494,10/04/2017 21:15:00,-0.035971589,11.759
495,10/04/2017 21:30:00,-0.03636132,11.657
496,10/04/2017 21:45:00,-0.037016529,11.552
497,10/04/2017 22:00:00,-0.037513462,11.461
498,10/04/2017 22:15:00,-0.037846666,11.364
499,10/04/2017 22:30:00,-0.038161775,11.263
500,10/04/2017 22:45:00,-0.038762256,11.155
501,10/04/2017 23:00:00,-0.039523759,11.059
502,10/04/2017 23:15:00,-0.040064099,10.96
503,10/04/2017 23:30:00,-0.040481874,10.86
504,10/04/2017 23:45:00,-0.040207216,10.751
505,11/04/2017 00:00:00,-0.041085387,10.641
506,11/04/2017 00:15:00,-0.04151763,10.537
507,11/04/2017 00:30:00,-0.042038526,10.441
508,11/04/2017 00:45:00,-0.04266526,10.351
509,11/04/2017 01:00:00,-0.042222815,10.245
510,11/04/2017 01:15:00,-0.043257027,10.142
511,11/04/2017 01:30:00,-0.04348937,10.04
512,11/04/2017 01:45:00,-0.043936536,9.935
513,11/04/2017 02:00:00,-0.044010582,9.831
514,11/04/2017 02:15:00,-0.044108612,9.738
515,11/04/2017 02:30:00,-0.044088616,9.658
516,11/04/2017 02:45:00,-0.044251332,9.574
517,11/04/2017 03:00:00,-0.043925608,9.498
518,11/04/2017 03:15:00,-0.044321698,9.418
519,11/04/2017 03:30:00,-0.044317076,9.336
520,11/04/2017 03:45:00,-0.044674279,9.262
521,11/04/2017 04:00:00,-0.044428619,9.197
522,11/04/2017 04:15:00,-0.044126874,9.128
523,11/04/2017 04:30:00,-0.04291878,9.055
524,11/04/2017 04:45:00,-0.043451922,8.988
525,11/04/2017 05:00:00,-0.04312938,8.925
526,11/04/2017 05:15:00,-0.042987303,8.871
527,11/04/2017 05:30:00,-0.043185782,8.816
528,11/04/2017 05:45:00,-0.043434018,8.767
529,11/04/2017 06:00:00,-0.043179337,8.722
530,11/04/2017 06:15:00,-0.042153082,8.671
531,11/04/2017 06:30:00,-0.04250895,8.616
