x0x23,dates,pressure_differential_m,temperature_stream_C
1085,24/05/2021 00:00:00,0.00241358583855455,12.7036902057159
1086,24/05/2021 00:15:00,0.00258190530771385,12.6679838482937
1087,24/05/2021 00:30:00,0.00330388714115363,12.6352129072894
1088,24/05/2021 00:45:00,0.00431093535096524,12.6027275565772
1089,24/05/2021 01:00:00,0.00343655402929137,12.5695660860005
1090,24/05/2021 01:15:00,0.0023121028659,12.5366024275019
1091,24/05/2021 01:30:00,0.00198955419261613,12.5051372194498
1092,24/05/2021 01:45:00,0.000584365619043419,12.4753037374753
1093,24/05/2021 02:00:00,-0.000635646200714811,12.4468102873425
1094,24/05/2021 02:15:00,-0.00114397329413992,12.4184288665507
1095,24/05/2021 02:30:00,-0.00145142124208328,12.3888859751821
1096,24/05/2021 02:45:00,-0.000976708553484518,12.3577820452618
1097,24/05/2021 03:00:00,0.000504302464151162,12.3253198891816
1098,24/05/2021 03:15:00,0.00310957093382084,12.2907174616797
1099,24/05/2021 03:30:00,0.00457841319414513,12.252912221786
1100,24/05/2021 03:45:00,0.00365744284235028,12.2123198891816
1101,24/05/2021 04:00:00,0.00261116666398332,12.1699687059474
1102,24/05/2021 04:15:00,0.00239655932860458,12.1278254296888
1103,24/05/2021 04:30:00,0.00239548484663041,12.0889576016899
1104,24/05/2021 04:45:00,0.00345190778299809,12.0544147103214
1105,24/05/2021 05:00:00,0.00496446847625594,12.0243965631381
1106,24/05/2021 05:15:00,0.0054485359459153,11.9990332895295
1107,24/05/2021 05:30:00,0.00463497214598405,11.9763218846585
1108,24/05/2021 05:45:00,0.00460931641393988,11.9555832238238
1109,24/05/2021 06:00:00,0.00584495013101005,11.941664945229
1110,24/05/2021 06:15:00,0.00673231720882495,11.9404732370946
1111,24/05/2021 06:30:00,0.00502655795408405,11.9500776833165
1112,24/05/2021 06:45:00,0.00291744091661222,11.9621220771036
1113,24/05/2021 07:00:00,0.00151219195739852,11.9741604612167
1114,24/05/2021 07:15:00,0.0017192161071984,11.9890262466038
1115,24/05/2021 07:30:00,0.00245958839029315,12.0020121136175
1116,24/05/2021 07:45:00,0.00148754680274856,12.0067437082835
1117,24/05/2021 08:00:00,-0.000115505139619854,12.0080272327207
1118,24/05/2021 08:15:00,-0.000126780442826966,12.0193318388002
1119,24/05/2021 08:30:00,0.00139150834374706,12.0578788625272
