x0x23,dates,temperature_depth_1_C,temperature_depth_2_C,temperature_depth_3_C,temperature_depth_4_C
898,22/05/2021 01:15:00,13.388,13.515,13.383,13.367
899,22/05/2021 01:30:00,13.357,13.494,13.374,13.356
900,22/05/2021 01:45:00,13.329,13.475,13.365,13.347
901,22/05/2021 02:00:00,13.3,13.454,13.356,13.335
902,22/05/2021 02:15:00,13.273,13.434,13.345,13.324
903,22/05/2021 02:30:00,13.245,13.415,13.336,13.312
904,22/05/2021 02:45:00,13.218,13.394,13.326,13.3
905,22/05/2021 03:00:00,13.191,13.374,13.314,13.288
906,22/05/2021 03:15:00,13.162,13.354,13.303,13.276
907,22/05/2021 03:30:00,13.135,13.335,13.291,13.264
908,22/05/2021 03:45:00,13.109,13.315,13.281,13.251
909,22/05/2021 04:00:00,13.081,13.294,13.269,13.239
910,22/05/2021 04:15:00,13.052,13.275,13.257,13.225
911,22/05/2021 04:30:00,13.025,13.255,13.245,13.212
912,22/05/2021 04:45:00,12.998,13.234,13.233,13.198
913,22/05/2021 05:00:00,12.969,13.215,13.219,13.186
914,22/05/2021 05:15:00,12.942,13.194,13.207,13.171
915,22/05/2021 05:30:00,12.913,13.174,13.194,13.157
916,22/05/2021 05:45:00,12.886,13.153,13.18,13.144
917,22/05/2021 06:00:00,12.859,13.132,13.168,13.13
918,22/05/2021 06:15:00,12.834,13.112,13.154,13.115
919,22/05/2021 06:30:00,12.808,13.091,13.141,13.102
920,22/05/2021 06:45:00,12.784,13.07,13.126,13.087
921,22/05/2021 07:00:00,12.763,13.051,13.112,13.073
922,22/05/2021 07:15:00,12.743,13.031,13.099,13.058
923,22/05/2021 07:30:00,12.73,13.011,13.085,13.043
924,22/05/2021 07:45:00,12.72,12.993,13.072,13.029
925,22/05/2021 08:00:00,12.717,12.977,13.057,13.014
926,22/05/2021 08:15:00,12.722,12.962,13.043,12.999
927,22/05/2021 08:30:00,12.734,12.948,13.031,12.986
928,22/05/2021 08:45:00,12.754,12.938,13.017,12.972
929,22/05/2021 09:00:00,12.779,12.93,13.005,12.959
930,22/05/2021 09:15:00,12.808,12.924,12.993,12.947
931,22/05/2021 09:30:00,12.834,12.922,12.983,12.936
932,22/05/2021 09:45:00,12.859,12.922,12.972,12.925
933,22/05/2021 10:00:00,12.889,12.924,12.965,12.916
934,22/05/2021 10:15:00,12.921,12.929,12.957,12.909
935,22/05/2021 10:30:00,12.956,12.935,12.95,12.901
936,22/05/2021 10:45:00,12.993,12.941,12.945,12.897
937,22/05/2021 11:00:00,13.032,12.95,12.941,12.892
938,22/05/2021 11:15:00,13.07,12.96,12.936,12.889
939,22/05/2021 11:30:00,13.099,12.974,12.935,12.888
940,22/05/2021 11:45:00,13.13,12.986,12.933,12.888
941,22/05/2021 12:00:00,13.168,12.999,12.933,12.888
942,22/05/2021 12:15:00,13.207,13.014,12.935,12.889
943,22/05/2021 12:30:00,13.24,13.029,12.936,12.892
944,22/05/2021 12:45:00,13.269,13.046,12.939,12.897
945,22/05/2021 13:00:00,13.294,13.063,12.942,12.901
946,22/05/2021 13:15:00,13.315,13.079,12.947,12.906
947,22/05/2021 13:30:00,13.335,13.094,12.951,12.912
948,22/05/2021 13:45:00,13.354,13.109,12.957,12.919
949,22/05/2021 14:00:00,13.376,13.124,12.963,12.925
950,22/05/2021 14:15:00,13.401,13.138,12.969,12.933
951,22/05/2021 14:30:00,13.433,13.153,12.977,12.942
952,22/05/2021 14:45:00,13.463,13.169,12.983,12.95
953,22/05/2021 15:00:00,13.49,13.184,12.99,12.957
954,22/05/2021 15:15:00,13.509,13.201,12.996,12.966
955,22/05/2021 15:30:00,13.521,13.218,13.005,12.975
956,22/05/2021 15:45:00,13.53,13.233,13.013,12.984
957,22/05/2021 16:00:00,13.541,13.248,13.022,12.993
958,22/05/2021 16:15:00,13.55,13.26,13.029,13.004
959,22/05/2021 16:30:00,13.557,13.272,13.038,13.013
960,22/05/2021 16:45:00,13.563,13.284,13.048,13.022
961,22/05/2021 17:00:00,13.566,13.294,13.055,13.031
962,22/05/2021 17:15:00,13.565,13.305,13.064,13.04
963,22/05/2021 17:30:00,13.56,13.312,13.072,13.049
964,22/05/2021 17:45:00,13.554,13.32,13.079,13.058
965,22/05/2021 18:00:00,13.547,13.326,13.087,13.066
966,22/05/2021 18:15:00,13.539,13.33,13.093,13.073
967,22/05/2021 18:30:00,13.53,13.333,13.1,13.081
968,22/05/2021 18:45:00,13.523,13.336,13.106,13.087
969,22/05/2021 19:00:00,13.511,13.338,13.112,13.093
970,22/05/2021 19:15:00,13.499,13.339,13.117,13.097
971,22/05/2021 19:30:00,13.484,13.339,13.121,13.102
972,22/05/2021 19:45:00,13.469,13.338,13.126,13.106
973,22/05/2021 20:00:00,13.454,13.336,13.129,13.111
974,22/05/2021 20:15:00,13.437,13.333,13.132,13.114
975,22/05/2021 20:30:00,13.422,13.329,13.135,13.115
976,22/05/2021 20:45:00,13.404,13.324,13.136,13.117
977,22/05/2021 21:00:00,13.383,13.32,13.138,13.118
978,22/05/2021 21:15:00,13.362,13.314,13.138,13.12
979,22/05/2021 21:30:00,13.339,13.306,13.138,13.12
980,22/05/2021 21:45:00,13.317,13.299,13.138,13.118
981,22/05/2021 22:00:00,13.291,13.29,13.138,13.117
982,22/05/2021 22:15:00,13.266,13.279,13.136,13.115
983,22/05/2021 22:30:00,13.24,13.269,13.133,13.114
984,22/05/2021 22:45:00,13.213,13.258,13.132,13.111
985,22/05/2021 23:00:00,13.183,13.246,13.129,13.106
986,22/05/2021 23:15:00,13.154,13.233,13.124,13.103
987,22/05/2021 23:30:00,13.124,13.219,13.121,13.099
988,22/05/2021 23:45:00,13.096,13.204,13.115,13.093
989,23/05/2021 00:00:00,13.069,13.189,13.111,13.087
990,23/05/2021 00:15:00,13.041,13.174,13.105,13.081
991,23/05/2021 00:30:00,13.016,13.157,13.099,13.073
992,23/05/2021 00:45:00,12.99,13.142,13.091,13.066
993,23/05/2021 01:00:00,12.966,13.126,13.084,13.058
994,23/05/2021 01:15:00,12.941,13.109,13.076,13.051
995,23/05/2021 01:30:00,12.916,13.093,13.067,13.041
996,23/05/2021 01:45:00,12.889,13.076,13.06,13.032
997,23/05/2021 02:00:00,12.864,13.06,13.051,13.022
998,23/05/2021 02:15:00,12.835,13.043,13.04,13.013
999,23/05/2021 02:30:00,12.806,13.025,13.031,13.002
1000,23/05/2021 02:45:00,12.778,13.008,13.022,12.993
1001,23/05/2021 03:00:00,12.746,12.989,13.011,12.983
1002,23/05/2021 03:15:00,12.717,12.971,13.001,12.971
1003,23/05/2021 03:30:00,12.687,12.951,12.99,12.96
1004,23/05/2021 03:45:00,12.657,12.932,12.98,12.948
1005,23/05/2021 04:00:00,12.627,12.912,12.968,12.936
1006,23/05/2021 04:15:00,12.598,12.892,12.956,12.924
1007,23/05/2021 04:30:00,12.568,12.871,12.944,12.912
1008,23/05/2021 04:45:00,12.539,12.852,12.932,12.9
1009,23/05/2021 05:00:00,12.511,12.831,12.919,12.886
1010,23/05/2021 05:15:00,12.482,12.809,12.906,12.873
1011,23/05/2021 05:30:00,12.453,12.79,12.892,12.859
1012,23/05/2021 05:45:00,12.426,12.769,12.879,12.846
1013,23/05/2021 06:00:00,12.399,12.748,12.867,12.832
1014,23/05/2021 06:15:00,12.373,12.726,12.852,12.817
1015,23/05/2021 06:30:00,12.349,12.707,12.838,12.803
1016,23/05/2021 06:45:00,12.326,12.686,12.825,12.788
1017,23/05/2021 07:00:00,12.307,12.666,12.811,12.773
1018,23/05/2021 07:15:00,12.292,12.647,12.796,12.76
1019,23/05/2021 07:30:00,12.276,12.627,12.782,12.745
1020,23/05/2021 07:45:00,12.269,12.61,12.767,12.73
1021,23/05/2021 08:00:00,12.27,12.594,12.754,12.714
1022,23/05/2021 08:15:00,12.276,12.579,12.74,12.701
1023,23/05/2021 08:30:00,12.286,12.565,12.726,12.687
1024,23/05/2021 08:45:00,12.296,12.556,12.713,12.672
1025,23/05/2021 09:00:00,12.307,12.547,12.701,12.66
1026,23/05/2021 09:15:00,12.323,12.539,12.689,12.648
1027,23/05/2021 09:30:00,12.348,12.535,12.678,12.636
1028,23/05/2021 09:45:00,12.379,12.532,12.668,12.625
1029,23/05/2021 10:00:00,12.414,12.532,12.657,12.615
1030,23/05/2021 10:15:00,12.453,12.535,12.65,12.606
1031,23/05/2021 10:30:00,12.497,12.539,12.642,12.598
1032,23/05/2021 10:45:00,12.542,12.548,12.634,12.592
1033,23/05/2021 11:00:00,12.582,12.557,12.63,12.588
1034,23/05/2021 11:15:00,12.618,12.571,12.625,12.583
1035,23/05/2021 11:30:00,12.656,12.583,12.624,12.582
1036,23/05/2021 11:45:00,12.696,12.598,12.622,12.58
1037,23/05/2021 12:00:00,12.743,12.613,12.622,12.58
1038,23/05/2021 12:15:00,12.8,12.63,12.622,12.582
1039,23/05/2021 12:30:00,12.861,12.65,12.625,12.583
1040,23/05/2021 12:45:00,12.916,12.672,12.628,12.588
1041,23/05/2021 13:00:00,12.969,12.696,12.633,12.592
1042,23/05/2021 13:15:00,13.025,12.72,12.637,12.598
1043,23/05/2021 13:30:00,13.073,12.748,12.645,12.606
1044,23/05/2021 13:45:00,13.114,12.773,12.653,12.615
1045,23/05/2021 14:00:00,13.154,12.8,12.662,12.625
1046,23/05/2021 14:15:00,13.194,12.828,12.672,12.636
1047,23/05/2021 14:30:00,13.231,12.853,12.683,12.648
1048,23/05/2021 14:45:00,13.269,12.879,12.693,12.66
1049,23/05/2021 15:00:00,13.303,12.904,12.705,12.674
1050,23/05/2021 15:15:00,13.333,12.929,12.717,12.687
1051,23/05/2021 15:30:00,13.362,12.954,12.731,12.701
1052,23/05/2021 15:45:00,13.389,12.978,12.745,12.714
1053,23/05/2021 16:00:00,13.412,13.001,12.758,12.73
1054,23/05/2021 16:15:00,13.428,13.023,12.77,12.745
1055,23/05/2021 16:30:00,13.44,13.043,12.785,12.76
1056,23/05/2021 16:45:00,13.445,13.063,12.799,12.775
1057,23/05/2021 17:00:00,13.448,13.081,12.812,12.788
1058,23/05/2021 17:15:00,13.449,13.097,12.826,12.803
1059,23/05/2021 17:30:00,13.448,13.111,12.838,12.817
1060,23/05/2021 17:45:00,13.445,13.123,12.852,12.831
1061,23/05/2021 18:00:00,13.442,13.133,12.864,12.844
1062,23/05/2021 18:15:00,13.437,13.144,12.874,12.856
1063,23/05/2021 18:30:00,13.433,13.151,12.886,12.868
1064,23/05/2021 18:45:00,13.427,13.159,12.897,12.879
1065,23/05/2021 19:00:00,13.418,13.165,12.906,12.889
1066,23/05/2021 19:15:00,13.406,13.169,12.915,12.898
1067,23/05/2021 19:30:00,13.392,13.174,12.924,12.907
1068,23/05/2021 19:45:00,13.377,13.177,12.932,12.915
1069,23/05/2021 20:00:00,13.36,13.177,12.939,12.922
1070,23/05/2021 20:15:00,13.342,13.177,12.945,12.93
1071,23/05/2021 20:30:00,13.324,13.177,12.951,12.936
1072,23/05/2021 20:45:00,13.305,13.174,12.957,12.941
1073,23/05/2021 21:00:00,13.284,13.171,12.96,12.945
1074,23/05/2021 21:15:00,13.264,13.166,12.965,12.948
1075,23/05/2021 21:30:00,13.243,13.162,12.968,12.951
1076,23/05/2021 21:45:00,13.221,13.154,12.971,12.954
1077,23/05/2021 22:00:00,13.198,13.148,12.972,12.956
1078,23/05/2021 22:15:00,13.174,13.141,12.974,12.956
1079,23/05/2021 22:30:00,13.15,13.132,12.974,12.956
1080,23/05/2021 22:45:00,13.126,13.123,12.974,12.956
1081,23/05/2021 23:00:00,13.102,13.112,12.972,12.954
1082,23/05/2021 23:15:00,13.076,13.102,12.971,12.953
1083,23/05/2021 23:30:00,13.052,13.091,12.969,12.95
1084,23/05/2021 23:45:00,13.026,13.079,12.966,12.947
1085,24/05/2021 00:00:00,13.001,13.067,12.963,12.944
1086,24/05/2021 00:15:00,12.977,13.055,12.96,12.939
1087,24/05/2021 00:30:00,12.951,13.041,12.956,12.935
1088,24/05/2021 00:45:00,12.927,13.028,12.951,12.929
1089,24/05/2021 01:00:00,12.903,13.014,12.945,12.922
1090,24/05/2021 01:15:00,12.877,12.999,12.941,12.916
1091,24/05/2021 01:30:00,12.855,12.986,12.933,12.91
1092,24/05/2021 01:45:00,12.831,12.971,12.927,12.903
1093,24/05/2021 02:00:00,12.806,12.956,12.921,12.895
1094,24/05/2021 02:15:00,12.784,12.941,12.913,12.888
1095,24/05/2021 02:30:00,12.76,12.925,12.906,12.879
1096,24/05/2021 02:45:00,12.737,12.91,12.898,12.871
1097,24/05/2021 03:00:00,12.714,12.895,12.889,12.862
1098,24/05/2021 03:15:00,12.692,12.879,12.882,12.853
1099,24/05/2021 03:30:00,12.668,12.864,12.873,12.844
1100,24/05/2021 03:45:00,12.644,12.849,12.864,12.835
1101,24/05/2021 04:00:00,12.619,12.832,12.855,12.825
1102,24/05/2021 04:15:00,12.594,12.815,12.846,12.815
1103,24/05/2021 04:30:00,12.568,12.799,12.835,12.805
1104,24/05/2021 04:45:00,12.542,12.782,12.826,12.794
1105,24/05/2021 05:00:00,12.515,12.766,12.815,12.785
1106,24/05/2021 05:15:00,12.49,12.748,12.805,12.775
1107,24/05/2021 05:30:00,12.464,12.731,12.794,12.764
1108,24/05/2021 05:45:00,12.441,12.713,12.784,12.752
1109,24/05/2021 06:00:00,12.417,12.695,12.773,12.742
1110,24/05/2021 06:15:00,12.396,12.677,12.761,12.731
1111,24/05/2021 06:30:00,12.375,12.66,12.751,12.719
1112,24/05/2021 06:45:00,12.358,12.642,12.739,12.707
1113,24/05/2021 07:00:00,12.344,12.625,12.728,12.696
1114,24/05/2021 07:15:00,12.332,12.609,12.716,12.684
1115,24/05/2021 07:30:00,12.323,12.594,12.704,12.672
1116,24/05/2021 07:45:00,12.316,12.58,12.692,12.66
1117,24/05/2021 08:00:00,12.31,12.567,12.681,12.648
1118,24/05/2021 08:15:00,12.302,12.553,12.669,12.637
1119,24/05/2021 08:30:00,12.296,12.541,12.659,12.625
1120,24/05/2021 08:45:00,12.292,12.53,12.648,12.615
1121,24/05/2021 09:00:00,12.295,12.52,12.637,12.604
1122,24/05/2021 09:15:00,12.307,12.511,12.627,12.594
1123,24/05/2021 09:30:00,12.329,12.503,12.618,12.583
1124,24/05/2021 09:45:00,12.358,12.499,12.607,12.573
1125,24/05/2021 10:00:00,12.39,12.497,12.598,12.564
1126,24/05/2021 10:15:00,12.414,12.499,12.591,12.556
1127,24/05/2021 10:30:00,12.429,12.5,12.583,12.548
1128,24/05/2021 10:45:00,12.437,12.505,12.577,12.542
1129,24/05/2021 11:00:00,12.44,12.508,12.571,12.536
1130,24/05/2021 11:15:00,12.444,12.509,12.567,12.532
1131,24/05/2021 11:30:00,12.455,12.512,12.564,12.529
1132,24/05/2021 11:45:00,12.471,12.514,12.56,12.526
1133,24/05/2021 12:00:00,12.497,12.517,12.557,12.523
1134,24/05/2021 12:15:00,12.533,12.521,12.554,12.52
1135,24/05/2021 12:30:00,12.568,12.527,12.551,12.518
1136,24/05/2021 12:45:00,12.598,12.536,12.55,12.517
1137,24/05/2021 13:00:00,12.627,12.547,12.55,12.517
1138,24/05/2021 13:15:00,12.653,12.557,12.55,12.517
1139,24/05/2021 13:30:00,12.687,12.57,12.55,12.517
1140,24/05/2021 13:45:00,12.725,12.582,12.551,12.518
1141,24/05/2021 14:00:00,12.76,12.595,12.554,12.521
1142,24/05/2021 14:15:00,12.788,12.61,12.556,12.524
1143,24/05/2021 14:30:00,12.811,12.625,12.56,12.527
1144,24/05/2021 14:45:00,12.828,12.639,12.564,12.532
1145,24/05/2021 15:00:00,12.835,12.654,12.568,12.536
1146,24/05/2021 15:15:00,12.838,12.666,12.574,12.542
1147,24/05/2021 15:30:00,12.835,12.677,12.579,12.548
1148,24/05/2021 15:45:00,12.834,12.687,12.585,12.553
1149,24/05/2021 16:00:00,12.835,12.695,12.591,12.559
1150,24/05/2021 16:15:00,12.84,12.701,12.597,12.565
1151,24/05/2021 16:30:00,12.847,12.707,12.601,12.57
1152,24/05/2021 16:45:00,12.853,12.713,12.606,12.576
1153,24/05/2021 17:00:00,12.859,12.72,12.61,12.58
1154,24/05/2021 17:15:00,12.858,12.725,12.615,12.585
1155,24/05/2021 17:30:00,12.852,12.731,12.619,12.589
1156,24/05/2021 17:45:00,12.846,12.736,12.624,12.594
1157,24/05/2021 18:00:00,12.834,12.739,12.628,12.597
1158,24/05/2021 18:15:00,12.818,12.74,12.631,12.601
1159,24/05/2021 18:30:00,12.799,12.742,12.634,12.604
1160,24/05/2021 18:45:00,12.775,12.74,12.637,12.609
1161,24/05/2021 19:00:00,12.751,12.737,12.64,12.61
1162,24/05/2021 19:15:00,12.725,12.734,12.644,12.613
1163,24/05/2021 19:30:00,12.699,12.728,12.645,12.615
1164,24/05/2021 19:45:00,12.674,12.72,12.645,12.616
1165,24/05/2021 20:00:00,12.65,12.713,12.645,12.616
1166,24/05/2021 20:15:00,12.628,12.704,12.645,12.616
1167,24/05/2021 20:30:00,12.606,12.693,12.644,12.615
1168,24/05/2021 20:45:00,12.583,12.684,12.642,12.613
1169,24/05/2021 21:00:00,12.559,12.674,12.64,12.612
1170,24/05/2021 21:15:00,12.532,12.663,12.637,12.609
1171,24/05/2021 21:30:00,12.506,12.651,12.633,12.606
1172,24/05/2021 21:45:00,12.477,12.639,12.63,12.601
1173,24/05/2021 22:00:00,12.447,12.625,12.625,12.597
1174,24/05/2021 22:15:00,12.42,12.612,12.619,12.592
1175,24/05/2021 22:30:00,12.393,12.597,12.615,12.588
1176,24/05/2021 22:45:00,12.367,12.582,12.609,12.582
1177,24/05/2021 23:00:00,12.343,12.567,12.601,12.576
1178,24/05/2021 23:15:00,12.316,12.551,12.595,12.568
1179,24/05/2021 23:30:00,12.289,12.536,12.588,12.562
1180,24/05/2021 23:45:00,12.261,12.52,12.58,12.554
1181,25/05/2021 00:00:00,12.233,12.503,12.571,12.545
1182,25/05/2021 00:15:00,12.204,12.487,12.562,12.538
1183,25/05/2021 00:30:00,12.175,12.468,12.553,12.529
1184,25/05/2021 00:45:00,12.148,12.452,12.544,12.52
1185,25/05/2021 01:00:00,12.119,12.434,12.535,12.511
1186,25/05/2021 01:15:00,12.09,12.416,12.524,12.502
1187,25/05/2021 01:30:00,12.063,12.396,12.514,12.491
1188,25/05/2021 01:45:00,12.036,12.378,12.503,12.48
1189,25/05/2021 02:00:00,12.007,12.36,12.493,12.47
1190,25/05/2021 02:15:00,11.98,12.34,12.48,12.459
1191,25/05/2021 02:30:00,11.954,12.32,12.47,12.449
1192,25/05/2021 02:45:00,11.927,12.302,12.458,12.437
1193,25/05/2021 03:00:00,11.901,12.283,12.446,12.426
1194,25/05/2021 03:15:00,11.875,12.263,12.434,12.414
1195,25/05/2021 03:30:00,11.848,12.243,12.422,12.402
1196,25/05/2021 03:45:00,11.821,12.225,12.408,12.39
1197,25/05/2021 04:00:00,11.793,12.205,12.396,12.378
1198,25/05/2021 04:15:00,11.768,12.186,12.382,12.366
1199,25/05/2021 04:30:00,11.739,12.166,12.369,12.352
1200,25/05/2021 04:45:00,11.713,12.146,12.357,12.34
1201,25/05/2021 05:00:00,11.687,12.125,12.343,12.326
1202,25/05/2021 05:15:00,11.661,12.106,12.329,12.314
1203,25/05/2021 05:30:00,11.637,12.086,12.316,12.301
1204,25/05/2021 05:45:00,11.614,12.066,12.301,12.287
1205,25/05/2021 06:00:00,11.592,12.046,12.287,12.275
1206,25/05/2021 06:15:00,11.572,12.027,12.273,12.261
1207,25/05/2021 06:30:00,11.555,12.009,12.26,12.248
1208,25/05/2021 06:45:00,11.542,11.99,12.245,12.234
1209,25/05/2021 07:00:00,11.531,11.972,12.231,12.221
1210,25/05/2021 07:15:00,11.523,11.956,12.217,12.207
1211,25/05/2021 07:30:00,11.517,11.94,12.202,12.193
1212,25/05/2021 07:45:00,11.513,11.925,12.189,12.181
1213,25/05/2021 08:00:00,11.511,11.912,12.175,12.168
1214,25/05/2021 08:15:00,11.51,11.9,12.163,12.155
1215,25/05/2021 08:30:00,11.513,11.887,12.149,12.142
1216,25/05/2021 08:45:00,11.517,11.877,12.137,12.13
1217,25/05/2021 09:00:00,11.525,11.868,12.125,12.119
1218,25/05/2021 09:15:00,11.537,11.86,12.113,12.107
1219,25/05/2021 09:30:00,11.551,11.854,12.102,12.096
1220,25/05/2021 09:45:00,11.567,11.85,12.092,12.086
1221,25/05/2021 10:00:00,11.586,11.847,12.083,12.077
1222,25/05/2021 10:15:00,11.604,11.843,12.074,12.068
1223,25/05/2021 10:30:00,11.62,11.843,12.065,12.059
1224,25/05/2021 10:45:00,11.636,11.843,12.057,12.051
1225,25/05/2021 11:00:00,11.651,11.845,12.05,12.043
1226,25/05/2021 11:15:00,11.671,11.847,12.043,12.037
1227,25/05/2021 11:30:00,11.693,11.85,12.039,12.031
1228,25/05/2021 11:45:00,11.722,11.853,12.033,12.027
1229,25/05/2021 12:00:00,11.748,11.859,12.028,12.022
1230,25/05/2021 12:15:00,11.772,11.865,12.025,12.018
1231,25/05/2021 12:30:00,11.792,11.872,12.022,12.015
1232,25/05/2021 12:45:00,11.812,11.88,12.019,12.013
1233,25/05/2021 13:00:00,11.839,11.887,12.018,12.01
1234,25/05/2021 13:15:00,11.871,11.897,12.018,12.009
1235,25/05/2021 13:30:00,11.9,11.906,12.016,12.009
1236,25/05/2021 13:45:00,11.925,11.916,12.016,12.009
1237,25/05/2021 14:00:00,11.945,11.928,12.018,12.009
1238,25/05/2021 14:15:00,11.96,11.939,12.019,12.01
1239,25/05/2021 14:30:00,11.98,11.951,12.021,12.012
1240,25/05/2021 14:45:00,12.004,11.962,12.024,12.013
1241,25/05/2021 15:00:00,12.033,11.974,12.027,12.016
1242,25/05/2021 15:15:00,12.062,11.984,12.03,12.019
1243,25/05/2021 15:30:00,12.087,11.998,12.033,12.022
1244,25/05/2021 15:45:00,12.11,12.012,12.037,12.025
1245,25/05/2021 16:00:00,12.131,12.025,12.042,12.03
1246,25/05/2021 16:15:00,12.148,12.037,12.046,12.034
1247,25/05/2021 16:30:00,12.162,12.051,12.051,12.039
1248,25/05/2021 16:45:00,12.169,12.063,12.057,12.043
1249,25/05/2021 17:00:00,12.175,12.075,12.063,12.05
1250,25/05/2021 17:15:00,12.18,12.086,12.068,12.056
1251,25/05/2021 17:30:00,12.183,12.096,12.074,12.06
1252,25/05/2021 17:45:00,12.184,12.104,12.08,12.066
1253,25/05/2021 18:00:00,12.184,12.112,12.086,12.072
1254,25/05/2021 18:15:00,12.181,12.119,12.092,12.077
1255,25/05/2021 18:30:00,12.175,12.125,12.096,12.083
1256,25/05/2021 18:45:00,12.166,12.13,12.101,12.087
1257,25/05/2021 19:00:00,12.155,12.133,12.107,12.092
1258,25/05/2021 19:15:00,12.143,12.136,12.11,12.096
1259,25/05/2021 19:30:00,12.131,12.136,12.115,12.099
1260,25/05/2021 19:45:00,12.118,12.137,12.119,12.104
1261,25/05/2021 20:00:00,12.102,12.136,12.122,12.107
1262,25/05/2021 20:15:00,12.087,12.134,12.124,12.11
1263,25/05/2021 20:30:00,12.069,12.131,12.127,12.112
1264,25/05/2021 20:45:00,12.05,12.127,12.128,12.113
1265,25/05/2021 21:00:00,12.031,12.122,12.13,12.115
1266,25/05/2021 21:15:00,12.013,12.118,12.13,12.115
1267,25/05/2021 21:30:00,11.997,12.112,12.13,12.115
1268,25/05/2021 21:45:00,11.981,12.104,12.13,12.115
1269,25/05/2021 22:00:00,11.966,12.098,12.128,12.115
1270,25/05/2021 22:15:00,11.953,12.09,12.127,12.113
1271,25/05/2021 22:30:00,11.939,12.083,12.125,12.11
1272,25/05/2021 22:45:00,11.925,12.075,12.124,12.109
1273,25/05/2021 23:00:00,11.913,12.068,12.121,12.106
1274,25/05/2021 23:15:00,11.901,12.06,12.118,12.102
1275,25/05/2021 23:30:00,11.89,12.053,12.115,12.099
1276,25/05/2021 23:45:00,11.878,12.045,12.112,12.096
1277,26/05/2021 00:00:00,11.868,12.037,12.107,12.092
1278,26/05/2021 00:15:00,11.857,12.03,12.104,12.089
1279,26/05/2021 00:30:00,11.847,12.022,12.099,12.084
1280,26/05/2021 00:45:00,11.836,12.015,12.095,12.08
1281,26/05/2021 01:00:00,11.825,12.007,12.092,12.075
1282,26/05/2021 01:15:00,11.816,12,12.087,12.071
1283,26/05/2021 01:30:00,11.807,11.992,12.083,12.066
1284,26/05/2021 01:45:00,11.8,11.984,12.078,12.062
1285,26/05/2021 02:00:00,11.79,11.977,12.072,12.057
1286,26/05/2021 02:15:00,11.783,11.971,12.068,12.053
1287,26/05/2021 02:30:00,11.774,11.963,12.063,12.046
1288,26/05/2021 02:45:00,11.766,11.956,12.059,12.042
1289,26/05/2021 03:00:00,11.759,11.95,12.054,12.037
1290,26/05/2021 03:15:00,11.751,11.942,12.048,12.031
1291,26/05/2021 03:30:00,11.743,11.936,12.043,12.027
1292,26/05/2021 03:45:00,11.737,11.928,12.039,12.022
1293,26/05/2021 04:00:00,11.731,11.922,12.033,12.016
1294,26/05/2021 04:15:00,11.725,11.916,12.028,12.012
1295,26/05/2021 04:30:00,11.719,11.91,12.024,12.007
1296,26/05/2021 04:45:00,11.713,11.904,12.018,12.001
1297,26/05/2021 05:00:00,11.705,11.898,12.013,11.997
1298,26/05/2021 05:15:00,11.699,11.892,12.009,11.992
1299,26/05/2021 05:30:00,11.693,11.886,12.004,11.986
1300,26/05/2021 05:45:00,11.687,11.88,11.998,11.981
1301,26/05/2021 06:00:00,11.683,11.874,11.993,11.977
1302,26/05/2021 06:15:00,11.68,11.868,11.989,11.972
1303,26/05/2021 06:30:00,11.677,11.863,11.984,11.968
1304,26/05/2021 06:45:00,11.677,11.859,11.98,11.962
1305,26/05/2021 07:00:00,11.677,11.853,11.974,11.957
1306,26/05/2021 07:15:00,11.677,11.85,11.969,11.953
1307,26/05/2021 07:30:00,11.678,11.845,11.965,11.948
1308,26/05/2021 07:45:00,11.681,11.842,11.962,11.943
1309,26/05/2021 08:00:00,11.686,11.839,11.957,11.94
1310,26/05/2021 08:15:00,11.692,11.837,11.953,11.936
1311,26/05/2021 08:30:00,11.699,11.836,11.95,11.931
1312,26/05/2021 08:45:00,11.709,11.834,11.945,11.928
1313,26/05/2021 09:00:00,11.719,11.834,11.942,11.925
1314,26/05/2021 09:15:00,11.731,11.834,11.939,11.922
1315,26/05/2021 09:30:00,11.745,11.836,11.936,11.919
1316,26/05/2021 09:45:00,11.76,11.837,11.934,11.916
1317,26/05/2021 10:00:00,11.775,11.84,11.931,11.915
1318,26/05/2021 10:15:00,11.792,11.843,11.93,11.912
1319,26/05/2021 10:30:00,11.807,11.848,11.928,11.91
1320,26/05/2021 10:45:00,11.824,11.854,11.928,11.91
1321,26/05/2021 11:00:00,11.84,11.859,11.927,11.909
1322,26/05/2021 11:15:00,11.857,11.865,11.927,11.909
1323,26/05/2021 11:30:00,11.877,11.871,11.927,11.909
1324,26/05/2021 11:45:00,11.895,11.878,11.928,11.909
1325,26/05/2021 12:00:00,11.916,11.886,11.93,11.91
1326,26/05/2021 12:15:00,11.936,11.893,11.93,11.912
1327,26/05/2021 12:30:00,11.956,11.903,11.933,11.913
1328,26/05/2021 12:45:00,11.977,11.912,11.934,11.915
1329,26/05/2021 13:00:00,12.003,11.921,11.937,11.918
1330,26/05/2021 13:15:00,12.03,11.931,11.94,11.919
1331,26/05/2021 13:30:00,12.054,11.942,11.943,11.922
1332,26/05/2021 13:45:00,12.078,11.953,11.947,11.925
1333,26/05/2021 14:00:00,12.101,11.963,11.951,11.93
1334,26/05/2021 14:15:00,12.124,11.975,11.956,11.933
1335,26/05/2021 14:30:00,12.143,11.987,11.96,11.937
1336,26/05/2021 14:45:00,12.163,12,11.965,11.942
