datetime,P95(m.a.s.l),B52(m),minutes
2021-12-21 09:30:00,164.25,0.0,16410
2021-12-21 09:40:00,164.26,0.0,16420
2021-12-21 09:50:00,164.27,0.0,16430
2021-12-21 10:00:00,164.27,0.0,16440
2021-12-21 10:10:00,164.27,0.0,16450
2021-12-21 10:20:00,164.28,0.0,16460
2021-12-21 10:30:00,164.28,0.0,16470
2021-12-21 10:40:00,164.28,0.0,16480
2021-12-21 10:50:00,164.29,0.0,16490
2021-12-21 11:00:00,164.29,0.0,16500
2021-12-21 11:10:00,164.3,0.0,16510
2021-12-21 11:20:00,164.3,0.0,16520
2021-12-21 11:30:00,164.31,0.0,16530
2021-12-21 11:40:00,164.31,0.0,16540
2021-12-21 11:50:00,164.32,0.0,16550
2021-12-21 12:00:00,164.31,0.0,16560
2021-12-21 12:10:00,164.31,0.0,16570
2021-12-21 12:20:00,164.3,0.0,16580
2021-12-21 12:30:00,164.3,0.0,16590
2021-12-21 12:40:00,164.3,0.0,16600
2021-12-21 12:50:00,164.3,0.0,16610
2021-12-21 13:00:00,164.3,0.0,16620
2021-12-21 13:10:00,164.3,0.0,16630
2021-12-21 13:20:00,164.3,0.0,16640
2021-12-21 13:30:00,164.3,0.0,16650
2021-12-21 13:40:00,164.3,0.0,16660
2021-12-21 13:50:00,164.3,0.0,16670
2021-12-21 14:00:00,164.3,0.0,16680
2021-12-21 14:10:00,164.3,0.0,16690
2021-12-21 14:20:00,164.3,0.0,16700
2021-12-21 14:30:00,164.3,0.0,16710
2021-12-21 14:40:00,164.3,0.0,16720
2021-12-21 14:50:00,164.3,0.0,16730
2021-12-21 15:00:00,164.31,0.0,16740
2021-12-21 15:10:00,164.31,0.0,16750
2021-12-21 15:20:00,164.32,0.0,16760
2021-12-21 15:30:00,164.32,0.0,16770
2021-12-21 15:40:00,164.32,0.0,16780
2021-12-21 15:50:00,164.32,0.0,16790
2021-12-21 16:00:00,164.33,0.0,16800
2021-12-21 16:10:00,164.33,0.0,16810
2021-12-21 16:20:00,164.32,0.0,16820
2021-12-21 16:30:00,164.3,0.0,16830
2021-12-21 16:40:00,164.3,0.0,16840
2021-12-21 16:50:00,164.29,0.0,16850
2021-12-21 17:00:00,164.28,0.0,16860
2021-12-21 17:10:00,164.28,0.0,16870
2021-12-21 17:20:00,164.27,0.0,16880
2021-12-21 17:30:00,164.27,0.0,16890
2021-12-21 17:40:00,164.26,0.0,16900
2021-12-21 17:50:00,164.26,0.0,16910
2021-12-21 18:00:00,164.25,0.0,16920
2021-12-21 18:10:00,164.25,0.0,16930
2021-12-21 18:20:00,164.25,0.0,16940
2021-12-21 18:30:00,164.24,0.0,16950
2021-12-21 18:40:00,164.24,0.0,16960
2021-12-21 18:50:00,164.24,0.0,16970
2021-12-21 19:00:00,164.24,0.0,16980
2021-12-21 19:10:00,164.24,0.0,16990
2021-12-21 19:20:00,164.24,0.0,17000
2021-12-21 19:30:00,164.24,0.0,17010
2021-12-21 19:40:00,164.24,0.0,17020
2021-12-21 19:50:00,164.24,0.0,17030
2021-12-21 20:00:00,164.24,0.0,17040
2021-12-21 20:10:00,164.24,0.0,17050
2021-12-21 20:20:00,164.24,0.0,17060
2021-12-21 20:30:00,164.23,0.0,17070
2021-12-21 20:40:00,164.23,0.0,17080
2021-12-21 20:50:00,164.23,0.0,17090
2021-12-21 21:00:00,164.23,0.0,17100
2021-12-21 21:10:00,164.23,0.0,17110
2021-12-21 21:20:00,164.23,0.0,17120
2021-12-21 21:30:00,164.23,0.0,17130
2021-12-21 21:40:00,164.23,0.0,17140
2021-12-21 21:50:00,164.23,0.0,17150
2021-12-21 22:00:00,164.23,0.0,17160
2021-12-21 22:10:00,164.23,0.0,17170
2021-12-21 22:20:00,164.23,0.0,17180
2021-12-21 22:30:00,164.23,0.0,17190
2021-12-21 22:40:00,164.23,0.0,17200
2021-12-21 22:50:00,164.22,0.0,17210
2021-12-21 23:00:00,164.22,0.0,17220
2021-12-21 23:10:00,164.22,0.0,17230
2021-12-21 23:20:00,164.22,0.0,17240
2021-12-21 23:30:00,164.22,0.0,17250
2021-12-21 23:40:00,164.22,0.0,17260
2021-12-21 23:50:00,164.22,0.0,17270
2021-12-22 00:00:00,164.22,0.0,17280
