#,dates,pressure_differential_m,temperature_stream_C
414,15/07/2017 22:00:00,-0.763024801,16.296
415,15/07/2017 22:15:00,-0.763024801,16.296
416,15/07/2017 22:30:00,-0.762607706,16.296
417,15/07/2017 22:45:00,-0.762214795,16.32
418,15/07/2017 23:00:00,-0.76219061,16.296
419,15/07/2017 23:15:00,-0.76219061,16.296
420,15/07/2017 23:30:00,-0.761773515,16.296
421,15/07/2017 23:45:00,-0.761773515,16.296
422,16/07/2017 00:00:00,-0.761332235,16.272
423,16/07/2017 00:15:00,-0.76091514,16.272
424,16/07/2017 00:30:00,-0.76091514,16.272
425,16/07/2017 00:45:00,-0.760498044,16.272
426,16/07/2017 01:00:00,-0.760498044,16.272
427,16/07/2017 01:15:00,-0.760105133,16.296
428,16/07/2017 01:30:00,-0.760080949,16.272
429,16/07/2017 01:45:00,-0.759688038,16.296
430,16/07/2017 02:00:00,-0.759270942,16.296
431,16/07/2017 02:15:00,-0.759270942,16.296
432,16/07/2017 02:30:00,-0.759246758,16.272
433,16/07/2017 02:45:00,-0.758853847,16.296
434,16/07/2017 03:00:00,-0.758436752,16.296
435,16/07/2017 03:15:00,-0.758436752,16.296
436,16/07/2017 03:30:00,-0.758019656,16.296
437,16/07/2017 03:45:00,-0.758019656,16.296
438,16/07/2017 04:00:00,-0.757602561,16.296
439,16/07/2017 04:15:00,-0.757602561,16.296
440,16/07/2017 04:30:00,-0.757185465,16.296
441,16/07/2017 04:45:00,-0.757185465,16.296
442,16/07/2017 05:00:00,-0.75676837,16.296
443,16/07/2017 05:15:00,-0.75676837,16.296
444,16/07/2017 05:30:00,-0.756320252,16.272
445,16/07/2017 05:45:00,-0.756344437,16.296
446,16/07/2017 06:00:00,-0.755927341,16.296
447,16/07/2017 06:15:00,-0.755927341,16.296
448,16/07/2017 06:30:00,-0.755510246,16.296
449,16/07/2017 06:45:00,-0.755510246,16.296
450,16/07/2017 07:00:00,-0.755093151,16.296
451,16/07/2017 07:15:00,-0.755093151,16.296
452,16/07/2017 07:30:00,-0.75470024,16.32
453,16/07/2017 07:45:00,-0.754283144,16.32
454,16/07/2017 08:00:00,-0.754283144,16.32
455,16/07/2017 08:15:00,-0.753890233,16.344
456,16/07/2017 08:30:00,-0.753890233,16.344
457,16/07/2017 08:45:00,-0.753914418,16.368
458,16/07/2017 09:00:00,-0.753521507,16.392
459,16/07/2017 09:15:00,-0.753104411,16.392
460,16/07/2017 09:30:00,-0.753127588,16.415
461,16/07/2017 09:45:00,-0.752734677,16.439
462,16/07/2017 10:00:00,-0.752783046,16.487
463,16/07/2017 10:15:00,-0.752390135,16.511
464,16/07/2017 10:30:00,-0.752437496,16.558
465,16/07/2017 10:45:00,-0.75206877,16.606
466,16/07/2017 11:00:00,-0.75172322,16.677
467,16/07/2017 11:15:00,-0.751771589,16.725
468,16/07/2017 11:30:00,-0.751426039,16.796
469,16/07/2017 11:45:00,-0.751081497,16.868
470,16/07/2017 12:00:00,-0.751153043,16.939
471,16/07/2017 12:15:00,-0.750808501,17.011
472,16/07/2017 12:30:00,-0.750462951,17.082
473,16/07/2017 12:45:00,-0.750117401,17.153
474,16/07/2017 13:00:00,-0.750214139,17.249
475,16/07/2017 13:15:00,-0.749844405,17.296
476,16/07/2017 13:30:00,-0.749499863,17.368
477,16/07/2017 13:45:00,-0.74917166,17.463
478,16/07/2017 14:00:00,-0.74882611,17.534
479,16/07/2017 14:15:00,-0.748457384,17.582
480,16/07/2017 14:30:00,-0.748111834,17.653
481,16/07/2017 14:45:00,-0.748160203,17.701
482,16/07/2017 15:00:00,-0.747790469,17.748
483,16/07/2017 15:15:00,-0.747444919,17.819
484,16/07/2017 15:30:00,-0.747076192,17.867
485,16/07/2017 15:45:00,-0.746730643,17.938
486,16/07/2017 16:00:00,-0.746361916,17.986
487,16/07/2017 16:15:00,-0.746016366,18.057
488,16/07/2017 16:30:00,-0.745623455,18.081
489,16/07/2017 16:45:00,-0.745623455,18.081
490,16/07/2017 17:00:00,-0.74530209,18.176
491,16/07/2017 17:15:00,-0.744933364,18.224
492,16/07/2017 17:30:00,-0.74495654,18.247
493,16/07/2017 17:45:00,-0.744587814,18.295
494,16/07/2017 18:00:00,-0.744611998,18.319
495,16/07/2017 18:15:00,-0.744219087,18.343
496,16/07/2017 18:30:00,-0.743801992,18.343
497,16/07/2017 18:45:00,-0.743825169,18.366
498,16/07/2017 19:00:00,-0.743408073,18.366
499,16/07/2017 19:15:00,-0.743408073,18.366
500,16/07/2017 19:30:00,-0.742990978,18.366
501,16/07/2017 19:45:00,-0.742990978,18.366
502,16/07/2017 20:00:00,-0.742550706,18.343
