n,dates,pressure_differential_m,temperature_stream_C
15645,24/09/2022 19:35:03,-0.291341398567588,16.721
15646,24/09/2022 19:50:03,-0.289757224732464,16.721
15647,24/09/2022 20:05:03,-0.2896483127813,16.721
15648,24/09/2022 20:20:03,-0.289608708435421,16.686
15649,24/09/2022 20:35:03,-0.2854898564641,16.65
15650,24/09/2022 20:50:03,-0.283301716354335,16.598
15651,24/09/2022 21:05:03,-0.283182903316701,16.562
15652,24/09/2022 21:20:03,-0.276390757998608,15.509
15653,24/09/2022 21:35:03,-0.273063992944848,15.474
15654,24/09/2022 21:50:03,-0.266717396517884,15.403
15655,24/09/2022 22:05:03,-0.268113449710086,15.349
15656,24/09/2022 22:20:03,-0.262568841287154,15.296
15657,24/09/2022 22:35:03,-0.261321304391994,15.26
15658,24/09/2022 22:50:03,-0.256895518740117,15.224
15659,24/09/2022 23:05:03,-0.257430177409471,15.206
15660,24/09/2022 23:20:03,-0.254212324306876,15.188
15661,24/09/2022 23:35:03,-0.254291532998632,15.188
15662,24/09/2022 23:50:03,-0.252063788542989,15.188
15663,25/09/2022 00:05:03,-0.252707359163508,15.188
15664,25/09/2022 00:20:03,-0.253271721092271,15.17
15665,25/09/2022 00:35:03,-0.255618278585548,15.17
15666,25/09/2022 00:50:03,-0.252479634174709,15.17
15667,25/09/2022 01:05:03,-0.252142997234745,15.152
15668,25/09/2022 01:20:03,-0.250291494064945,15.134
15669,25/09/2022 01:35:03,-0.247647903977582,15.134
15670,25/09/2022 01:50:03,-0.246737004022386,15.097
15671,25/09/2022 02:05:03,-0.242618152051064,15.079
15672,25/09/2022 02:20:03,-0.245034017149628,15.061
15673,25/09/2022 02:35:03,-0.242430031408143,14.043
15674,25/09/2022 02:50:03,-0.238994354403219,14.007
15675,25/09/2022 03:05:03,-0.238618113117377,14.988
15676,25/09/2022 03:20:03,-0.236429973007612,14.97
15677,25/09/2022 03:35:03,-0.237222059925174,14.952
15678,25/09/2022 03:50:03,-0.234726986134854,14.915
15679,25/09/2022 04:05:03,-0.227816027779127,14.897
15680,25/09/2022 04:20:03,-0.233330932942651,14.878
15681,25/09/2022 04:35:03,-0.229330894008964,14.86
15682,25/09/2022 04:50:03,-0.229330894008964,14.842
15683,25/09/2022 05:05:03,-0.222073397626803,14.823
15684,25/09/2022 05:20:03,-0.226528886538089,14.805
15685,25/09/2022 05:35:03,-0.22713285281273,14.805
15686,25/09/2022 05:50:03,-0.222449638912645,14.786
15687,25/09/2022 06:05:03,-0.222608056296158,14.768
15688,25/09/2022 06:20:03,-0.219578323836483,14.768
15689,25/09/2022 06:35:03,-0.221172398758077,14.768
15690,25/09/2022 06:50:03,-0.222489243258523,14.768
15691,25/09/2022 07:05:03,-0.21965753252824,14.749
15692,25/09/2022 07:20:03,-0.216449580512114,14.749
15693,25/09/2022 07:35:03,-0.21799415000136,14.749
15694,25/09/2022 07:50:03,-0.221281310709242,14.768
15695,25/09/2022 08:05:03,-0.22132091505512,14.768
15696,25/09/2022 08:20:03,-0.218142666298403,14.786
15697,25/09/2022 08:35:03,-0.219320895588276,14.805
15698,25/09/2022 08:50:03,-0.219548620577075,14.823
15699,25/09/2022 09:05:03,-0.22132091505512,14.86
15700,25/09/2022 09:20:03,-0.223845692104848,14.878
15701,25/09/2022 09:35:03,-0.226528886538089,14.915
15702,25/09/2022 09:50:03,-0.228311082102603,14.97
15703,25/09/2022 10:05:03,-0.227855632125005,14.025
15704,25/09/2022 10:20:03,-0.234231931811378,14.097
15705,25/09/2022 10:35:03,-0.235895314338258,14.116
15706,25/09/2022 10:50:03,-0.236350764315856,14.152
15707,25/09/2022 11:05:03,-0.240390407595421,14.242
15708,25/09/2022 11:20:03,-0.242588448791656,14.296
15709,25/09/2022 11:35:03,-0.246133037747745,15.385
15710,25/09/2022 11:50:03,-0.252935084152307,15.456
15711,25/09/2022 12:05:03,-0.254063808009833,15.527
15712,25/09/2022 12:20:03,-0.260826250068517,15.598
15713,25/09/2022 12:35:03,-0.262529236941275,15.65
15714,25/09/2022 12:50:03,-0.264261927073442,15.686
15715,25/09/2022 13:05:03,-0.267321362792525,15.721
15716,25/09/2022 13:20:03,-0.267281758446647,15.756
15717,25/09/2022 13:35:03,-0.274390738531764,15.86
15718,25/09/2022 13:50:03,-0.276955119927371,15.964
15719,25/09/2022 14:05:03,-0.28507401083238,15.067
15720,25/09/2022 14:20:03,-0.290895849676459,16.152
15721,25/09/2022 14:35:03,-0.295994909208264,16.271
15722,25/09/2022 14:50:03,-0.298747411246791,16.339
15723,25/09/2022 15:05:03,-0.30313359255279,16.406
15724,25/09/2022 15:20:03,-0.306193028271873,16.507
15725,25/09/2022 15:35:03,-0.308905925964522,16.557
15726,25/09/2022 15:50:03,-0.310420792194359,16.574
15727,25/09/2022 16:05:03,-0.310985154123122,16.557
15728,25/09/2022 16:20:03,-0.309321771596242,16.524
15729,25/09/2022 16:35:03,-0.308866321618644,16.54
15730,25/09/2022 16:50:03,-0.309816825919718,16.557
15731,25/09/2022 17:05:03,-0.308836618359236,16.59
15732,25/09/2022 17:20:03,-0.311094066074287,16.607
15733,25/09/2022 17:35:03,-0.313668348556363,16.624
15734,25/09/2022 17:50:03,-0.313331711616399,16.64
15735,25/09/2022 18:05:03,-0.314955489797401,16.673
15736,25/09/2022 18:20:03,-0.317747596181806,16.723
15737,25/09/2022 18:35:03,-0.32141099817553,16.773
15738,25/09/2022 18:50:03,-0.324014983917015,16.822
15739,25/09/2022 19:05:03,-0.323826863274094,16.805
15740,25/09/2022 19:20:03,-0.321183273186731,16.789
15741,25/09/2022 19:35:03,-0.320351581923291,16.756
15742,25/09/2022 19:50:03,-0.318351562456447,16.707
15743,25/09/2022 20:05:03,-0.317975321170606,16.673
15744,25/09/2022 20:20:03,-0.311668329089519,16.624
15745,25/09/2022 20:35:03,-0.307054422794721,16.557
15746,25/09/2022 20:50:03,-0.30376726208684,16.507
15747,25/09/2022 21:05:03,-0.302262296943472,16.457
15748,25/09/2022 21:20:03,-0.297876115637473,16.39
15749,25/09/2022 21:35:03,-0.29772759934043,16.339
15750,25/09/2022 21:50:03,-0.294143406038463,15.271
15751,25/09/2022 22:05:03,-0.290588915995904,15.204
15752,25/09/2022 22:20:03,-0.286281943381662,15.152
15753,25/09/2022 22:35:03,-0.282321508793852,15.101
15754,25/09/2022 22:50:03,-0.282955178327902,15.05
15755,25/09/2022 23:05:03,-0.279638314360611,15.015
15756,25/09/2022 23:20:03,-0.276578878641529,15.981
15757,25/09/2022 23:35:03,-0.272271906027286,15.929
15758,25/09/2022 23:50:03,-0.270875852835084,15.895
15759,26/09/2022 00:05:03,-0.268529295341806,15.843
15760,26/09/2022 00:20:03,-0.266301550886164,15.808
15761,26/09/2022 00:35:03,-0.263242115167081,15.773
15762,26/09/2022 00:50:03,-0.260410404436797,14.738
15763,26/09/2022 01:05:03,-0.259430196876315,14.686
15764,26/09/2022 01:20:03,-0.260073767496834,14.668
15765,26/09/2022 01:35:03,-0.25599451987139,14.615
15766,26/09/2022 01:50:03,-0.253162809141106,14.58
15767,26/09/2022 02:05:03,-0.250291494064945,14.545
15768,26/09/2022 02:20:03,-0.246509279033587,14.509
15769,26/09/2022 02:35:03,-0.247647903977582,14.474
15770,26/09/2022 02:50:03,-0.242321119456978,14.438
15771,26/09/2022 03:05:03,-0.237598301211016,14.403
15772,26/09/2022 03:20:03,-0.237291367530461,14.367
15773,26/09/2022 03:35:03,-0.237410180568095,14.331
15774,26/09/2022 03:50:03,-0.23314281229973,14.314
15775,26/09/2022 04:05:03,-0.234538865491933,14.278
15776,26/09/2022 04:20:03,-0.22838038970789,14.242
15777,26/09/2022 04:35:03,-0.230687342855289,14.224
15778,26/09/2022 04:50:03,-0.225439767026441,14.188
15779,26/09/2022 05:05:03,-0.223776384499561,14.152
15780,26/09/2022 05:20:03,-0.222528847604401,13.134
15781,26/09/2022 05:35:03,-0.217538700023762,13.097
15782,26/09/2022 05:50:03,-0.21342974913891,13.079
15783,26/09/2022 06:05:03,-0.215657493594552,13.061
15784,26/09/2022 06:20:03,-0.213310936101275,13.043
15785,26/09/2022 06:35:03,-0.21093467534859,13.007
15786,26/09/2022 06:50:03,-0.21218221224375,13.988
15787,26/09/2022 07:05:03,-0.208211876569471,13.97
15788,26/09/2022 07:20:03,-0.20885544718999,13.952
15789,26/09/2022 07:35:03,-0.209954467788107,13.952
15790,26/09/2022 07:50:03,-0.206093044064993,13.933
15791,26/09/2022 08:05:03,-0.205647495173864,13.933
15792,26/09/2022 08:20:03,-0.205489077790352,13.933
15793,26/09/2022 08:35:03,-0.206895032069024,13.915
15794,26/09/2022 08:50:03,-0.203568267015264,13.933
15795,26/09/2022 09:05:03,-0.204093024598149,13.933
15796,26/09/2022 09:20:03,-0.203716783312307,13.933
15797,26/09/2022 09:35:03,-0.205192045196266,13.933
15798,26/09/2022 09:50:03,-0.204023716992863,13.952
15799,26/09/2022 10:05:03,-0.205796011470907,13.952
15800,26/09/2022 10:20:03,-0.204657386526912,13.97
15801,26/09/2022 10:35:03,-0.207340580960153,13.988
15802,26/09/2022 10:50:03,-0.207231669008988,13.007
15803,26/09/2022 11:05:03,-0.207568305948952,13.007
15804,26/09/2022 11:20:03,-0.204855408256302,13.025
15805,26/09/2022 11:35:03,-0.211954487254951,13.061
15806,26/09/2022 11:50:03,-0.213083211112476,13.097
15807,26/09/2022 12:05:03,-0.214706989293478,13.134
15808,26/09/2022 12:20:03,-0.217806029358439,13.17
15809,26/09/2022 12:35:03,-0.217885238050195,13.206
15810,26/09/2022 12:50:03,-0.219736741219996,13.224
15811,26/09/2022 13:05:03,-0.223469450819006,13.26
15812,26/09/2022 13:20:03,-0.225172437691764,14.314
15813,26/09/2022 13:35:03,-0.231776462366936,14.403
15814,26/09/2022 13:50:03,-0.234726986134854,14.492
15815,26/09/2022 14:05:03,-0.241073582561819,14.598
15816,26/09/2022 14:20:03,-0.242588448791656,14.615
15817,26/09/2022 14:35:03,-0.24560828016486,14.65
15818,26/09/2022 14:50:03,-0.247192453999984,14.686
15819,26/09/2022 15:05:03,-0.250855855993708,14.703
15820,26/09/2022 15:20:03,-0.253647962378113,14.773
15821,26/09/2022 15:35:03,-0.254786587322108,14.808
15822,26/09/2022 15:50:03,-0.252974688498185,14.808
15823,26/09/2022 16:05:03,-0.255350949250871,14.79
15824,26/09/2022 16:20:03,-0.254103412355711,14.79
15825,26/09/2022 16:35:03,-0.254519257987431,14.773
15826,26/09/2022 16:50:03,-0.255430157942627,14.79
15827,26/09/2022 17:05:03,-0.253796478675156,14.79
15828,26/09/2022 17:20:03,-0.255915311179634,14.808
15829,26/09/2022 17:35:03,-0.256935123085995,14.808
15830,26/09/2022 17:50:03,-0.254855894927395,14.808
15831,26/09/2022 18:05:03,-0.256638090491909,14.825
15832,26/09/2022 18:20:03,-0.259469801222193,14.843
15833,26/09/2022 18:35:03,-0.260113371842712,14.86
15834,26/09/2022 18:50:03,-0.259390592530437,14.86
15835,26/09/2022 19:05:03,-0.259766833816278,14.86
15836,26/09/2022 19:20:03,-0.259766833816278,14.86
15837,26/09/2022 19:35:03,-0.258677714304631,14.843
15838,26/09/2022 19:50:03,-0.25807374802999,14.825
15839,26/09/2022 20:05:03,-0.254935103619151,14.808
15840,26/09/2022 20:20:03,-0.254598466679187,14.79
15841,26/09/2022 20:35:03,-0.251875667900068,14.773
15842,26/09/2022 20:50:03,-0.253232116746393,14.738
15843,26/09/2022 21:05:03,-0.249192473466828,14.721
15844,26/09/2022 21:20:03,-0.249113264775071,14.721
15845,26/09/2022 21:35:03,-0.25142021792247,14.703
15846,26/09/2022 21:50:03,-0.246588487725343,14.703
15847,26/09/2022 22:05:03,-0.24560828016486,14.703
15848,26/09/2022 22:20:03,-0.248024145263424,14.686
15849,26/09/2022 22:35:03,-0.246360762736544,14.668
15850,26/09/2022 22:50:03,-0.245113225841384,14.668
15851,26/09/2022 23:05:03,-0.244509259566743,14.65
15852,26/09/2022 23:20:03,-0.243410238968626,14.633
15853,26/09/2022 23:35:03,-0.240241891298379,14.615
15854,26/09/2022 23:50:03,-0.240321099990135,14.598
15855,27/09/2022 00:05:03,-0.236806214293454,14.562
15856,27/09/2022 00:20:03,-0.239330991343182,14.545
15857,27/09/2022 00:35:03,-0.23522204045833,14.509
15858,27/09/2022 00:50:03,-0.232459637333333,14.474
15859,27/09/2022 01:05:03,-0.229103169020165,13.456
15860,27/09/2022 01:20:03,-0.231627946069893,13.438
15861,27/09/2022 01:35:03,-0.225816008312283,13.421
15862,27/09/2022 01:50:03,-0.228113060373213,13.403
15863,27/09/2022 02:05:03,-0.224756592060044,13.385
15864,27/09/2022 02:20:03,-0.225212042037642,13.385
15865,27/09/2022 02:35:03,-0.223360538867841,13.367
15866,27/09/2022 02:50:03,-0.221390222660406,13.349
15867,27/09/2022 03:05:03,-0.218934753215965,13.331
15868,27/09/2022 03:20:03,-0.221053585720442,13.331
15869,27/09/2022 03:35:03,-0.220410015099924,13.296
15870,27/09/2022 03:50:03,-0.218330786941324,13.278
15871,27/09/2022 04:05:03,-0.214479264304679,13.26
15872,27/09/2022 04:20:03,-0.213914902375916,13.26
15873,27/09/2022 04:35:03,-0.21716245873792,13.242
15874,27/09/2022 04:50:03,-0.217310975034963,13.224
15875,27/09/2022 05:05:03,-0.213805990424751,13.206
15876,27/09/2022 05:20:03,-0.211954487254951,13.188
15877,27/09/2022 05:35:03,-0.212291124194915,13.188
15878,27/09/2022 05:50:03,-0.213271331755397,13.17
15879,27/09/2022 06:05:03,-0.21425153931588,13.17
15880,27/09/2022 06:20:03,-0.210776257965077,13.152
15881,27/09/2022 06:35:03,-0.210974279694468,13.134
15882,27/09/2022 06:50:03,-0.211835674217316,13.116
15883,27/09/2022 07:05:03,-0.213390144793032,13.116
15884,27/09/2022 07:20:03,-0.208360392866514,13.097
15885,27/09/2022 07:35:03,-0.208667326547069,13.097
15886,27/09/2022 07:50:03,-0.209499017810509,13.097
15887,27/09/2022 08:05:03,-0.209122776524667,13.097
15888,27/09/2022 08:20:03,-0.208399997212392,13.097
15889,27/09/2022 08:35:03,-0.204885111515711,13.097
15890,27/09/2022 08:50:03,-0.206924735328433,13.116
15891,27/09/2022 09:05:03,-0.210627741668035,13.116
15892,27/09/2022 09:20:03,-0.209192084129954,13.116
15893,27/09/2022 09:35:03,-0.210330709073949,13.134
15894,27/09/2022 09:50:03,-0.212479244837835,13.152
15895,27/09/2022 10:05:03,-0.213390144793032,13.188
15896,27/09/2022 10:20:03,-0.215162439271076,13.224
15897,27/09/2022 10:35:03,-0.216103042485681,13.242
15898,27/09/2022 10:50:03,-0.217310975034963,13.278
15899,27/09/2022 11:05:03,-0.222984297582,13.296
15900,27/09/2022 11:20:03,-0.223885296450726,13.367
15901,27/09/2022 11:35:03,-0.233370537288529,13.456
15902,27/09/2022 11:50:03,-0.232796274273297,13.545
15903,27/09/2022 12:05:03,-0.240736945621855,14.686
15904,27/09/2022 12:20:03,-0.247836024620503,14.738
15905,27/09/2022 12:35:03,-0.247152849654106,14.79
15906,27/09/2022 12:50:03,-0.251984579851233,14.825
15907,27/09/2022 13:05:03,-0.25682621113483,14.912
15908,27/09/2022 13:20:03,-0.258103451289398,14.946
15909,27/09/2022 13:35:03,-0.262717357584196,14.998
15910,27/09/2022 13:50:03,-0.266677792172006,14.05
15911,27/09/2022 14:05:03,-0.270796644143327,14.067
15912,27/09/2022 14:20:03,-0.268945140973526,14.084
15913,27/09/2022 14:35:03,-0.26970752463168,14.101
15914,27/09/2022 14:50:03,-0.272915476647805,14.135
15915,27/09/2022 15:05:03,-0.275559066735168,14.152
15916,27/09/2022 15:20:03,-0.277559086202012,14.169
15917,27/09/2022 15:35:03,-0.277559086202012,14.187
15918,27/09/2022 15:50:03,-0.282242300102096,14.238
15919,27/09/2022 16:05:03,-0.284014594580141,14.288
15920,27/09/2022 16:20:03,-0.286242339035784,15.339
15921,27/09/2022 16:35:03,-0.287866117216785,15.373
15922,27/09/2022 16:50:03,-0.286658184667504,15.373
15923,27/09/2022 17:05:03,-0.288054237859706,15.373
15924,27/09/2022 17:20:03,-0.289529499743665,15.356
15925,27/09/2022 17:35:03,-0.28798493025442,14.356
15926,27/09/2022 17:50:03,-0.287945325908541,14.339
15927,27/09/2022 18:05:03,-0.2875690846227,14.339
15928,27/09/2022 18:20:03,-0.284846285843581,14.322
15929,27/09/2022 18:35:03,-0.282806662030859,14.322
15930,27/09/2022 18:50:03,-0.289905741029507,14.305
15931,27/09/2022 19:05:03,-0.284470044557739,14.305
15932,27/09/2022 19:20:03,-0.282549233782651,14.322
15933,27/09/2022 19:35:03,-0.284173011963653,14.322
15934,27/09/2022 19:50:03,-0.285153219524136,14.322
15935,27/09/2022 20:05:03,-0.281826454470376,14.305
15936,27/09/2022 20:20:03,-0.284776978238294,14.305
15937,27/09/2022 20:35:03,-0.283717561986055,14.305
15938,27/09/2022 20:50:03,-0.283341320700213,14.288
15939,27/09/2022 21:05:03,-0.284776978238294,14.271
15940,27/09/2022 21:20:03,-0.280281884981131,14.254
15941,27/09/2022 21:35:03,-0.279974951300575,14.238
15942,27/09/2022 21:50:03,-0.278351173119574,14.221
15943,27/09/2022 22:05:03,-0.278618502454251,14.204
15944,27/09/2022 22:20:03,-0.279370985025934,14.204
15945,27/09/2022 22:35:03,-0.274608562434094,14.169
15946,27/09/2022 22:50:03,-0.272123389730243,14.169
15947,27/09/2022 23:05:03,-0.269628315939924,14.152
15948,27/09/2022 23:20:03,-0.276311549306852,14.118
15949,27/09/2022 23:35:03,-0.272648147313128,14.101
15950,27/09/2022 23:50:03,-0.271291698466803,14.084
15951,28/09/2022 00:05:03,-0.268757020330606,14.067
15952,28/09/2022 00:20:03,-0.268687712725319,14.05
15953,28/09/2022 00:35:03,-0.264945102039839,14.033
15954,28/09/2022 00:50:03,-0.266677792172006,14.015
15955,28/09/2022 01:05:03,-0.269093657270569,14.015
15956,28/09/2022 01:20:03,-0.270915457180962,14.998
15957,28/09/2022 01:35:03,-0.262301511952476,14.981
15958,28/09/2022 01:50:03,-0.26014307510212,14.964
15959,28/09/2022 02:05:03,-0.264222322727564,14.964
15960,28/09/2022 02:20:03,-0.2680441421048,14.964
15961,28/09/2022 02:35:03,-0.261133183749073,14.964
15962,28/09/2022 02:50:03,-0.267509483435446,14.946
15963,28/09/2022 03:05:03,-0.269816436582844,14.946
15964,28/09/2022 03:20:03,-0.268648108379441,14.946
15965,28/09/2022 03:35:03,-0.266865912814927,14.946
15966,28/09/2022 03:50:03,-0.267667900818958,14.946
15967,28/09/2022 04:05:03,-0.271440214763846,14.946
15968,28/09/2022 04:20:03,-0.270460007203363,14.929
15969,28/09/2022 04:35:03,-0.272875872301927,14.929
15970,28/09/2022 04:50:03,-0.276687790592694,14.929
15971,28/09/2022 05:05:03,-0.272955080993683,14.929
15972,28/09/2022 05:20:03,-0.273252113587769,14.912
15973,28/09/2022 05:35:03,-0.26638075957792,14.912
15974,28/09/2022 05:50:03,-0.268836229022362,14.895
15975,28/09/2022 06:05:03,-0.265014409645126,14.877
15976,28/09/2022 06:20:03,-0.263093598870038,14.86
15977,28/09/2022 06:35:03,-0.267509483435446,14.843
15978,28/09/2022 06:50:03,-0.257766814349435,14.825
15979,28/09/2022 07:05:03,-0.259281680579272,14.808
15980,28/09/2022 07:20:03,-0.265925309600322,14.79
15981,28/09/2022 07:35:03,-0.263360928204715,13.773
15982,28/09/2022 07:50:03,-0.254935103619151,13.756
15983,28/09/2022 08:05:03,-0.254519257987431,13.756
15984,28/09/2022 08:20:03,-0.257311364371837,13.738
15985,28/09/2022 08:35:03,-0.263281719512959,13.738
15986,28/09/2022 08:50:03,-0.256855914394239,13.756
15987,28/09/2022 09:05:03,-0.252519238520587,13.738
15988,28/09/2022 09:20:03,-0.254063808009833,13.738
15989,28/09/2022 09:35:03,-0.252707359163508,13.756
15990,28/09/2022 09:50:03,-0.253539050426948,13.756
15991,28/09/2022 10:05:03,-0.258707417564039,13.756
15992,28/09/2022 10:20:03,-0.256519277454275,13.773
15993,28/09/2022 10:35:03,-0.259202471887516,13.79
15994,28/09/2022 10:50:03,-0.255014312310907,13.808
15995,28/09/2022 11:05:03,-0.256667793751318,13.825
15996,28/09/2022 11:20:03,-0.263964894479356,13.86
15997,28/09/2022 11:35:03,-0.262341116298354,13.877
15998,28/09/2022 11:50:03,-0.266192638934999,13.895
15999,28/09/2022 12:05:03,-0.26430153141932,13.929
16000,28/09/2022 12:20:03,-0.268232262747721,13.946
16001,28/09/2022 12:35:03,-0.273252113587769,14.964
16002,28/09/2022 12:50:03,-0.269895645274601,14.964
16003,28/09/2022 13:05:03,-0.272796663610171,14.981
16004,28/09/2022 13:20:03,-0.26762829647308,14.015
16005,28/09/2022 13:35:03,-0.276044219972175,14.05
16006,28/09/2022 13:50:03,-0.276014516712766,14.05
16007,28/09/2022 14:05:03,-0.274539254828807,14.05
16008,28/09/2022 14:20:03,-0.267509483435446,14.05
16009,28/09/2022 14:35:03,-0.272380817978451,14.084
16010,28/09/2022 14:50:03,-0.27551946238929,14.118
16011,28/09/2022 15:05:03,-0.27551946238929,14.118
16012,28/09/2022 15:20:03,-0.277519481856134,14.152
16013,28/09/2022 15:35:03,-0.2813314001469,14.152
16014,28/09/2022 15:50:03,-0.27551946238929,14.169
16015,28/09/2022 16:05:03,-0.288281962848505,14.187
16016,28/09/2022 16:20:03,-0.287262150942144,14.221
16017,28/09/2022 16:35:03,-0.287262150942144,14.238
16018,28/09/2022 16:50:03,-0.286816602051016,14.271
16019,28/09/2022 17:05:03,-0.288440380232018,14.288
16020,28/09/2022 17:20:03,-0.302866263218113,14.288
16021,28/09/2022 17:35:03,-0.288737412826103,14.271
16022,28/09/2022 17:50:03,-0.288777017171982,14.271
16023,28/09/2022 18:05:03,-0.288668105220817,14.271
16024,28/09/2022 18:20:03,-0.308985134656278,14.271
16025,28/09/2022 18:35:03,-0.294747372313104,14.254
16026,28/09/2022 18:50:03,-0.290737432292947,14.238
16027,28/09/2022 19:05:03,-0.279143260037135,14.221
16028,28/09/2022 19:20:03,-0.284618560854782,14.221
16029,28/09/2022 19:35:03,-0.285826493404064,14.204
16030,28/09/2022 19:50:03,-0.283569045689012,14.187
16031,28/09/2022 20:05:03,-0.277252152521456,14.169
16032,28/09/2022 20:20:03,-0.268836229022362,14.169
16033,28/09/2022 20:35:03,-0.280242280635252,14.152
16034,28/09/2022 20:50:03,-0.276044219972175,14.118
16035,28/09/2022 21:05:03,-0.275212528708735,14.118
16036,28/09/2022 21:20:03,-0.278351173119574,14.101
16037,28/09/2022 21:35:03,-0.285192823870014,14.067
16038,28/09/2022 21:50:03,-0.272727356004884,14.05
16039,28/09/2022 22:05:03,-0.268905536627648,14.033
16040,28/09/2022 22:20:03,-0.275974912366888,13.015
16041,28/09/2022 22:35:03,-0.265242134633925,13.998
16042,28/09/2022 22:50:03,-0.267469879089568,13.981
16043,28/09/2022 23:05:03,-0.264945102039839,13.946
16044,28/09/2022 23:20:03,-0.262261907606598,13.929
16045,28/09/2022 23:35:03,-0.262865873881239,13.912
16046,28/09/2022 23:50:03,-0.259539108827479,13.895
16047,29/09/2022 00:05:03,-0.261321304391994,13.86
16048,29/09/2022 00:20:03,-0.258638109958753,13.843
16049,29/09/2022 00:35:03,-0.254440049295675,13.825
16050,29/09/2022 00:50:03,-0.259242076233394,13.808
16051,29/09/2022 01:05:03,-0.260450008782675,13.79
16052,29/09/2022 01:20:03,-0.24727166269174,13.773
16053,29/09/2022 01:35:03,-0.244736984555542,13.756
16054,29/09/2022 01:50:03,-0.247043937702941,13.738
16055,29/09/2022 02:05:03,-0.255539069893792,13.721
16056,29/09/2022 02:20:03,-0.247113245308228,13.703
16057,29/09/2022 02:35:03,-0.254598466679187,13.686
16058,29/09/2022 02:50:03,-0.242736965088698,13.668
16059,29/09/2022 03:05:03,-0.23937059568906,13.65
16060,29/09/2022 03:20:03,-0.248291474598101,13.633
16061,29/09/2022 03:35:03,-0.236202248018813,13.598
16062,29/09/2022 03:50:03,-0.239142870700261,13.58
16063,29/09/2022 04:05:03,-0.236657697996411,13.562
16064,29/09/2022 04:20:03,-0.239489408726695,13.545
16065,29/09/2022 04:35:03,-0.233330932942651,13.509
16066,29/09/2022 04:50:03,-0.23563788609005,13.492
16067,29/09/2022 05:05:03,-0.233816086179658,13.474
16068,29/09/2022 05:20:03,-0.232687362322132,13.438
16069,29/09/2022 05:35:03,-0.231855671058692,13.421
16070,29/09/2022 05:50:03,-0.230568529817654,13.403
16071,29/09/2022 06:05:03,-0.225400162680563,13.385
16072,29/09/2022 06:20:03,-0.221617947649205,13.367
16073,29/09/2022 06:35:03,-0.225360558334685,13.367
16074,29/09/2022 06:50:03,-0.223429846473128,12.349
16075,29/09/2022 07:05:03,-0.22713285281273,12.331
16076,29/09/2022 07:20:03,-0.220716948780479,12.314
16077,29/09/2022 07:35:03,-0.224113021439525,12.296
16078,29/09/2022 07:50:03,-0.216291163128602,12.296
16079,29/09/2022 08:05:03,-0.215271351222241,12.296
16080,29/09/2022 08:20:03,-0.222756572593201,12.296
16081,29/09/2022 08:35:03,-0.219885257517039,12.296
16082,29/09/2022 08:50:03,-0.219390203193563,12.296
16083,29/09/2022 09:05:03,-0.225132833345886,12.314
16084,29/09/2022 09:20:03,-0.224568471417123,12.331
16085,29/09/2022 09:35:03,-0.224647680108879,12.349
16086,29/09/2022 09:50:03,-0.2248358007518,12.367
16087,29/09/2022 10:05:03,-0.229291289663086,12.385
16088,29/09/2022 10:20:03,-0.225400162680563,12.421
16089,29/09/2022 10:35:03,-0.230835859152331,12.438
16090,29/09/2022 10:50:03,-0.238697321809133,12.438
16091,29/09/2022 11:05:03,-0.236618093650533,12.456
16092,29/09/2022 11:20:03,-0.225855612658161,12.474
16093,29/09/2022 11:35:03,-0.231251704784051,12.492
16094,29/09/2022 11:50:03,-0.238657717463255,12.527
16095,29/09/2022 12:05:03,-0.237598301211016,12.562
16096,29/09/2022 12:20:03,-0.240132979347214,13.598
16097,29/09/2022 12:35:03,-0.242172603159936,13.65
16098,29/09/2022 12:50:03,-0.252776666768795,13.721
16099,29/09/2022 13:05:03,-0.245529071473104,13.773
16100,29/09/2022 13:20:03,-0.264192619468155,13.808
16101,29/09/2022 13:35:03,-0.259915350113321,13.86
16102,29/09/2022 13:50:03,-0.258558901266997,13.946
16103,29/09/2022 14:05:03,-0.264410443370485,13.033
16104,29/09/2022 14:20:03,-0.264826289002205,13.084
16105,29/09/2022 14:35:03,-0.277826415536689,13.187
16106,29/09/2022 14:50:03,-0.279707621965898,13.204
16107,29/09/2022 15:05:03,-0.287608688968578,13.204
16108,29/09/2022 15:20:03,-0.280885851255771,13.221
16109,29/09/2022 15:35:03,-0.284737373892416,13.271
16110,29/09/2022 15:50:03,-0.291192882270545,13.322
16111,29/09/2022 16:05:03,-0.283786869591342,13.339
16112,29/09/2022 16:20:03,-0.285638372761143,13.39
16113,29/09/2022 16:35:03,-0.296371150494106,13.457
16114,29/09/2022 16:50:03,-0.300975155702434,14.457
16115,29/09/2022 17:05:03,-0.296747391779948,14.457
16116,29/09/2022 17:20:03,-0.297202841757546,14.457
16117,29/09/2022 17:35:03,-0.299688014461396,14.474
16118,29/09/2022 17:50:03,-0.300598914416592,14.507
16119,29/09/2022 18:05:03,-0.304490041399115,14.507
16120,29/09/2022 18:20:03,-0.300935551356556,14.507
16121,29/09/2022 18:35:03,-0.299846431844908,14.474
16122,29/09/2022 18:50:03,-0.301202880691233,14.44
16123,29/09/2022 19:05:03,-0.294024593000829,14.406
16124,29/09/2022 19:20:03,-0.293539439763822,14.39
16125,29/09/2022 19:35:03,-0.294103801692585,14.373
16126,29/09/2022 19:50:03,-0.289687917127178,14.356
